source_ordinal	surface_id	trace_root_legacy_id	edge_id_count	edge_label_count	branch_id_count	declared_edge_count	pairability	hold_reason
155	SURF-CGS2026R0938	TRN-OBJ-977F172CD4BD94	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
156	SURF-CGS2026R0939	TRN-OBJ-29ABCEFC7D8A18	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
157	SURF-CGS2026R0940	TRN-OBJ-0BD1D77638AA35	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
158	SURF-CGS2026R0941	TRN-OBJ-CC4EA24E681B01	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
159	SURF-CGS2026R0942	TRN-OBJ-C0CC4B1B16D3C1	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
160	SURF-CGS2026R0943	TRN-OBJ-2BDE02826E08FB	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
161	SURF-CGS2026R0944	TRN-OBJ-F9280541410287	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
162	SURF-CGS2026R0945	TRN-OBJ-F6DD4E2CD7C4D7	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
163	SURF-CGS2026R0946	TRN-OBJ-BA3427370E7D2B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
164	SURF-CGS2026R0947	TRN-OBJ-86A8A91126E0AE	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
165	SURF-CGS2026R0948	TRN-OBJ-4869B10288B507	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
166	SURF-CGS2026R0949	TRN-OBJ-0111F00C00D8BE	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
167	SURF-CGS2026R0950	TRN-OBJ-2E55DDF114DC52	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
168	SURF-CGS2026R0951	TRN-OBJ-ADB19FF79C65A0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
169	SURF-CGS2026R0952	TRN-OBJ-6BD6E42DEB2F4E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
170	SURF-CGS2026R0953	TRN-OBJ-C7CDD47D2AD43C	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
171	SURF-CGS2026R0954	TRN-OBJ-D1CC5F8EB3AC85	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
172	SURF-CGS2026R0955	TRN-OBJ-6690263FEBBCC0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
173	SURF-CGS2026R0956	TRN-OBJ-7577DDA28B05C0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
174	SURF-CGS2026R0957	TRN-OBJ-31F000E6B3DCF0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
175	SURF-CGS2026R0958	TRN-OBJ-CA4791A5146F29	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
176	SURF-CGS2026R0959	TRN-OBJ-6D7BF866055D18	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
177	SURF-CGS2026R0960	TRN-OBJ-9726C9901A2EB5	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
178	SURF-CGS2026R0961	TRN-OBJ-8390FA1F71E414	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
179	SURF-CGS2026R0962	TRN-OBJ-087CD99CEC0B27	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
180	SURF-CGS2026R0963	TRN-OBJ-50E9871E28483A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
181	SURF-CGS2026R0964	TRN-OBJ-300B2751F49B65	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
182	SURF-CGS2026R0965	TRN-OBJ-CF7EAFEFD640E6	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
183	SURF-GA1970R004	TRN-OBJ-1D79B8B98B7A13	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
184	SURF-VAM20K-01335	TRN-OBJ-D2C92388288ADE	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
185	SURF-VAM20K-01336	TRN-OBJ-E3CA852DEC818A	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
186	SURF-VAM20K-01337	TRN-OBJ-333E8B7600E95C	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
187	SURF-VAM20K-01338	TRN-OBJ-8DF0A2FDC5E959	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
188	SURF-VAM20K-01339	TRN-OBJ-C76BFEC5B40E01	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
189	SURF-CAW2026R00154	TRN-OBJ-41450BA706F6D6	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
190	SURF-CGS2026R0966	TRN-OBJ-0C363A33708E00	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
191	SURF-CGS2026R0967	TRN-OBJ-5EE26BEBD896D7	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
192	SURF-CGS2026R0968	TRN-OBJ-20E59FE23E52CF	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
193	SURF-CGS2026R0969	TRN-OBJ-30ECB69D8CA52B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
194	SURF-CGS2026R0970	TRN-OBJ-596C11206EBB31	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
195	SURF-CGS2026R0971	TRN-OBJ-613761843FD8A1	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
196	SURF-CGS2026R0972	TRN-OBJ-8D253E8B5C1642	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
197	SURF-CGS2026R0973	TRN-OBJ-356BEB2174096E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
198	SURF-CGS2026R0974	TRN-OBJ-63A2C57FA11C5A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
199	SURF-CGS2026R0975	TRN-OBJ-83C0E3383A5DC4	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
200	SURF-CGS2026R0976	TRN-OBJ-DAE0E243DC993A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
201	SURF-CGS2026R0977	TRN-OBJ-CBEF4E18F0694A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
202	SURF-CGS2026R0978	TRN-OBJ-7DBCE9CEABC34A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
203	SURF-CGS2026R0979	TRN-OBJ-AF389D7F982DFA	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
204	SURF-CGS2026R0980	TRN-OBJ-15D6007009B66B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
205	SURF-CGS2026R0981	TRN-OBJ-91C6056AE119A7	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
206	SURF-CGS2026R0982	TRN-OBJ-A176D1AC60DA6D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
207	SURF-CGS2026R0983	TRN-OBJ-BD89E7D289596F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
208	SURF-CGS2026R0984	TRN-OBJ-1AACE8C77E825D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
209	SURF-CGS2026R0985	TRN-OBJ-128BAE2F037171	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
210	SURF-CGS2026R0986	TRN-OBJ-4237F071EFEB7D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
211	SURF-CGS2026R0987	TRN-OBJ-38B6200C691479	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
212	SURF-CGS2026R0988	TRN-OBJ-8DCA586995B7F1	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
213	SURF-CGS2026R0989	TRN-OBJ-4DB9E8EDA9A9EA	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
214	SURF-CGS2026R0990	TRN-OBJ-156209AE1D54C9	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
215	SURF-CGS2026R0991	TRN-OBJ-572347B71775FB	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
216	SURF-CGS2026R0992	TRN-OBJ-7A71C82654FE93	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
217	SURF-CGS2026R0993	TRN-OBJ-47EEA2011F00A7	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
218	SURF-CGS2026R0994	TRN-OBJ-7F34AB7BE9B174	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
219	SURF-CGS2026R0995	TRN-OBJ-91521AF21BFB5B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
220	SURF-CGS2026R0996	TRN-OBJ-32B41E9513E130	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
221	SURF-CGS2026R0997	TRN-OBJ-78372EF22F02B8	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
222	SURF-CGS2026R0998	TRN-OBJ-EE573EBBE0D6DA	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
223	SURF-CGS2026R0999	TRN-OBJ-DBDA13813D8A60	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
224	SURF-CGS2026R1000	TRN-OBJ-EA596C064D722E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
225	SURF-CGS2026R1001	TRN-OBJ-C1615291F8350E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
226	SURF-CGS2026R1002	TRN-OBJ-9CA34DEA306CFC	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
227	SURF-CGS2026R1003	TRN-OBJ-14B11D6624427B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
228	SURF-CGS2026R1004	TRN-OBJ-81BDC92121D29D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
229	SURF-CGS2026R1005	TRN-OBJ-3059AF7FADE7D2	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
230	SURF-CGS2026R1006	TRN-OBJ-6DFF4A0A000233	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
231	SURF-CGS2026R1007	TRN-OBJ-54CA19BAF84519	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
232	SURF-CGS2026R1008	TRN-OBJ-E66F8CFE9A4C2C	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
233	SURF-CGS2026R1009	TRN-OBJ-89B1593391545F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
234	SURF-CGS2026R1010	TRN-OBJ-62A38DE30F73DD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
235	SURF-CGS2026R1011	TRN-OBJ-A36C17B2A33F78	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
236	SURF-CGS2026R1012	TRN-OBJ-CC30D1CC3722DE	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
237	SURF-CGS2026R1013	TRN-OBJ-885DC2E85AD3A0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
238	SURF-CGS2026R1014	TRN-OBJ-2E852E3F01B217	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
239	SURF-CGS2026R1015	TRN-OBJ-10B5B9227DAD2F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
240	SURF-CGS2026R1016	TRN-OBJ-C92B1E43682116	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
241	SURF-CGS2026R1017	TRN-OBJ-33D477E0DFF3A7	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
242	SURF-CGS2026R1018	TRN-OBJ-42DAF6B6A84745	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
243	SURF-CGS2026R1019	TRN-OBJ-8DAF19B9E8B625	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
244	SURF-CGS2026R1020	TRN-OBJ-7357C6472CDCB0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
245	SURF-CGS2026R1021	TRN-OBJ-E121B9D917F59C	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
246	SURF-CGS2026R1022	TRN-OBJ-68748890BD1C94	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
247	SURF-CGS2026R1023	TRN-OBJ-C3EAD0DDCB2C97	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
248	SURF-CGS2026R1024	TRN-OBJ-3AC07D99225A7E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
249	SURF-CGS2026R1025	TRN-OBJ-196B4AD3C635D1	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
250	SURF-CGS2026R1026	TRN-OBJ-36D470D5208528	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
251	SURF-CGS2026R1027	TRN-OBJ-7AFED9CAB7DC62	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
252	SURF-CGS2026R1028	TRN-OBJ-48DE0E90F73D12	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
253	SURF-CGS2026R1029	TRN-OBJ-00B04A1B9AFB94	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
254	SURF-CGS2026R1030	TRN-OBJ-AAD36117F41B7E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
255	SURF-CGS2026R1031	TRN-OBJ-1AA51B463FED0B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
256	SURF-CGS2026R1032	TRN-OBJ-00B3A89379ED85	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
257	SURF-CGS2026R1033	TRN-OBJ-91F755EF7B05DC	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
258	SURF-CGS2026R1034	TRN-OBJ-4626EC175ED426	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
259	SURF-CGS2026R1035	TRN-OBJ-1179FEA91E02E4	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
260	SURF-CGS2026R1036	TRN-OBJ-F540B3EB1A2E24	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
261	SURF-CGS2026R1037	TRN-OBJ-0C46A85B04A211	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
262	SURF-CGS2026R1038	TRN-OBJ-93AFC1B724F570	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
263	SURF-CGS2026R1039	TRN-OBJ-71E37F6F699697	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
264	SURF-CGS2026R1040	TRN-OBJ-38B71534DDB7D6	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
265	SURF-CGS2026R1041	TRN-OBJ-EB8320F7FC9095	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
266	SURF-CGS2026R1042	TRN-OBJ-6EB9A5E48A02F2	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
267	SURF-CGS2026R1043	TRN-OBJ-4C33B4F77C41F9	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
268	SURF-CGS2026R1044	TRN-OBJ-381BE20CF69FAD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
269	SURF-CGS2026R1045	TRN-OBJ-6C0C208F14908A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
270	SURF-CGS2026R1046	TRN-OBJ-4E44CA081F07B8	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
271	SURF-CGS2026R1047	TRN-OBJ-19FE0B08090F2E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
272	SURF-CGS2026R1048	TRN-OBJ-66EFBF499B4876	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
273	SURF-CGS2026R1049	TRN-OBJ-08C9C527D26CC0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
274	SURF-CGS2026R1050	TRN-OBJ-6897621C45F355	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
275	SURF-CGS2026R1051	TRN-OBJ-7F7B1F4FFE1482	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
276	SURF-CGS2026R1052	TRN-OBJ-4BD3BB1EFEC35D	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
277	SURF-CGS2026R1053	TRN-OBJ-EFCD84085850E2	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
278	SURF-CGS2026R1054	TRN-OBJ-E543DCAB0BCD86	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
279	SURF-CGS2026R1055	TRN-OBJ-7AFA5F261C5FA6	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
280	SURF-CGS2026R1056	TRN-OBJ-4D66E72A1DBCDD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
281	SURF-CGS2026R1057	TRN-OBJ-0B4887FC219C80	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
282	SURF-CGS2026R1058	TRN-OBJ-7F62B01D6CF72A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
283	SURF-CGS2026R1059	TRN-OBJ-1172BF91118955	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
284	SURF-CGS2026R1060	TRN-OBJ-E59A6F85C093BA	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
285	SURF-CGS2026R1061	TRN-OBJ-77FF8FDBC34325	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
286	SURF-CGS2026R1062	TRN-OBJ-2BA66CC8600AAA	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
287	SURF-CGS2026R1063	TRN-OBJ-3A75C2D2F751D4	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
288	SURF-CGS2026R1064	TRN-OBJ-24CFDCC1ED45BD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
289	SURF-CGS2026R1065	TRN-OBJ-35FE68DE6A83BF	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
290	SURF-CGS2026R1066	TRN-OBJ-09DB0D44AB8D54	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
291	SURF-CGS2026R1067	TRN-OBJ-DD31275143296E	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
292	SURF-CGS2026R1068	TRN-OBJ-5AC09EA459A797	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
293	SURF-CGS2026R1069	TRN-OBJ-09E0CD567CF32F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
294	SURF-CGS2026R1070	TRN-OBJ-0976217910D1B0	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
295	SURF-CGS2026R1071	TRN-OBJ-14B5FF894B31AF	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
296	SURF-CGS2026R1072	TRN-OBJ-7FFF7653FAD70B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
297	SURF-CGS2026R1073	TRN-OBJ-CBD65128894CF8	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
298	SURF-CGS2026R1074	TRN-OBJ-3C7E9A654D204B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
299	SURF-CGS2026R1075	TRN-OBJ-0A9DA3B95E44AE	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
300	SURF-CGS2026R1076	TRN-OBJ-9DCC59A7A5EEBD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
301	SURF-CGS2026R1077	TRN-OBJ-264E54ACF411E6	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
302	SURF-CGS2026R1078	TRN-OBJ-41B26C72F59936	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
303	SURF-CGS2026R1079	TRN-OBJ-ABFAB58AE5678C	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
304	SURF-CGS2026R1080	TRN-OBJ-7701863CB4BEA7	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
305	SURF-CGS2026R1081	TRN-OBJ-215D166964351C	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
306	SURF-CGS2026R1082	TRN-OBJ-1A03A17C7E92AD	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
307	SURF-CGS2026R1083	TRN-OBJ-7201CF7139A119	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
308	SURF-CGS2026R1084	TRN-OBJ-074F6ADBC0B311	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
309	SURF-CGS2026R1085	TRN-OBJ-3E31AC0C1FF0F5	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
310	SURF-CGS2026R1086	TRN-OBJ-D295770242A0B4	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
311	SURF-CGS2026R1087	TRN-OBJ-AE18E87C108184	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
312	SURF-CGS2026R1088	TRN-OBJ-671176AEE92DD2	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
