source_ordinal	surface_id	reference_bearing	visual_reference_count	locator_occurrence_count	overall_disposition	rights_axis	policy_axis	provider_axis
273	SURF-CGS2026R1049	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
274	SURF-CGS2026R1050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
275	SURF-CGS2026R1051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
276	SURF-CGS2026R1052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
277	SURF-CGS2026R1053	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
278	SURF-CGS2026R1054	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
279	SURF-CGS2026R1055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
280	SURF-CGS2026R1056	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
281	SURF-CGS2026R1057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
282	SURF-CGS2026R1058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
283	SURF-CGS2026R1059	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
284	SURF-CGS2026R1060	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
285	SURF-CGS2026R1061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
286	SURF-CGS2026R1062	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
287	SURF-CGS2026R1063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
288	SURF-CGS2026R1064	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
289	SURF-CGS2026R1065	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
290	SURF-CGS2026R1066	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
291	SURF-CGS2026R1067	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
292	SURF-CGS2026R1068	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
293	SURF-CGS2026R1069	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
294	SURF-CGS2026R1070	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
295	SURF-CGS2026R1071	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
296	SURF-CGS2026R1072	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
297	SURF-CGS2026R1073	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
298	SURF-CGS2026R1074	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
299	SURF-CGS2026R1075	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
300	SURF-CGS2026R1076	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
301	SURF-CGS2026R1077	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
302	SURF-CGS2026R1078	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
303	SURF-CGS2026R1079	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
304	SURF-CGS2026R1080	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
305	SURF-CGS2026R1081	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
306	SURF-CGS2026R1082	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
307	SURF-CGS2026R1083	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
308	SURF-CGS2026R1084	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
309	SURF-CGS2026R1085	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
310	SURF-CGS2026R1086	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
311	SURF-CGS2026R1087	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
312	SURF-CGS2026R1088	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
313	SURF-CGS2026R1089	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
314	SURF-CGS2026R1090	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
315	SURF-CGS2026R1091	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
316	SURF-CGS2026R1092	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
317	SURF-CGS2026R1093	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
318	SURF-CGS2026R1094	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
319	SURF-CGS2026R1095	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
320	SURF-CGS2026R1096	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
321	SURF-CGS2026R1097	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
322	SURF-CGS2026R1098	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
323	SURF-CGS2026R1099	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
324	SURF-CGS2026R1100	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
325	SURF-CGS2026R1101	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
326	SURF-CGS2026R1102	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
327	SURF-CGS2026R1103	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
328	SURF-CGS2026R1104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
329	SURF-CGS2026R1105	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
330	SURF-CGS2026R1106	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
331	SURF-CGS2026R1107	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
332	SURF-CGS2026R1108	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
333	SURF-CGS2026R1109	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
334	SURF-CGS2026R1110	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
335	SURF-CGS2026R1111	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
336	SURF-CGS2026R1112	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
337	SURF-CGS2026R1113	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
338	SURF-CGS2026R1114	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
339	SURF-CGS2026R1115	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
340	SURF-CGS2026R1116	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
341	SURF-CGS2026R1117	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
342	SURF-CGS2026R1118	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
343	SURF-CGS2026R1119	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
344	SURF-CGS2026R1120	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
345	SURF-CGS2026R1121	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
346	SURF-CGS2026R1122	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
347	SURF-CGS2026R1123	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
348	SURF-CGS2026R1124	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
349	SURF-CGS2026R1125	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
350	SURF-CGS2026R1126	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
351	SURF-CGS2026R1127	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
352	SURF-CGS2026R1128	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
353	SURF-CGS2026R1129	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
354	SURF-CGS2026R1130	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
355	SURF-CGS2026R1131	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
356	SURF-GA1970R005	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
357	SURF-GAX1970R010	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
358	SURF-CHW2026R039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
359	SURF-CHW2026R040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
360	SURF-VAM20K-00020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
361	SURF-VAM20K-00021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
362	SURF-VAM20K-00022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
363	SURF-CAW2026R00167	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
364	SURF-CAW2026R00180	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
365	SURF-CAW2026R00181	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
366	SURF-CAW2026R00192	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
367	SURF-CCE2026R00008	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
368	SURF-CCT2026R02315	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
369	SURF-CCT2026R03611	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
370	SURF-CGS2026R0032	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
371	SURF-CRB2026V2R0436	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
372	SURF-GA1970R006	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
373	SURF-GAX1970R011	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
374	SURF-SI1970R003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
375	SURF-SI1970R004	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
376	SURF-SI1970R005	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
377	SURF-VAM20K-00213	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
378	SURF-VAM20K-00214	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
379	SURF-GAX1970R012	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
380	SURF-GAX1970R013	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
381	SURF-VAM20K-00045	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
382	SURF-VAM20K-00046	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
383	SURF-VAM20K-00047	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
384	SURF-CAW2026R00200	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
385	SURF-CCE2026R00010	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
386	SURF-VAM20K-00039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
387	SURF-VAM20K-00040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
388	SURF-VAM20K-00041	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
389	SURF-VAM20K-00042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
390	SURF-CAW2026R00204	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
391	SURF-CCT2026R03298	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
392	SURF-CGS2026R0763	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
393	SURF-GAX1970R014	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
394	SURF-VAM20K-00091	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
395	SURF-VAM20K-00092	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
396	SURF-VAM20K-00093	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
397	SURF-VAM20K-00094	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
398	SURF-VAM20K-00095	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
399	SURF-VAM20K-00096	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
400	SURF-VAM20K-00097	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
401	SURF-VAM20K-00098	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
402	SURF-CAW2026R00208	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
403	SURF-CGS2026R0374	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
404	SURF-GAX1970R015	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
405	SURF-NBPOSTERTRACE2026V1R0091	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
406	SURF-VAM20K-00043	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
407	SURF-VAM20K-00044	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
408	SURF-CAW2026R00216	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
409	SURF-CCT2026R03297	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
410	SURF-GA1970R007	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
411	SURF-VAM20K-00049	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
412	SURF-VAM20K-00050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
413	SURF-VAM20K-00051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
414	SURF-VAM20K-00052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
415	SURF-VAM20K-00053	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
416	SURF-VAM20K-00054	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
417	SURF-VAM20K-00055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
418	SURF-CAW2026R00218	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
419	SURF-CGS2026R0764	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
420	SURF-GA1970R008	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
421	SURF-GAX1970R016	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
422	SURF-VAM20K-00065	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
423	SURF-CGS2026R1134	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
424	SURF-CGS2026R1135	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
425	SURF-GA1970R009	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
426	SURF-GAX1970R017	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
427	SURF-GAX1970R018	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
428	SURF-VAM20K-00067	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
429	SURF-VAM20K-00068	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
430	SURF-VAM20K-00069	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
431	SURF-VAM20K-00070	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
432	SURF-CAW2026R00223	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
433	SURF-CRB2026V3R00166	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
434	SURF-VAM20K-00056	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
435	SURF-VAM20K-00057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
436	SURF-VAM20K-00058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
437	SURF-VAM20K-00059	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
438	SURF-VAM20K-00060	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
439	SURF-VAM20K-00061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
440	SURF-CAW2026R00226	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
441	SURF-CAW2026R00227	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
442	SURF-VAM20K-00103	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
443	SURF-VAM20K-00104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
444	SURF-VAM20K-00105	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
445	SURF-VAM20K-00106	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
446	SURF-VAM20K-00107	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
447	SURF-VAM20K-00108	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
448	SURF-VAM20K-00109	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
449	SURF-VAM20K-00110	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
450	SURF-CAW2026R00231	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
451	SURF-CAW2026R00232	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
452	SURF-CAW2026R00233	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
453	SURF-CAW2026R00237	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
454	SURF-CCT2026R02316	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
455	SURF-CGS2026R1320	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
456	SURF-SI1970R006	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
457	SURF-VAM20K-00112	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
458	SURF-VAM20K-00113	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
459	SURF-VAM20K-00114	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
460	SURF-VAM20K-00115	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
461	SURF-VAM20K-00116	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
462	SURF-VAM20K-00117	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
463	SURF-VAM20K-00118	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
464	SURF-CCE2026R00018	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
465	SURF-CCE2026R00019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
466	SURF-GAX1970R019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
467	SURF-GAX1970R020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
468	SURF-VAM20K-00071	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
469	SURF-VAM20K-00072	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
470	SURF-VAM20K-00073	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
471	SURF-VAM20K-00074	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
472	SURF-VAM20K-00075	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
473	SURF-CAW2026R00246	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
474	SURF-GAX1970R021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
475	SURF-GAX1970R022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
