object_key	object_kind	schema_name	object_name	identity_arguments	parent_schema	parent_name	owner_role	relation_persistence	relation_security_barrier	routine_language	routine_volatility	routine_security_definer	routine_search_path	type_category	definition_sha256_replay_1	definition_sha256_replay_2	replay_match
CONSTRAINT|audit|research_release_event|research_release_event_pkey	CONSTRAINT	audit	research_release_event_pkey	\N	audit	research_release_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ed87e1afd19ec9010ef58067e1abd6ccca8b54fe040ce9c771b08606acdf1b95	ed87e1afd19ec9010ef58067e1abd6ccca8b54fe040ce9c771b08606acdf1b95	true
CONSTRAINT|audit|research_release_event|research_release_event_research_release_id_fkey	CONSTRAINT	audit	research_release_event_research_release_id_fkey	\N	audit	research_release_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	77d1f2d8c26859e251cd3a4c44e9e3b690cee4fa6b9df5c331a1fe1d8341691c	77d1f2d8c26859e251cd3a4c44e9e3b690cee4fa6b9df5c331a1fe1d8341691c	true
CONSTRAINT|audit|research_seal_event|research_seal_event_actor_check	CONSTRAINT	audit	research_seal_event_actor_check	\N	audit	research_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|research_seal_event|research_seal_event_pkey	CONSTRAINT	audit	research_seal_event_pkey	\N	audit	research_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	4fdc103fa0c43c5b89b82d5bd0f2718ecd203b81972fe6141aa3bd6ba5b2d091	4fdc103fa0c43c5b89b82d5bd0f2718ecd203b81972fe6141aa3bd6ba5b2d091	true
CONSTRAINT|audit|research_seal_event|research_seal_event_research_release_id_key	CONSTRAINT	audit	research_seal_event_research_release_id_key	\N	audit	research_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d87fb0b44967c68dc188c26579f1a242a1e8eec751c914b41394a7fd5ef983e4	d87fb0b44967c68dc188c26579f1a242a1e8eec751c914b41394a7fd5ef983e4	true
CONSTRAINT|audit|research_seal_event|research_seal_event_research_release_id_manifest_sha256_fkey	CONSTRAINT	audit	research_seal_event_research_release_id_manifest_sha256_fkey	\N	audit	research_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	99ec52aa08d16b4898d047ae1aaab2269a9b46a7e7f51d7b32732533f4ae46ce	99ec52aa08d16b4898d047ae1aaab2269a9b46a7e7f51d7b32732533f4ae46ce	true
CONSTRAINT|audit|research_validation_receipt_event|research_validation_receipt_e_research_validation_receipt__fkey	CONSTRAINT	audit	research_validation_receipt_e_research_validation_receipt__fkey	\N	audit	research_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c11e6cb3c3fed2f771d8737ea62f05f60be3461d8ab75c1824031abad0e49cb8	c11e6cb3c3fed2f771d8737ea62f05f60be3461d8ab75c1824031abad0e49cb8	true
CONSTRAINT|audit|research_validation_receipt_event|research_validation_receipt_e_research_validation_receipt_i_key	CONSTRAINT	audit	research_validation_receipt_e_research_validation_receipt_i_key	\N	audit	research_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	287eab2b908fefdc2928a7642a3c728ddd2fa309489fe9a00fcbb220fd60a4a1	287eab2b908fefdc2928a7642a3c728ddd2fa309489fe9a00fcbb220fd60a4a1	true
CONSTRAINT|audit|research_validation_receipt_event|research_validation_receipt_event_actor_check	CONSTRAINT	audit	research_validation_receipt_event_actor_check	\N	audit	research_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|research_validation_receipt_event|research_validation_receipt_event_pkey	CONSTRAINT	audit	research_validation_receipt_event_pkey	\N	audit	research_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	90992950827a34f7f42db8400cfac9d140863ded940a15bcd3b680cbdc9f65d0	90992950827a34f7f42db8400cfac9d140863ded940a15bcd3b680cbdc9f65d0	true
CONSTRAINT|audit|review_event|review_event_actor_check	CONSTRAINT	audit	review_event_actor_check	\N	audit	review_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|review_event|review_event_pkey	CONSTRAINT	audit	review_event_pkey	\N	audit	review_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5565d1acdd71c291d29ca4ecc494e8db42533761e6b7e9a38e6fc19688a4dc1d	5565d1acdd71c291d29ca4ecc494e8db42533761e6b7e9a38e6fc19688a4dc1d	true
CONSTRAINT|audit|review_event|review_event_relation_review_decision_id_event_sha256_key	CONSTRAINT	audit	review_event_relation_review_decision_id_event_sha256_key	\N	audit	review_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	039586038789aaaa810a67cac9fa55d32e6763e36d6cd8eb78707662d6f0276e	039586038789aaaa810a67cac9fa55d32e6763e36d6cd8eb78707662d6f0276e	true
CONSTRAINT|audit|review_event|review_event_relation_review_decision_id_fkey	CONSTRAINT	audit	review_event_relation_review_decision_id_fkey	\N	audit	review_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	16d2722d51c4a6bb69f846e59c3a2b1da7b5a55b363e16cecc1bc7f4f46fad8f	16d2722d51c4a6bb69f846e59c3a2b1da7b5a55b363e16cecc1bc7f4f46fad8f	true
CONSTRAINT|audit|sidecar_event|sidecar_event_actor_check	CONSTRAINT	audit	sidecar_event_actor_check	\N	audit	sidecar_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|sidecar_event|sidecar_event_check	CONSTRAINT	audit	sidecar_event_check	\N	audit	sidecar_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5ecc862f90ce752e87163e7172415a01c995b17f0ef2ba99987aa142c110aa25	5ecc862f90ce752e87163e7172415a01c995b17f0ef2ba99987aa142c110aa25	true
CONSTRAINT|audit|sidecar_event|sidecar_event_pkey	CONSTRAINT	audit	sidecar_event_pkey	\N	audit	sidecar_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	4259a5bfae7c57cc24acc841324af895d8e4220c780735d0c948d8bdafa7777c	4259a5bfae7c57cc24acc841324af895d8e4220c780735d0c948d8bdafa7777c	true
CONSTRAINT|audit|sidecar_event|sidecar_event_visual_health_sidecar_event_id_fkey	CONSTRAINT	audit	sidecar_event_visual_health_sidecar_event_id_fkey	\N	audit	sidecar_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2ef7e86880425ff75729bf73789c42fe97209196d8ffa3eda608c7b997b6d77a	2ef7e86880425ff75729bf73789c42fe97209196d8ffa3eda608c7b997b6d77a	true
CONSTRAINT|audit|sidecar_event|sidecar_event_visual_takedown_sidecar_event_id_fkey	CONSTRAINT	audit	sidecar_event_visual_takedown_sidecar_event_id_fkey	\N	audit	sidecar_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0cdfbe6ae5ed4be8e0d199deb8a47cb31ef64f6df380e93d93b2668fc8351d3a	0cdfbe6ae5ed4be8e0d199deb8a47cb31ef64f6df380e93d93b2668fc8351d3a	true
CONSTRAINT|audit|verification_receipt_event|verification_receipt_event_actor_check	CONSTRAINT	audit	verification_receipt_event_actor_check	\N	audit	verification_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|verification_receipt_event|verification_receipt_event_check	CONSTRAINT	audit	verification_receipt_event_check	\N	audit	verification_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	27d87ea852a5f93a742dd60bf643fd90bc0c9255b9d09dc46266e13660d21eb2	27d87ea852a5f93a742dd60bf643fd90bc0c9255b9d09dc46266e13660d21eb2	true
CONSTRAINT|audit|verification_receipt_event|verification_receipt_event_pkey	CONSTRAINT	audit	verification_receipt_event_pkey	\N	audit	verification_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c127baf7a38320055a9e0c2bb8ebe2d87f3c657d65dd7068bfb368858dfde156	c127baf7a38320055a9e0c2bb8ebe2d87f3c657d65dd7068bfb368858dfde156	true
CONSTRAINT|audit|verification_receipt_event|verification_receipt_event_research_release_verification_i_fkey	CONSTRAINT	audit	verification_receipt_event_research_release_verification_i_fkey	\N	audit	verification_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	42d90f7a7deaec0be3bac764e482e5523948f7b93d6223def5072c7f458ff228	42d90f7a7deaec0be3bac764e482e5523948f7b93d6223def5072c7f458ff228	true
CONSTRAINT|audit|verification_receipt_event|verification_receipt_event_visual_registry_verification_id_fkey	CONSTRAINT	audit	verification_receipt_event_visual_registry_verification_id_fkey	\N	audit	verification_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b373cd0ab8afaed276f32169a8825fce43b441a26cab383997a8b50f89891415	b373cd0ab8afaed276f32169a8825fce43b441a26cab383997a8b50f89891415	true
CONSTRAINT|audit|visual_cas_attempt|visual_cas_attempt_actor_check	CONSTRAINT	audit	visual_cas_attempt_actor_check	\N	audit	visual_cas_attempt	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|visual_cas_attempt|visual_cas_attempt_guarded_research_release_id_fkey	CONSTRAINT	audit	visual_cas_attempt_guarded_research_release_id_fkey	\N	audit	visual_cas_attempt	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f5d48ba452ea7fa1452d6c1ce7dcb484904af9601bd60e469c016ea6ef8c7676	f5d48ba452ea7fa1452d6c1ce7dcb484904af9601bd60e469c016ea6ef8c7676	true
CONSTRAINT|audit|visual_cas_attempt|visual_cas_attempt_pkey	CONSTRAINT	audit	visual_cas_attempt_pkey	\N	audit	visual_cas_attempt	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	fa6c99b7c6ff7bea77f5ae2dff815bbbb88f725c78a73d441218ad1a3f4883c3	fa6c99b7c6ff7bea77f5ae2dff815bbbb88f725c78a73d441218ad1a3f4883c3	true
CONSTRAINT|audit|visual_cas_attempt|visual_cas_attempt_reason_code_check	CONSTRAINT	audit	visual_cas_attempt_reason_code_check	\N	audit	visual_cas_attempt	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	38d92143a934fc44b7aa8e42f344de67271bbdcce9e4f80ef0e35d26417246a9	38d92143a934fc44b7aa8e42f344de67271bbdcce9e4f80ef0e35d26417246a9	true
CONSTRAINT|audit|visual_cas_attempt|visual_cas_attempt_target_visual_registry_release_id_fkey	CONSTRAINT	audit	visual_cas_attempt_target_visual_registry_release_id_fkey	\N	audit	visual_cas_attempt	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	580859d75f2aa84bed39e47cd14ffa46aff04abf6688d168e1d075626fad16a0	580859d75f2aa84bed39e47cd14ffa46aff04abf6688d168e1d075626fad16a0	true
CONSTRAINT|audit|visual_release_event|visual_release_event_actor_check	CONSTRAINT	audit	visual_release_event_actor_check	\N	audit	visual_release_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|visual_release_event|visual_release_event_pkey	CONSTRAINT	audit	visual_release_event_pkey	\N	audit	visual_release_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e3f62d933ca90f46cb72dddefffeb296e9ea63ec822ebb80c420e7db191c7c9b	e3f62d933ca90f46cb72dddefffeb296e9ea63ec822ebb80c420e7db191c7c9b	true
CONSTRAINT|audit|visual_release_event|visual_release_event_visual_registry_release_id_fkey	CONSTRAINT	audit	visual_release_event_visual_registry_release_id_fkey	\N	audit	visual_release_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	9337b494f99ad76b60d9ef2b802731f4643ff80ae81f912e44b0606a64c71523	9337b494f99ad76b60d9ef2b802731f4643ff80ae81f912e44b0606a64c71523	true
CONSTRAINT|audit|visual_seal_event|visual_seal_event_actor_check	CONSTRAINT	audit	visual_seal_event_actor_check	\N	audit	visual_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|visual_seal_event|visual_seal_event_pkey	CONSTRAINT	audit	visual_seal_event_pkey	\N	audit	visual_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	94a4912b88e26c445641b56599260004044106f50a7908e376d1266abac41a83	94a4912b88e26c445641b56599260004044106f50a7908e376d1266abac41a83	true
CONSTRAINT|audit|visual_seal_event|visual_seal_event_visual_registry_release_id_key	CONSTRAINT	audit	visual_seal_event_visual_registry_release_id_key	\N	audit	visual_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8ed77b30b2a0bd84c68eb3e258fe66da204c94600c356c0c262d566f30961bc9	8ed77b30b2a0bd84c68eb3e258fe66da204c94600c356c0c262d566f30961bc9	true
CONSTRAINT|audit|visual_seal_event|visual_seal_event_visual_registry_release_id_manifest_sha2_fkey	CONSTRAINT	audit	visual_seal_event_visual_registry_release_id_manifest_sha2_fkey	\N	audit	visual_seal_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	00880d57161dede2b46b982be24f0ba0a2a2f304f9be4430579fda09f02fa244	00880d57161dede2b46b982be24f0ba0a2a2f304f9be4430579fda09f02fa244	true
CONSTRAINT|audit|visual_validation_receipt_event|visual_validation_receipt_eve_visual_validation_receipt_id_fkey	CONSTRAINT	audit	visual_validation_receipt_eve_visual_validation_receipt_id_fkey	\N	audit	visual_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	9ca82071cacf92dc241ee0b93d07a84a2babb8826b893a44f11cd651ad77449a	9ca82071cacf92dc241ee0b93d07a84a2babb8826b893a44f11cd651ad77449a	true
CONSTRAINT|audit|visual_validation_receipt_event|visual_validation_receipt_even_visual_validation_receipt_id_key	CONSTRAINT	audit	visual_validation_receipt_even_visual_validation_receipt_id_key	\N	audit	visual_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	019420e2854b16dc9ef30906e0f750f625f4f57046f915d80d236ba77095d06a	019420e2854b16dc9ef30906e0f750f625f4f57046f915d80d236ba77095d06a	true
CONSTRAINT|audit|visual_validation_receipt_event|visual_validation_receipt_event_actor_check	CONSTRAINT	audit	visual_validation_receipt_event_actor_check	\N	audit	visual_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	0577d01b7d01cae4e361d0c02e381ac6596a172686551ceba49b4abd09a1f7c9	true
CONSTRAINT|audit|visual_validation_receipt_event|visual_validation_receipt_event_pkey	CONSTRAINT	audit	visual_validation_receipt_event_pkey	\N	audit	visual_validation_receipt_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2757fd0d4afc7cb5fdb5ca677b29c2a63e0d498b1b8fc1be4d0696229535e551	2757fd0d4afc7cb5fdb5ca677b29c2a63e0d498b1b8fc1be4d0696229535e551	true
CONSTRAINT|core|agent|agent_agent_id_fkey	CONSTRAINT	core	agent_agent_id_fkey	\N	core	agent	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	982403d0406c56b1a640eb02f03a13dc65a6ec35c0c7405c61fe396a9f244b6f	982403d0406c56b1a640eb02f03a13dc65a6ec35c0c7405c61fe396a9f244b6f	true
CONSTRAINT|core|agent|agent_pkey	CONSTRAINT	core	agent_pkey	\N	core	agent	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	93d0f68a70497dd0fac98f0dae60b66f63ac49da158d75a44109d713c98896ea	93d0f68a70497dd0fac98f0dae60b66f63ac49da158d75a44109d713c98896ea	true
CONSTRAINT|core|agent|agent_preferred_name_check	CONSTRAINT	core	agent_preferred_name_check	\N	core	agent	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	897b7f5dde58003164223a5eb389a6b0bf5124ddc33a470e6265dfa3125cfa22	897b7f5dde58003164223a5eb389a6b0bf5124ddc33a470e6265dfa3125cfa22	true
CONSTRAINT|core|agent|entity_subtype_from_agent	CONSTRAINT	core	entity_subtype_from_agent	\N	core	agent	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|core|archive_object|archive_object_archive_object_id_fkey	CONSTRAINT	core	archive_object_archive_object_id_fkey	\N	core	archive_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	fa40f1f1f4c402c49b802bd45d3862100661b58e7ea8bf0a9fc97f830686efa4	fa40f1f1f4c402c49b802bd45d3862100661b58e7ea8bf0a9fc97f830686efa4	true
CONSTRAINT|core|archive_object|archive_object_pkey	CONSTRAINT	core	archive_object_pkey	\N	core	archive_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e98f5c9015c2eb1f322284e15c590b048629591367adb45e604d1b76aac136d7	e98f5c9015c2eb1f322284e15c590b048629591367adb45e604d1b76aac136d7	true
CONSTRAINT|core|archive_object|archive_object_surface_ledger_fk	CONSTRAINT	core	archive_object_surface_ledger_fk	\N	core	archive_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	930b1e646ddfc4f457659f68c95cf111720d600b43411b9123a7c089d50a32c2	930b1e646ddfc4f457659f68c95cf111720d600b43411b9123a7c089d50a32c2	true
CONSTRAINT|core|archive_object|archive_object_surface_reciprocal	CONSTRAINT	core	archive_object_surface_reciprocal	\N	core	archive_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|core|archive_object|entity_subtype_from_archive_object	CONSTRAINT	core	entity_subtype_from_archive_object	\N	core	archive_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|core|canonical_urn|canonical_urn_check	CONSTRAINT	core	canonical_urn_check	\N	core	canonical_urn	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	37f23795d65435f612a4cb082da75f18e9a4ea99d4c7998cc789dad5824f6a89	37f23795d65435f612a4cb082da75f18e9a4ea99d4c7998cc789dad5824f6a89	true
CONSTRAINT|core|collection|collection_collection_id_fkey	CONSTRAINT	core	collection_collection_id_fkey	\N	core	collection	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	638f8d0ee851f4f3b061d2da0b005d381122a2296aec799587778bd4b84e4136	638f8d0ee851f4f3b061d2da0b005d381122a2296aec799587778bd4b84e4136	true
CONSTRAINT|core|collection|collection_pkey	CONSTRAINT	core	collection_pkey	\N	core	collection	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1f7d0511ff28eae1fbb43db7167f52e80ba4ff717436df9e66b61994805884a5	1f7d0511ff28eae1fbb43db7167f52e80ba4ff717436df9e66b61994805884a5	true
CONSTRAINT|core|collection|collection_preferred_label_check	CONSTRAINT	core	collection_preferred_label_check	\N	core	collection	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	70faf71990767d5d2751e6aef16fe56c9cb9b8800a6a785d3273830f1a401f6d	70faf71990767d5d2751e6aef16fe56c9cb9b8800a6a785d3273830f1a401f6d	true
CONSTRAINT|core|collection|entity_subtype_from_collection	CONSTRAINT	core	entity_subtype_from_collection	\N	core	collection	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|core|concept|concept_concept_id_fkey	CONSTRAINT	core	concept_concept_id_fkey	\N	core	concept	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f5fb51c32a2d909d141bce8dc902ae30f61c521ca82780c917a36ff31eb55aa5	f5fb51c32a2d909d141bce8dc902ae30f61c521ca82780c917a36ff31eb55aa5	true
CONSTRAINT|core|concept|concept_pkey	CONSTRAINT	core	concept_pkey	\N	core	concept	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b2b0239afb3d88d37bc1f968c1fd2a20b8a78572bca241bb06c5aa55174a52a1	b2b0239afb3d88d37bc1f968c1fd2a20b8a78572bca241bb06c5aa55174a52a1	true
CONSTRAINT|core|concept|concept_preferred_label_check	CONSTRAINT	core	concept_preferred_label_check	\N	core	concept	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	70faf71990767d5d2751e6aef16fe56c9cb9b8800a6a785d3273830f1a401f6d	70faf71990767d5d2751e6aef16fe56c9cb9b8800a6a785d3273830f1a401f6d	true
CONSTRAINT|core|concept|entity_subtype_from_concept	CONSTRAINT	core	entity_subtype_from_concept	\N	core	concept	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
CONSTRAINT|core|entity|entity_check	CONSTRAINT	core	entity_check	\N	core	entity	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	54faf7090d9e48659377fb9b81b0f70cc29ed0cc8d7762158af6c34b43992965	54faf7090d9e48659377fb9b81b0f70cc29ed0cc8d7762158af6c34b43992965	true
CONSTRAINT|core|entity|entity_pkey	CONSTRAINT	core	entity_pkey	\N	core	entity	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1ed83955fb594cfeed791c4280cdf9d2689530bb95ac9d6d8fc1f7f2e74cfa6b	1ed83955fb594cfeed791c4280cdf9d2689530bb95ac9d6d8fc1f7f2e74cfa6b	true
CONSTRAINT|core|entity|entity_subtype_from_entity	CONSTRAINT	core	entity_subtype_from_entity	\N	core	entity	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	3b6901978d808756e54a499055ac8b8e22a09a2146e997ce00d8959830312274	true
