model_id	base_variant_id	ablation_id	ablation_family	k	query_count	mean_top_k_overlap	minimum_top_k_overlap	mean_rank_correlation	minimum_rank_correlation	scoring_effect	learned_weights_used	historical_labels_used
M7	M7-BM25F-QUERY	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	10	72	0.9097222222222222	0.3	0.8866339718010923	0.1799373040752351	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	20	72	0.8763888888888889	0.15	0.8590109388194754	-0.0636978579481398	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	50	72	0.8091666666666666	0.06	0.7832403099794281	-0.36513139750206847	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	10	72	0.9097222222222222	0.3	0.8866339718010923	0.1799373040752351	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	20	72	0.8763888888888889	0.15	0.8590109388194754	-0.0636978579481398	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	50	72	0.8091666666666666	0.06	0.7832403099794281	-0.36513139750206847	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	10	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M7	M7-BM25F-QUERY	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	20	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M7	M7-BM25F-QUERY	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	50	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M7	M7-BM25F-QUERY	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_20Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_40Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	TEMPORAL_DECAY_80Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	0.9513888888888888	0.4	0.91793273020587	0.1799373040752351	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	0.9256944444444445	0.4	0.9145568845788478	0.33207547169811313	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_EQUAL_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	0.9330555555555556	0.66	0.8865738538240658	0.09237295965506621	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	10	72	0.9513888888888888	0.4	0.91793273020587	0.1799373040752351	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	20	72	0.9256944444444445	0.4	0.9145568845788478	0.33207547169811313	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_AVAILABILITY_NORMALIZED	CHANGE_FAMILY_NORMALIZATION	50	72	0.9330555555555556	0.66	0.8865738538240658	0.09237295965506621	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	10	72	0.9097222222222222	0.3	0.8866339718010923	0.1799373040752351	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	20	72	0.8763888888888889	0.15	0.8590109388194754	-0.0636978579481398	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_USER_SELECTED	CHANGE_FAMILY_NORMALIZATION	50	72	0.8091666666666666	0.06	0.7832403099794281	-0.36513139750206847	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	10	72	0.8291666666666667	0.1	0.646761963304824	-0.6608391608391608	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	20	72	0.8826388888888889	0.4	0.7398697859927365	-0.31178124201380014	DIRECT_SCORER_SENSITIVITY	false	false
M7	M7-BM25F-QUERY	FAMILY_NORMALIZATION_CAPPED_FAMILY	CHANGE_FAMILY_NORMALIZATION	50	72	0.9461111111111111	0.66	0.8602093877427606	0.10347243609485679	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	10	72	0.8374999999999999	0	0.7066724888947968	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	20	72	0.901388888888889	0.3	0.7514065217413839	-0.6332460732984293	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_CONTEXT_OUT	LEAVE_CONTEXT_OUT	50	72	1	1	0.8459810590903029	-0.28989195678271307	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_TIME_OUT	LEAVE_TIME_OUT	10	72	0.6541666666666667	0	0.2829907010338822	-0.6608391608391608	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_TIME_OUT	LEAVE_TIME_OUT	20	72	0.7701388888888889	0	0.42710054717581375	-0.6237623762376238	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_TIME_OUT	LEAVE_TIME_OUT	50	72	1	1	0.6408990262771775	-0.5006002400960384	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	10	72	0.9194444444444445	0	0.808403655887916	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	20	72	0.9395833333333334	0.3	0.8647168269350312	-0.5798429319371728	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_GEOGRAPHY_OUT	LEAVE_GEOGRAPHY_OUT	50	72	1	1	0.9313191943444045	0.06631452581032413	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_SOURCE_OUT	LEAVE_SOURCE_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_CURATION_OUT	LEAVE_CURATION_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	10	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	20	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	LEAVE_MISSINGNESS_DIAGNOSTICS_OUT	50	72	1	1	1	1	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	10	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M8	M8-PARETO-CHANNELS	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	20	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M8	M8-PARETO-CHANNELS	LEAVE_INTERACTIONS_OUT	LEAVE_INTERACTIONS_OUT	50	72	1	1	1	1	NOT_APPLICABLE_BASE_HAS_NO_INTERACTIONS	false	false
M8	M8-PARETO-CHANNELS	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	REMOVE_LARGEST_CURATED_CONTAINER	REMOVE_LARGEST_CURATED_CONTAINER	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	REMOVE_DOMINANT_SOURCE	REMOVE_DOMINANT_SOURCE	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_25PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_50PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_75PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	BROAD_CONTAINER_STOP_90PCT	CHANGE_BROAD_CONTAINER_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_2	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_3	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_5	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_10	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	10	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	20	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	RARE_SUPPORT_20	CHANGE_RARE_SUPPORT_THRESHOLD	50	72	1	1	1	1	NONE_CANDIDATE_OR_EXCLUDED_FAMILY_ONLY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	10	72	0.6527777777777778	0	0.46120144515765016	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	20	72	0.7145833333333333	0.25	0.4865410796007624	-0.5309593632174278	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_5Y	CHANGE_TEMPORAL_DECAY	50	72	1	1	0.535374149659864	-0.1607202881152461	DIRECT_SCORER_SENSITIVITY	false	false
M8	M8-PARETO-CHANNELS	TEMPORAL_DECAY_10Y	CHANGE_TEMPORAL_DECAY	10	72	0.6527777777777778	0	0.4627186954680039	-0.6470588235294118	DIRECT_SCORER_SENSITIVITY	false	false
