alias_id	query_id	pair_id	candidate_source_id	rank	round16a_ledger_id	doi	title	stable_url	exact_match	derivative_rule	net_new_evidence_object_count	record_sha256
R16B-R16A-QUERY-ALIAS:0343daa1371e7a7df4e1bd48f3c60a2d9fabcd8778ca9b5dd5ea08ad890a71d1	R16A-CROSSREF-QUERY:627684e1e3deaf0c4862d8ee086d246332aed805583af2e482ebd6f0a707f658	R16A-PAIR:93eebaf488c56d4d77c4136eab00225c4f5274dd156c8842efe58fd36d231ed2	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:93eebaf488c56d4d77c4136eab00225c4f5274dd156c8842efe58fd36d231ed2-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3188c0cfc19b0b81d5b64a2c8694737529e980e09351ce7f636182c2bed69ade
R16B-R16A-QUERY-ALIAS:034d0e0d86c081455d9f6b0dc89c01c37e864d34e0e318a2906fdcb46e7180c8	R16A-CROSSREF-QUERY:87db7c4f1d64da6401ed0c9ed71fb828a707b31fce737b3d3cda494174a5e42a	R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:cf18f103ef277029405f8e6eb53fef5efd1ac29d42c8438d5f42fca0d151ad9c-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	744c6d36565f745c961ba0980d57c3ec07de5d480e765564f3f1d4601c36d0f6
R16B-R16A-QUERY-ALIAS:0357b27027d4dc9eedde1f8e53e027f3d140b0530dcfc4d62428db0d41b2beba	R16A-CROSSREF-QUERY:08d64cf364bdaa688ceabfd47597c2b3ba022c769d795b50ac4e76b109b82a6d	R16A-PAIR:7f28f2a8fb5488929a28fed2a910f651133eb8c89389c1e8b7747a6d0fbf8379	CROSSREF:DOI:10.5151/despro-icdhs2014-0132	5	R16A-R16A-PAIR:7f28f2a8fb5488929a28fed2a910f651133eb8c89389c1e8b7747a6d0fbf8379-XREF-05	10.5151/despro-icdhs2014-0132	History and cultural transformation of Korean school symbol design	https://doi.org/10.5151/despro-icdhs2014-0132	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f4a43fe2c4735c1cea17e6e7bf7e15c9ed13800dcb67ff1e9b381290572552f0
R16B-R16A-QUERY-ALIAS:0367f666e319c9c82736e415d5db024941d20f3a9367497c7f02ec1f4e1e33aa	R16A-CROSSREF-QUERY:c52501bd08bf9014fbe881da6bb4d7f37e5d9f4c63730217e0de6f07398fbba7	R16A-PAIR:ada52db07c5318ab96d505f1cbcfcd250010c04cf596afb99acddb43ab334d22	CROSSREF:DOI:10.4324/9780203133194-14	5	R16A-R16A-PAIR:ada52db07c5318ab96d505f1cbcfcd250010c04cf596afb99acddb43ab334d22-XREF-05	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	8df08294df3cfdcb33c6a6e6b82d1cdac9e6151225b4435abebecb8afc8d1572
R16B-R16A-QUERY-ALIAS:0369582af1af2c3fdda6c10cacd0584a63339aadf863e1f512f7a28fbe986e01	R16A-CROSSREF-QUERY:4bd431bbd85a6c25f3f36818c0896121467121857cf3df621a196fdcd52cadcb	R16A-PAIR:eb946623f09974f0583007ee50adc637f52fac9b2eaf0c64e4313ba54673fd27	CROSSREF:DOI:10.1086/659397	4	R16A-R16A-PAIR:eb946623f09974f0583007ee50adc637f52fac9b2eaf0c64e4313ba54673fd27-XREF-04	10.1086/659397	Cosi tísnivého: Surrealismus a grafický design / Uncanny: Surrealism and Graphic Design	https://doi.org/10.1086/659397	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	4b309cf6411d9756726757c3edd782ef6b37c94e7e95e8ec5d276531fa4faa8f
R16B-R16A-QUERY-ALIAS:037dd6980f4dd8fe257578200b4390d424146dc8bb988c2f7c360a8fd6af9599	R16A-CROSSREF-QUERY:19c0ad8a0bb86aaf40cc827180775cb3b318bcfa9b4e5e74bafed3e7ff17f7df	R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e	CROSSREF:DOI:10.31274/etd-180810-3526	1	R16A-R16A-PAIR:891e0c3d300d8c4af59fbef2f00d164ee9c22df4148122c54ed84daee1dcb37e-XREF-01	10.31274/etd-180810-3526	Production cost and supply chain design for advanced biofuels	https://doi.org/10.31274/etd-180810-3526	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f222cea64c54a378b68d3ccb77e21460c89562cfee269a6a2a7cb3bca3297628
R16B-R16A-QUERY-ALIAS:037ff39867957f6b4d258d84d2799b236fef6877abb7516cdcae26f7df947a62	R16A-CROSSREF-QUERY:ffc0bd18f5187cae44867be3fb24da701d141a445c6f7c1c0bdc9e65949bee06	R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c	CROSSREF:DOI:10.1093/jdh/epp041	5	R16A-R16A-PAIR:f82795fcaba53ac0c255461d014e82b9e563362b645b4c65a58e27644e22c54c-XREF-05	10.1093/jdh/epp041	Designing Graphic Design History	https://doi.org/10.1093/jdh/epp041	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	689b0c5dae69a9faa61b3f51e8a6adf427e00a43c0b547d5af59715165e279fd
R16B-R16A-QUERY-ALIAS:038341d2a736cfb9e02ba3bce6f4bef65a48b169a8b7828b19e5771c6ca6f0e4	R16A-CROSSREF-QUERY:de8c36219abc83a723a1def12870d08dbc5fbcb9b9e3641fe513fbebb638c0f6	R16A-PAIR:2bcc6f7d462a2b173933ba70541d7c4a8bd498f2bfa0e408f529d928559c367b	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:2bcc6f7d462a2b173933ba70541d7c4a8bd498f2bfa0e408f529d928559c367b-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	29987dd3d4ff408d1eaba14a5d7c9e768247760426a013a9413a5973f4513a59
R16B-R16A-QUERY-ALIAS:038658867cdd8e8bad8ecdeac1459d008d7bc61baecc19b6a5ea5c645709c668	R16A-CROSSREF-QUERY:9b9caf39e44b235e391ba3a8af297e1efe9145f623274cac083d851e22a9b511	R16A-PAIR:04d0dec2e661992cb054271581e4559553698033be623f96448cc0bad99cc9b9	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:04d0dec2e661992cb054271581e4559553698033be623f96448cc0bad99cc9b9-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	28029ff92804044a91f37a94320cdbd3b0be8899b238272a9209789439a7b157
R16B-R16A-QUERY-ALIAS:03a7dc7ab59e99af94ec7bd3730a16c39ce02bd3e503f8fc1c820ca0d13a8e7c	R16A-CROSSREF-QUERY:d02116520fe1fd372a8532ad632c3a35ba2fca717b2168a9175bc67f456de1bb	R16A-PAIR:bff791aa333591aa542a5770b0f828b830c57fbf48b3800d0327e76c900bd33a	CROSSREF:DOI:10.37862/aaeportal.00152.009	5	R16A-R16A-PAIR:bff791aa333591aa542a5770b0f828b830c57fbf48b3800d0327e76c900bd33a-XREF-05	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f05573942d38aed8d5f22516b8069e41487b82092248eb2c85ca58fe7e6f393a
R16B-R16A-QUERY-ALIAS:03d880c83a840db332836659e695abeb7b1f4974f7935b8be8fbcaabe7e0d729	R16A-CROSSREF-QUERY:dc070ec07688000fa656444aa00b39ca6d403a30f8ee4c779bec05afacb87bbb	R16A-PAIR:5200f36ef6eb0905f59a3b2c5a81721f4345a55ba7725c674cd96513a7473292	CROSSREF:DOI:10.4324/9780429435935-1	2	R16A-R16A-PAIR:5200f36ef6eb0905f59a3b2c5a81721f4345a55ba7725c674cd96513a7473292-XREF-02	10.4324/9780429435935-1	Framing and reframing exhibition graphic design	https://doi.org/10.4324/9780429435935-1	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	3847968c813d6e7a5ec40ec3a7844667979e6d40633739666860293e81b8b0c7
R16B-R16A-QUERY-ALIAS:03f9a6e31a285e93fa9b6966919a12a3d25e0d842f8e179df45870fcd8afa675	R16A-CROSSREF-QUERY:e534ef0fb20c8f677117444ee9bba741a6c015b27cb40422e70be27aec6b0d9f	R16A-PAIR:2fb40ef64bcc18fa7dd684c792470cbe5b8a6149ae62e53f69312d9f53f8cad3	CROSSREF:DOI:10.1093/jdh/epp041	4	R16A-R16A-PAIR:2fb40ef64bcc18fa7dd684c792470cbe5b8a6149ae62e53f69312d9f53f8cad3-XREF-04	10.1093/jdh/epp041	Designing Graphic Design History	https://doi.org/10.1093/jdh/epp041	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	e34e889df4b883104971c727b46d09637caac2f92f36c6ee941f9f81ce383b44
R16B-R16A-QUERY-ALIAS:03fa6d9a3bc1d6b30e7a9dd2c2dbdbf7efb516c5a1699992c49acf0ca71d63a1	R16A-CROSSREF-QUERY:e534ef0fb20c8f677117444ee9bba741a6c015b27cb40422e70be27aec6b0d9f	R16A-PAIR:2fb40ef64bcc18fa7dd684c792470cbe5b8a6149ae62e53f69312d9f53f8cad3	CROSSREF:DOI:10.4324/9780203133194-14	3	R16A-R16A-PAIR:2fb40ef64bcc18fa7dd684c792470cbe5b8a6149ae62e53f69312d9f53f8cad3-XREF-03	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	d0310eee75f1c305723c42ea230f81faa6bcd2a0b3eeff5f0ac281fe5b18e855
R16B-R16A-QUERY-ALIAS:0402fcd7655fbe85975ccafc3b68b85f81ab1d62a479dc87079bfeea491d2560	R16A-CROSSREF-QUERY:9b4d16307e17c2274fbf099b8443585d66dbdf46740915c1eaed5d924f3d257e	R16A-PAIR:5a6ef66c9b0f2b2fd478a58c2ae2cd5101da88cab935ef0a6a64c30892738326	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:5a6ef66c9b0f2b2fd478a58c2ae2cd5101da88cab935ef0a6a64c30892738326-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	feeb5950a5e08db3a52d20933bcb6a3d1d1226b97a28783bf0fafde978e5f1fc
R16B-R16A-QUERY-ALIAS:0413989ab5d606a5eb66995f90a45ffb327dd98bdc472de925afa45e7eaaa14e	R16A-CROSSREF-QUERY:f64dd16a2e53ba0e5e814fcf896cc271ecad61317584bb139903a6995accac02	R16A-PAIR:b99cb1170e7b7412e507ba97848ad6583b7364bc9b9cb1724bd77cc60521a224	CROSSREF:DOI:10.1080/17547075.2019.1651119	5	R16A-R16A-PAIR:b99cb1170e7b7412e507ba97848ad6583b7364bc9b9cb1724bd77cc60521a224-XREF-05	10.1080/17547075.2019.1651119	After the Bauhaus, Before the Internet: A History of Graphic Design Pedagogy	https://doi.org/10.1080/17547075.2019.1651119	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	192629964c1698d6bb7b4b004598c1d4cdb0f258986d41c5b1b26f9cc398760e
R16B-R16A-QUERY-ALIAS:044b205ff895db519ad741920a3a520c5eeca6c84608bf624ef1f7743f4aed97	R16A-CROSSREF-QUERY:407852ef0c017a4a8a57bd79dcbadaf2b20861641f7251898ba8f60e6cfd0b27	R16A-PAIR:e8df961a2c37ffcd882da31ea4b2cf15d6724562d8a28486627267e340334101	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:e8df961a2c37ffcd882da31ea4b2cf15d6724562d8a28486627267e340334101-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	32ceea441ec5e3efb485b8281207915340bfcc54054394ae8ec74806a5ffb46d
R16B-R16A-QUERY-ALIAS:04dabc9a55b90d89f39306b8a83ea794eb822864a58bee60cca08a66050a354c	R16A-CROSSREF-QUERY:42413dfb5a902097e0b457d6aacd350a23a8dd59e7fe3cf8fa927ae0d3274d02	R16A-PAIR:729949df63fe66b9678a36f1dd3255e408019232105ca9482bd5df0199a0f150	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:729949df63fe66b9678a36f1dd3255e408019232105ca9482bd5df0199a0f150-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f652156dd4fc1e8f71d927f0e263996dbf818b10a4be7604910ba091139efcce
R16B-R16A-QUERY-ALIAS:04dc47b136c766dc783a0cf983f03b0aa6a7e9e94e8c2300c3ffce24fba5d61d	R16A-CROSSREF-QUERY:dbf34e6e4b96d258431f12ef779a9bc4d1a067f4ef0f1b012259fbd9891c876b	R16A-PAIR:17ef5b4f88fee6dbbce01d2b2bf97b4737b71bd1088d1533212dad06f807f42d	CROSSREF:DOI:10.1093/jdh/epaa034	1	R16A-R16A-PAIR:17ef5b4f88fee6dbbce01d2b2bf97b4737b71bd1088d1533212dad06f807f42d-XREF-01	10.1093/jdh/epaa034	Reading Graphic Design in Cultural Context	https://doi.org/10.1093/jdh/epaa034	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b79c8d29cc898045d83d5258790f9d686128e1683bd162c204fabceb4e6ef30c
R16B-R16A-QUERY-ALIAS:04ee1f5f144df645d2844b7af4d9caa40e527a60a1c6979058037f0eacecfb98	R16A-CROSSREF-QUERY:27d1cdffe8f52edad4f3d9243abb3db77a37102dc033a38a2f42a219b7bdaabc	R16A-PAIR:47f2ee12db7146a0ea92560327f12497bbcf91d14a0f7e0790a3c4096bc9a48d	CROSSREF:DOI:10.1201/9780429021251-8	1	R16A-R16A-PAIR:47f2ee12db7146a0ea92560327f12497bbcf91d14a0f7e0790a3c4096bc9a48d-XREF-01	10.1201/9780429021251-8	Digital Photography in Design	https://doi.org/10.1201/9780429021251-8	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	973c81ee2f7e9483b576eebb30ab81eb8ccd1b9e176bab0ec7257d4f7acf4d72
R16B-R16A-QUERY-ALIAS:051c1e7aeb50628fc2f07d8d3a8c0ab480cff0e45937f1cf38953265d621c3ff	R16A-CROSSREF-QUERY:ea3c77022036cce5ba65a1f32ce93e3f7e3e30bfb0d804b08d9f7b91b9f5c24b	R16A-PAIR:25bec46d90a46caf1e421cbf8719ce80ab5d5be4f613ce06099e87705fcbfbe5	CROSSREF:DOI:10.37862/aaeportal.00152.009	3	R16A-R16A-PAIR:25bec46d90a46caf1e421cbf8719ce80ab5d5be4f613ce06099e87705fcbfbe5-XREF-03	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c3422b7619cdb2ddc328f048bd796967517a93637a805bbe8f6790d38481f748
R16B-R16A-QUERY-ALIAS:052a5ead6421d94a622b7c1a004ce2047f7dc75f2080ee95562031a268aca1b9	R16A-CROSSREF-QUERY:2cff0ea888f932d6c7eb118440d307ec6c820b4432f86404dff9baea0ddfa4ec	R16A-PAIR:e034ed76deaad734bd9012e026ddcfca25b3ff772b190067832a42b5e5a7aad0	CROSSREF:DOI:10.1093/jdh/epz026	2	R16A-R16A-PAIR:e034ed76deaad734bd9012e026ddcfca25b3ff772b190067832a42b5e5a7aad0-XREF-02	10.1093/jdh/epz026	The Disappearance of Hong Kong in Comics, Advertising and Graphic Design	https://doi.org/10.1093/jdh/epz026	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	19347f434e8eb740b69818d80843c8909ec7ba6162210a5c289770d7f341e31c
R16B-R16A-QUERY-ALIAS:0533f69d004d9358f966d78b8d0e1ecae55cd8b0418ae489a52e3b1c18a184e1	R16A-CROSSREF-QUERY:b343a1c45bd7f0ea00f114d5908f87a89d318a2f612a85791efbd324f5d8f14b	R16A-PAIR:f35cbfdbc9278877516a43ff4fd1f50b238921d7f620baa0c19615d29ea8d5d6	CROSSREF:DOI:10.1201/9780429021251-8	1	R16A-R16A-PAIR:f35cbfdbc9278877516a43ff4fd1f50b238921d7f620baa0c19615d29ea8d5d6-XREF-01	10.1201/9780429021251-8	Digital Photography in Design	https://doi.org/10.1201/9780429021251-8	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	a1cc6b8bbc9966ad49d29ea9a964ced2691b42e211be4171e3424aef76cb5ecf
R16B-R16A-QUERY-ALIAS:0558a94e7d20fa10bb6c88003d1c17e0688558b721012c86a5bb1735c2ca7647	R16A-CROSSREF-QUERY:85fd88398c2533401b89041de42777457bb08a87469a6e707f71849e2e9b99da	R16A-PAIR:29feedfbeb0468da05d88ed005e07ae225a7cbfb0830cb14f4a938abd1793fc9	CROSSREF:DOI:10.5040/9781350133532.ch-058	1	R16A-R16A-PAIR:29feedfbeb0468da05d88ed005e07ae225a7cbfb0830cb14f4a938abd1793fc9-XREF-01	10.5040/9781350133532.ch-058	Advertising, Mother of Graphic Design	https://doi.org/10.5040/9781350133532.ch-058	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	1d13031b94ef3a5621d0b7357e5240bfaf64108f4ff9d724a8aa3de97b6dc911
R16B-R16A-QUERY-ALIAS:0562d3b2a766e59b75b7b2c62b90f00329795c977bcc4c639c44908b2b11c743	R16A-CROSSREF-QUERY:66d07bdb103633690faddadab736e65aa5658f54fb22a04cf1ea64bbfaacbf51	R16A-PAIR:47981c81d762a56a291f36d16fbb57dc4a91ee2f709dfc79e6a2150919b569f1	CROSSREF:DOI:10.1093/jdh/16.3.260	1	R16A-R16A-PAIR:47981c81d762a56a291f36d16fbb57dc4a91ee2f709dfc79e6a2150919b569f1-XREF-01	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	357b99a5eed662979e773dd9ef39d1b1c741c331a5fbfe2752c6000292ebe424
R16B-R16A-QUERY-ALIAS:057c1b32670b57bd7255916f37bf39db2dd22b965559d31708a089c49d7c1843	R16A-CROSSREF-QUERY:2157ec5736bb154d5158c2d737aebdda4a7e0d92cfd94b0da34463ab15c9c02a	R16A-PAIR:5f9b59eb03b455e990d1bed0cd4942f8325a1052ec3f5e3ecd09aea6f14fee47	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	3	R16A-R16A-PAIR:5f9b59eb03b455e990d1bed0cd4942f8325a1052ec3f5e3ecd09aea6f14fee47-XREF-03	10.5151/despro-icdhs2016-02_001	The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design	https://doi.org/10.5151/despro-icdhs2016-02_001	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c4f82f1cd9b265db151fcc7cea9736c6a27dd34ef8bf68ee331c676d59be953d
R16B-R16A-QUERY-ALIAS:059ac0d0ea41cee146cb8fae4e72571b688bb46b4b851a43ef3c153da6f11280	R16A-CROSSREF-QUERY:ba87d0ed9802df2bd979bc571e1ba20248e85d32e952283319a280c7b58457e8	R16A-PAIR:37b7fdb6cd3ed8dbbc3141c04eb07add8e21702642c8b2d9a56186b01862b423	CROSSREF:DOI:10.1093/jdh/epz026	2	R16A-R16A-PAIR:37b7fdb6cd3ed8dbbc3141c04eb07add8e21702642c8b2d9a56186b01862b423-XREF-02	10.1093/jdh/epz026	The Disappearance of Hong Kong in Comics, Advertising and Graphic Design	https://doi.org/10.1093/jdh/epz026	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	c56377a1f3c01926118e18f22c637f722719701ddcf3f76fad950acb2afda548
R16B-R16A-QUERY-ALIAS:05a730ef16f86e10944b3052af6afeff4748704050862f120f36dbc90d0eb026	R16A-CROSSREF-QUERY:b9ea8703d5a274b5a6fff471155b4c774d117592054707dad871650e075ca67b	R16A-PAIR:f8f2f51424cb9f939c0d6b4e37804ee4bd71e558cd37dc39563097cae91f7458	CROSSREF:DOI:10.4324/9780203133194-14	4	R16A-R16A-PAIR:f8f2f51424cb9f939c0d6b4e37804ee4bd71e558cd37dc39563097cae91f7458-XREF-04	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	a157c623998b045d4f5ad99561bdad6182315ea6855a30812357be978c8fe435
R16B-R16A-QUERY-ALIAS:05abd804e01fc054293949848743a89a5d14ca70170decf18cdfd0b07c6f3e8d	R16A-CROSSREF-QUERY:24b8444a4c0c0f20ab3311e3253ebc20e5e89706a2b66a9b3ef77f06d5dead46	R16A-PAIR:0f3b161edf5dfd0ce0caa64d82a9d56b4bd9328586a57b56adc3f9a5e5214d4b	CROSSREF:DOI:10.4324/9780203133194-14	5	R16A-R16A-PAIR:0f3b161edf5dfd0ce0caa64d82a9d56b4bd9328586a57b56adc3f9a5e5214d4b-XREF-05	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	0e4793c335d2fc8aeeb488d191e43952b3a33727d0579624674847201fe9d5db
R16B-R16A-QUERY-ALIAS:05ce3dab6c5c7c04ed2e4f9afea20886d95766b98a266af1794e36c0bea4ec2e	R16A-CROSSREF-QUERY:d263ca75245a3876abc5332315eeed81818b1b2aeb7a79066fc2e09ea162f256	R16A-PAIR:f7be15a75caa4b8d7bd026fe89faaf8470c11709b18e424369d5562f2e6665e8	CROSSREF:DOI:10.37862/aaeportal.00152.009	2	R16A-R16A-PAIR:f7be15a75caa4b8d7bd026fe89faaf8470c11709b18e424369d5562f2e6665e8-XREF-02	10.37862/aaeportal.00152.009	6. Women in Graphic Design History	https://doi.org/10.37862/aaeportal.00152.009	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	ceaa4ab423b4b8e48592fbfd2390a6b4d10c781135d199e243c190429a830597
R16B-R16A-QUERY-ALIAS:05e9bdeee7ce39e762407a9f618a6a3dd03070b518e7b5d9012bd8eabd262e7d	R16A-CROSSREF-QUERY:72d15b2237f0bd352b4dc86c43f398e04f183af9f2b5c7a22d094612b46cc29d	R16A-PAIR:1f71df34fccdf470397ec0b47c9effbc31f543152a0dc7cad2a2c9c31b5f2fb2	CROSSREF:DOI:10.1002/9781394343058.fmatter	3	R16A-R16A-PAIR:1f71df34fccdf470397ec0b47c9effbc31f543152a0dc7cad2a2c9c31b5f2fb2-XREF-03	10.1002/9781394343058.fmatter	Robust Power Supply Design in a Supply‐Chain‐Challenged World	https://doi.org/10.1002/9781394343058.fmatter	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	d3fb3593abe9011cd936ca49a3dc1bae91aa6e1177c120ba67b294ab8c5936ed
R16B-R16A-QUERY-ALIAS:05f2c90628c668f92da617f47e0780e9375a4fcbcf451ee60bd08905591c2501	R16A-CROSSREF-QUERY:120b3d9f07a9803c542fe4bdaad8c9774e1d3a68f79131e8b0bbcc66fe4addad	R16A-PAIR:7f192bd003d1c03224dfc1d03c9fbfadcbce7ca926ff49a04b29f924a932ae65	CROSSREF:DOI:10.4324/9780203133194-14	4	R16A-R16A-PAIR:7f192bd003d1c03224dfc1d03c9fbfadcbce7ca926ff49a04b29f924a932ae65-XREF-04	10.4324/9780203133194-14	Graphic Design	https://doi.org/10.4324/9780203133194-14	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	b4086f9cb10587d9e388c1af63267722defa91eea3aadf1002ac8160454ca5ec
R16B-R16A-QUERY-ALIAS:05fcdbd27e280c15fb43f9b7b9bbe29417f140960f37386737067e314108b5c1	R16A-CROSSREF-QUERY:16167d1f133fc5a32c00f176c08d33f84ae7844f13a167c7f3428ab0a05e982b	R16A-PAIR:44e6dc3c5b5b3335bbc11bf98f6b0c85bf20a2b31bf383ada7a86befb3a56309	CROSSREF:DOI:10.1093/jdh/16.3.260	2	R16A-R16A-PAIR:44e6dc3c5b5b3335bbc11bf98f6b0c85bf20a2b31bf383ada7a86befb3a56309-XREF-02	10.1093/jdh/16.3.260	Graphic Design History * Clean New World: Culture, Politics, and Graphic Design	https://doi.org/10.1093/jdh/16.3.260	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	20351748b72c96fc014b2e1de1c11be854fc999b5e8bf2211abcf1103a30d6a5
R16B-R16A-QUERY-ALIAS:062734dc9fc711d485f6154f75bba3800640e7d29b9ef5a2295aa91107282bc9	R16A-CROSSREF-QUERY:926b6e154f771453bde6898010e82f96e2dbac672992fb795f3ade21fa658d2b	R16A-PAIR:53cee69840861c2d2898cbc6b0022868457c482513e4bf0ae5eeda43899b4ac0	CROSSREF:DOI:10.1093/jdh/epaa034	2	R16A-R16A-PAIR:53cee69840861c2d2898cbc6b0022868457c482513e4bf0ae5eeda43899b4ac0-XREF-02	10.1093/jdh/epaa034	Reading Graphic Design in Cultural Context	https://doi.org/10.1093/jdh/epaa034	true	EXACT_PAIR_ID_AND_SOURCE_ID_PLUS_FIVE_COMMON_METADATA_FIELDS	0	f5381d1e7e57e05eeba9eee05ddc24e14fd4e4631b391f8cac401f7a011e8553
