prior_artifact_file_id	source_sha	source_tree	namespace_id	namespace_prefix	path	git_mode	git_object_type	git_blob_sha	git_blob_bytes	object_set_coverage_json	coverage_mode	reconciliation_status	required_next_action	record_sha256
R16B-PRIOR-FILE:79b6b2aca1dbc18f1d8f62c3fc11dbee4536568472c068247d141338c37d39b8	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/api-v2-export-case-ledger.tsv	100644	blob	eb237a98d7b62858eda62ed35202fca1eec7e875	3761443	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	30efa4ece84706512072f454bddd3569f7efb8348dcd09821af686172df85f41
R16B-PRIOR-FILE:cc022f4c7ce58e0269648203ce09c2bce85fec53fc100da18d11ff3a86b32f18	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/api-v2-model-case-ledger.tsv	100644	blob	7d7e95396424e9f4772f0282d61d32e3a784149e	823707	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	29f62bc47a927aae2b8ff2a18fcc78b31abfea900f5967ec12aa5a982793dbeb
R16B-PRIOR-FILE:37399a6806c1f54d5ed42c3d10ce93c9f4f7fbbc3561cfdf72ab1184eccdd9ee	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/api-v2-service-dto-case-ledger.tsv	100644	blob	74a1fe03eeac097d5ed4528c39eda2f09ad954cd	134	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	2e62be3f3a62841b59f7a21308cb1bd35ab6b9d6e128f70a6b95223d27021180
R16B-PRIOR-FILE:1c2eaf94a220e0398f6308d3c4bcb9e55a579ad8fb13570d4a1964c40dfc866a	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/api-v2-transition-case-ledger.tsv	100644	blob	8cd236fbdc01d2996b5dea3bd44246f670aa5c4d	134	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	ebe66b55f00b26353e99948b6b2b4c2e4f0b27e3e8caadfa343e54030108e096
R16B-PRIOR-FILE:47167842c3c27ff75785a84073366e0317f5be28438a71ed96c841fcd5c2e335	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/api-v2-workflow-replay-case-ledger.tsv	100644	blob	8469a992e8c46fc3c4983bf7ba9507f242f7457c	1394039	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	37644871db3386004f7ab1a1274d81044d4170de85b32e3163249188d4e5f340
R16B-PRIOR-FILE:37573b0daaa40548d2f289752e99a0dad06c1c51f4b9c420257c61ad99f00bb1	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-build-performance-v2.json	100644	blob	03fc7a768e503ac7949050761b780a2fdfc657ff	424	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	4ce698ddc09d475cdf6ee6de56d3e1b5b44be892766a65a6495fdac79d883286
R16B-PRIOR-FILE:1953b7ce369456cf426cba91ec0b5812efb7be67b7ca52d0e6fc5881d9053825	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-build-summary-v2.json	100644	blob	3c0908183ce9987f25c5acc15562638b29d5ba07	201	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	bf90d2e9953152c3509d148a502f8119c0575e8105094c5c3eb9c0a4f973553e
R16B-PRIOR-FILE:8c960326bdc5e23ccf809f441ef995b0d87dac31ed38bad8625c1531e6e8d25e	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-census-v2.json	100644	blob	c70c5059b53d10794869a0455ce0a9c05c34654c	970843	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	43f8c38593ff69678739eebc9d8fc87428c3ff3d24be5bc458916f4f7125cee0
R16B-PRIOR-FILE:2b342edc1955fb825947dd0e1285320518f6f61e7b3fa5845c2f302cefc8c3c5	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-census-v2.tsv	100644	blob	329e851474bbd21d59fcd3abc624255f161b93db	547848	"[""ROUND16A_PAIR_CENSUS""]"	ROW_EXACT_PLUS_FILE_BOUND	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	7e1d55c98f5bddbc13447aa6152b7517e409ee3ba391e1d8672a870823cd9ea7
R16B-PRIOR-FILE:1c54cd80a459700d469dab211343c95d5c00a852e8a15fef5b621321a3bdf813	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	100644	blob	8cb4b6965d94ba5fa0ec9643c09e74630cbe1a58	1214347	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	59cd32cfb9078ae6a16ef373cf53a0bddd486aa2c2f623657d726360aae64192
R16B-PRIOR-FILE:c10416eccd1c9b12590b31f7e120405f96d6649c81ed9102fe6b4588fb70b63f	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/.crossref-public-pool-rate-state.json	100644	blob	c02b6726d4593569165c40fa95e0ff942883f14c	133	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	19592b036651f938deea695905a342d809b60893825ce89030b891d37e0c32f8
R16B-PRIOR-FILE:2898950fe520faeb0f7f22f7e51dbcea6c208bb35a98e7bc73fd9446319d57b1	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0001-512afb082fa5749e/9cb0d77f5ba03f5ef655f395386eebdbf4e7fa7ab02a282141f77d1e72a71ca8.capture.json	100644	blob	ae186de118d32af7dd1a8081fa47c8fabd9ecf03	2445	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	c749ecc91fc168e782157daaffa7a27c6a82f27c1855fa79c5db2a97ac63668e
R16B-PRIOR-FILE:5bb6dd6a6b587dc39678cb819679617909613a616282edbde5df4ac055805cef	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0001-512afb082fa5749e/9cb0d77f5ba03f5ef655f395386eebdbf4e7fa7ab02a282141f77d1e72a71ca8.response.json	100644	blob	9ed6c8d34757d70c9af112ba80e82a7c7ef859f3	4287	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	9f11fecf446247023b89e98b5f8badfbae9b4984a12ecdfa002d0ebbde2f5c9d
R16B-PRIOR-FILE:642df49eced5f2825fdaa9cf527a9f1397bed5a2da68b3a087a54ac97c6af111	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0002-d1be77b51a32e286/8220644a7ee6b49423ef877238b080772721ed3432a6054afbc8bf86548a0f72.capture.json	100644	blob	01ee061a5cf6c19cadc4a4cdd4e21a604826f4ff	2457	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	cedb7cb714eacb70d1504b387ee0603fb7a5ba4620f46fd6fb92e38923da9802
R16B-PRIOR-FILE:58e7b9afa2c81140490694b25885a618444e449c8833d6ee2812a366eba371ba	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0002-d1be77b51a32e286/8220644a7ee6b49423ef877238b080772721ed3432a6054afbc8bf86548a0f72.response.json	100644	blob	3a82a893ae462eeeed75e3768ee598c95657eea4	4274	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	0c4ebf6995210dfd8b6830ddb4fe447bbd254a2d45bbe896ee5b8010e5dd1dd1
R16B-PRIOR-FILE:e201adfc718fbeb1f135e6af0dd780a736ad41e8c31d493e242d22971284449d	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0003-375d16ae3f308f73/f547432236dea3b07f5f13108b9c3384fedd37aa5883b3ea0755eaddfca85b2a.capture.json	100644	blob	ff5d3d32982e0edf8f35fe125fa7965e5e971d16	2442	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	1c1e5c8e40be356566384dbc14140b7493dbc325955b16138ced8e18e4848ef6
R16B-PRIOR-FILE:d978432012f7c4dc3042b2a0043a6c295dbd079a6d47e698655d441e1aac4f48	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0003-375d16ae3f308f73/f547432236dea3b07f5f13108b9c3384fedd37aa5883b3ea0755eaddfca85b2a.response.json	100644	blob	b3819af01a5a011775d4abdeecf3c3cfc7527a05	4286	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	a5c935448178d9e7408f70b90afa0841133311b53cf29c491239030335d74fe5
R16B-PRIOR-FILE:0cb7d2e4e3917910a4cfbb1b430894216c1f876cab1b5016b032aa1f060a322c	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0004-b99cb1170e7b7412/f64dd16a2e53ba0e5e814fcf896cc271ecad61317584bb139903a6995accac02.capture.json	100644	blob	4d9430ae720412ae4353d2b7ed2080811ef1a89a	2424	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	dd4b88d7244633e48c6575e42e8902bafae5202357df2c0af8f0e97c145c388d
R16B-PRIOR-FILE:c29ff5721391baef006f83e7e0e0c7ead66d7cd3038281c185c8a567503626a0	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0004-b99cb1170e7b7412/f64dd16a2e53ba0e5e814fcf896cc271ecad61317584bb139903a6995accac02.response.json	100644	blob	4525a9c0bd7f9c1f92b231f91231f321f972b40f	4287	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	56efbff5d34bce883ee343635080583059208cc1954d84c6fa8ec2e01dfc9a30
R16B-PRIOR-FILE:2c03aedd824afb291766eb2c490c9c69afd8d41274613ffe809c172e2c45aea1	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0005-fd1e0bad39c6a9e2/cc9db8c174ed61143d7ab76822bbf12332641968b82aee86ad942f20875042e9.capture.json	100644	blob	bba502d00135cb25b509d529e6dad123f08ce4e8	2439	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	737bf00ce2df7bb851302fa802a14c7dba57a7b6091a0b0dd93b57ae514d8466
R16B-PRIOR-FILE:af17e17bb0d11524ff3cd87c39c3fbc7b4105950f99002f84c991c86837c1035	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0005-fd1e0bad39c6a9e2/cc9db8c174ed61143d7ab76822bbf12332641968b82aee86ad942f20875042e9.response.json	100644	blob	4bfed955597f21acfb62a57ccfb51c68ae5ae752	4288	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	d50eacc6041f38f69c5f1d511b8704701165980c29f87cb43d73f87a5a87f5a1
R16B-PRIOR-FILE:3879ac714fe69c34ffe2f22a7279ea74429553905f0e1cfcd83f71911349ab1b	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0006-0ab42b7a3823a04c/241e9df47bfe26d52eb51cdd7f5a15d641ef52842af695e9dd275e38adcc6619.capture.json	100644	blob	684a0a5c3587b8ded9efc361b3ca9bf6a27a9c84	2457	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	924d6c2b7d5fb5c093bda58cdae516f22fb753df06dbbc78b8b90929b637595b
R16B-PRIOR-FILE:944f1e503ae09c2185c3e7af331e2f7bb4af113082deab1d59bd20b814bcee26	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0006-0ab42b7a3823a04c/241e9df47bfe26d52eb51cdd7f5a15d641ef52842af695e9dd275e38adcc6619.response.json	100644	blob	59d730cd3ba98c2cb379839e6a460a4fa02474de	4286	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	bbfe6248efc5a6dbaf54b175f4d3d40b2cdaeff9896ff057b69effdec30b97f5
R16B-PRIOR-FILE:90486248aa0a8d854f4127e9bc9ae5f4204693cbff8653666da0d39bf171b7b2	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0007-47b9721b10442a07/84564da4a83f18bcafecd2ed403897cd00b41b8b2650fe927d7c22f2cdbe12f4.capture.json	100644	blob	9744046460a5f917351aafba9394a44ebdb0e7f5	2424	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	390c4c492cf4d557a9dd5e30540f5d1ff0c10845c5277d2c731e2872f5799d7c
R16B-PRIOR-FILE:b98ad821b038562da6e6114894be7157db74902c9f79ccc5536831d12e8eca03	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0007-47b9721b10442a07/84564da4a83f18bcafecd2ed403897cd00b41b8b2650fe927d7c22f2cdbe12f4.response.json	100644	blob	9ecf1a84ff637710102871c6432406962b82a4c9	4287	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	8b60fb433f73890321a8359672a65e87f6ef0798e6ead93265d2357cab4e4fe9
R16B-PRIOR-FILE:0f220161922ca0befef8d0e0e5fa93789603affef6b28d0cb49131073c0ff378	5419770959bdb8998b693fb2275b47e29b92367c	977d7e8e045c71857959750b775cd4df3d036686	ROUND16A_AUDIT	docs/audits/v49-exploration-full-space-closure-round1	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-cache-v2/0008-c91f02319b97d31b/a9b9fe744dd3255a71ccd12a76dedfd6f8ada3a72bbc67e5f7da56bc47845990.capture.json	100644	blob	ace32bb1eecfc8d7f049bc0c941d43b115f6a41b	2463	[]	FILE_BOUND_OBJECT_POLICY_RECONCILIATION_PENDING	PENDING	Preserve or explicitly supersede this source-tree artifact; where no row-level commitment exists, complete object-policy and semantic reconciliation before final closure.	f2c5f1e0fbdaebe7aa90c45a8a5540036c948ef18c5e0c1959932e98d879e447
