prior_record_key	prior_kind	source_path	source_row_number	prior_id	prior_status	prior_record_sha256	current_disposition	successor_obligation_ids_json	successor_artifact_refs_json	closure_effect	record_sha256
R16B-PRIOR-RECORD:87ce4959662bdd6273f75d2b753cc42dba9100251b8a23580548985582db5bed	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	15	GAP-014	"{""status"":""LOCAL_OCCURRENCE_TRANCHE_PARTIAL_DEFERRED_SURFACES_OPEN""}"	0f4b3e0e650d71741ff4e5abdc3f6dcd992e9611d884766a6cedd4029d9f26a8	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	ae1b648a7b0945cd8ca91d41b3fe50ef18b44778eeefc21d79896e8a9ef4acfd
R16B-PRIOR-RECORD:f7c424666a97466bddc8e38b861913d42a658d74acab35de2f7d622bb84fdcdd	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	16	GAP-015	"{""status"":""RESOLVED_INPUT_MANIFEST""}"	07a28cc24050ade524d17cb9dce63bdd449d9706e4c117ecc31192dcf6a5d665	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	3e820512e50649597a5f5f04fc13ed3f238e94649f4b20046cbc68319f266473
R16B-PRIOR-RECORD:6bd33b039690ef34232c26c064258a64f67ba1c86d9402de80e3b11e98bb5e04	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	17	GAP-016	"{""status"":""OPEN""}"	4e1de0dc3f9fbd26785431e597e2b09081ab6060752f9bc977b5cb516a1b703e	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:GLOBAL_GROUP_COHERENCE"",""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE"",""R16B-CURRENT-OBLIGATION:SCOPE_SENSE_AND_IDENTITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	2d1bd692ffa5a07d80bf36dd88e1354e5e41351fbd84459182ecccb53972ca88
R16B-PRIOR-RECORD:e3278c4d70368412b45624219be029b1775c73a47ebd72be3d6e267bd272e014	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	18	GAP-017	"{""status"":""OPEN""}"	6fb9644934b3e23fce21e00f1f40507039a0155d7a2b8e9bf5ba5b566278d18d	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:EXTERNAL_HUMAN_AUTHORITY"",""R16B-CURRENT-OBLIGATION:GLOBAL_GROUP_COHERENCE"",""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	debe4dee6da5438d82fdc609a8233a0cd0bf74f1c4adb332a59476f4cafff794
R16B-PRIOR-RECORD:b2a38ab358ec73da5bd189007c17a424c19d3d9b2d1e3484d7c7f49630fedb1c	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	19	GAP-018	"{""status"":""OPEN""}"	f322766be7c4aaaf09ddf7804a001ebb02576e98b8a1c442edafd18907b130e9	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	b225edd78ca0170339291b992f662d9fb73e2a22b9b77f1b5a20574972b7094a
R16B-PRIOR-RECORD:ff1cb4b567d4df58154727ead51575bd7f31a621ae8a28456cb35f53b5838311	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	20	GAP-019	"{""status"":""OPEN""}"	707f4ca7a479bd2f8199b3d715e99e401960c3601bddbf340b057b351b1fee0d	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	0e41f27cb3b9515e08d31aaf2bafd6eabfc2824961eb54b972dac6650fba9d1a
R16B-PRIOR-RECORD:5798ff63d883b516b9f4ad367d15be89b5917fcb89011be53ca3b74aad8b2354	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	21	GAP-020	"{""status"":""OPEN""}"	8081d0934235300c27f88ec9d928c0780e17e7f18b0d80d837ed0c8450ec2e66	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF"",""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	a5eb4488448f62790624ad1c84c696a8110c26450b5f9afe58e731d966fca644
R16B-PRIOR-RECORD:d5baf8fd30d749f197a9c0de5d8611ce114022e38b2070785b2dbe057ebe38af	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	22	GAP-021	"{""status"":""OPEN""}"	dca7a5c168258ae322777759d7bb592fa7baac71183542eae7de8d006e557fe4	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:NARY_PARTICIPANT_RESOLUTION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	2519e41cc6ede6881a3bb5a55c86bee554b05a756454c3075c755999aee8456b
R16B-PRIOR-RECORD:05b5bd0f22f147ec20fada542a776269349cd3a42854eb073dad5b7dfaf63f89	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	23	GAP-022	"{""status"":""OPEN""}"	c18c2384a8863cd90a442e513b3bd8dd1a3555d810b6d9c79e3acf3ac930c073	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	17033dc720c73a873b044bcb5b248be1ac1a2a81702bfd19997d018028c13a1e
R16B-PRIOR-RECORD:a1ea90a5fe3d1f1ac8347de9e12d8ebb1b69aad65f949a018c63ffa8547643a0	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	24	GAP-023	"{""status"":""OPEN""}"	45ec7f4dbd4dbbd24ec29212e30930b5348b7dcd68d4ab83900be6927bf0e7b1	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:PRODUCTION_POPULATION_AND_REACHABILITY"",""R16B-CURRENT-OBLIGATION:ROUND16A_SEMANTIC_RECONCILIATION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	d92adedbab09a0987f8eeb78d15b19c90d870008b8a3481e57c74aa8b0c5125b
R16B-PRIOR-RECORD:016ca10c30e857e2662c54900b5843d5a3fc75fc384e7ac76cf9395254e4d0a0	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	25	GAP-024	"{""status"":""OPEN""}"	41ca5f5353dd1a7f8dc954fd719db7a02dda54f0e4f0ff6098b25ffcdd2a019a	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:ACTIVE_VOCABULARY_REACHABILITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	94b6ead025265395fa6e6d6bdb969ddd196805e7d07fef85fcdcb36f0ce042ce
R16B-PRIOR-RECORD:4749386017a544a889faf1d0e12d5c5004c56d6e8358b6b31574cc2a4c8ca6bc	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	26	GAP-025	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	24376530122cbdab3eec2066dd94a8a7a09ee9431f527f0d221e51100675777d	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	b6a3bab2487e37e3560011f9865e32f9c1f9027ab60ba41f16ee3b3260f1fbdd
R16B-PRIOR-RECORD:3839fe31c63c6bdfa293e6a5e0da3545c6fca0df62792a27617d8ce822a3aa03	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	27	GAP-026	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	122641d6145b7b1a80b6bdebe74bc9612c210011a1e8db42cc820bbe3d031bb9	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	cce995c31fec255d20ec5579aec3252cb06c07ae06b585ee36180c5240e72322
R16B-PRIOR-RECORD:a4ca726cfa382d5ea4507288a6a6a45a866855497b30288dae0f191a8a50821d	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	28	GAP-027	"{""status"":""OPEN_HISTORICAL_RECEIPT_GAP""}"	a5a9d6b82c65e59c6ed78c96787e1f7f2ff890818e794c8638f2789f4e788e9b	PRESERVED_HISTORICAL_LIMITATION	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	HISTORICAL_LIMITATION_PRESERVED_NO_CLOSURE_INFERENCE	d301158f8b88cc203b45b487cc98849f95449010d2a2003f83318d2b3bbc689e
R16B-PRIOR-RECORD:2f708ad707d30ce095b802b33b4e2d4e7e85cf4151a8d8e423c77b4cc9ee4b0d	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	29	GAP-028	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	84045733b51c14e8ea7ce517a7aea41358f4ad96fdea999418f3275938e90839	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	729bb579ddeea1e55aa8051b39d4b9000f899c49f5dc35df68d84013e16ac9ac
R16B-PRIOR-RECORD:7debafd39a8bff02e39ed446980bd515b6bed497f2b892a87de4f34b1a1298ef	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	30	GAP-029	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	62d6e20a6a8bfbb5dc7d01f9e5019f97b4cc85dde8fb6b35326ea4bbc479b797	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	a214e2ec6ace6e3b415104ce465705fb3f881944732269f039c117118fba1c83
R16B-PRIOR-RECORD:c20e289dd5b78b4e6fbbbb8bc6edb066d31758483fe28f83c3e222aac1b8050c	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	31	GAP-030	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	a2b9095275b81d4036821b015a8136e971d4ee578920204b44f8f5b9b4456a60	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	ef2ca245cefa4feb59fce7171a9f6992d6043c9fe1ed2ff0495c238558b933e1
R16B-PRIOR-RECORD:893c77ce783e5e69427fc8efa4181081f8910c1706e38895858a296fd0b919f5	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	32	GAP-031	"{""status"":""PARTIAL_RESOLUTION_DEFERRED_SURFACES_OPEN""}"	afff977554687857db297e60b3cbab69e61e765ecd7c37b647035b883104418c	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	93c05392ebc3257ee6a668c465b93c38a4c23d0cdb743affb7ae89dac07b60af
R16B-PRIOR-RECORD:a092b02a32196a7906e0e271f03080c1b814885b1f8bee279ae8dc7e1a3967a7	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	33	GAP-032	"{""status"":""RESOLVED_FILE_CONSERVATION_OBJECT_POLICY_OPEN""}"	a8a66579b37b1af07f9db2225e7ed93344a9bad82d1119885be9effce9d0c03f	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:PRODUCTION_POPULATION_AND_REACHABILITY"",""R16B-CURRENT-OBLIGATION:ROUND16A_SEMANTIC_RECONCILIATION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	f7b9e7f98e40791adfd710da4adf25f163a0a2ef1e16e7f963de83b370e57891
R16B-PRIOR-RECORD:0118b36010364dd442d65a10fc4302585ac27203ebb9aca74f300442f8e73c14	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	34	GAP-033	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	582f6bd7e56bdca17fbdf7ce1f9e3fb2ec4cb679d20d391eb26564488c4fd21b	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	b5b6f79c97946aaa288d3f5762c1d4f05774cafe1d44296e888cbebd5899d846
R16B-PRIOR-RECORD:ccf48bb00e6d4f508edbf8a5e96a682bce92f39f6fbc46f45cd9c87441db7356	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint003-v1.tsv	35	GAP-034	"{""status"":""RESOLVED_BEFORE_COMMIT""}"	157a5123142bf05fca678ef0427b3d7c3c9ee78c493ed1abd6967d5a6b2b7ea0	RESOLVED_BY_COMMITTED_ARTIFACT	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TECHNICAL_OR_METHOD_GAP_RESOLVED_NO_CLOSURE_INFERENCE	e12f04c513a334ce0c4db44177fb1a9134a139639c69386496d4b1f6d3d99998
R16B-PRIOR-RECORD:6c1e624bc57e150611b24949424da55b24582a8652b697be7b6c389b9bd9366d	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	2	GAP-001	"{""status"":""SELECTOR_ACCOUNTED_EVIDENCE_OPEN""}"	4a3b1c41c404738b14aa2fa81be9c0532e75e7af7dc81198f0d1d3e9b6deee47	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF"",""R16B-CURRENT-OBLIGATION:SCOPE_SENSE_AND_IDENTITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	a11f9423d728c2af5720d2d2b9b8c8f93bc4b790c43eec2c9a73333bddf4c4a7
R16B-PRIOR-RECORD:997a5ac7b7e7217381ac696ce6bc4add3b6bc8b3191c30e5a77a3f0dc5f5ff3f	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	3	GAP-002	"{""status"":""OPEN_94_CANONICAL_IDENTITIES""}"	df0a23b7707fbe4e2b78b490240c942cdd71dcb4f20b3c3676cd267d45bdf92b	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:RIGHTS_AND_LAWFUL_TEXT""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	97fefd5820f62d74cc5a1cbfe4b279e7f4410908becafca455fed5d9c404660b
R16B-PRIOR-RECORD:d9bca186e76b7de77b8b093fdd04a01ba02ac276bc2ed5262d2b9cf5b2b3a4e7	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	4	GAP-003	"{""status"":""OPEN_101_METADATA_LEADS""}"	1a72c78f141b46287e4408cbd9cfc27518afbe0699e064f6927e564476a852a0	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:METADATA_TO_TEXT_REVIEW""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	b13219757d0aa78824ea18a5f962ecb61b0c6a9b998d6b08e826fe4b30b987aa
R16B-PRIOR-RECORD:50180294e72663acc4f4ffd6414ca9c1430b64bddcb01345525946acc4a32088	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	5	GAP-004	"{""status"":""OPEN_11_LOCI_4_FAMILIES""}"	a966ebf7028a279a5c1e0946f1c58acc9353e219807cea6fef8632912db9bae9	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:CANDIDATE_UNIVERSE_AND_EXCLUSION_PROOF"",""R16B-CURRENT-OBLIGATION:SCOPE_SENSE_AND_IDENTITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	fcc1a5d426bc44140429e225aaec63cec099383a84e51d4395a53f93f95af686
R16B-PRIOR-RECORD:20c41237993e0f5f2a72dec810105849d80bb33989353049f9f5b6c70abca14f	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	6	GAP-005	"{""status"":""OPEN_36_HUMAN_REVIEW_UNITS""}"	1bd6d9e8d6458630473adcfebd23f3d5e4db8a75b053b48c028363c622d84a1c	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:EXTERNAL_HUMAN_AUTHORITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	af52ef65c5122e85da82066faed1f4705cf682f9a2a50297ae4cceef05d7f032
R16B-PRIOR-RECORD:4080482ce9c004a2bf07bfbead92b8c8fddb20122858ae8f9633964a686f9e85	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	7	GAP-006	"{""status"":""OPEN_9_SEMANTIC_OBLIGATIONS""}"	6a11d7b2441552bb604111afc0180bde2e0f8e43056dcbbfcb30385c72740f16	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:SEMANTIC_AND_PRODUCT_ARITY_BOUND""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	0f367851f529ec31dbf2eed819efcfa911de1bd86cc7e5559d7dd759662f78a7
R16B-PRIOR-RECORD:e96e8a4052ff356e9d0393a552fb73defa7b0f3da5a95468f6ca485b25f12fcb	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	8	GAP-007	"{""status"":""OPEN_35_REVIEW_FAMILIES""}"	f6010cec4e1d595725b82e258d74c0203feeb933f6fb4bf42572fff92ba1bd3d	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:GLOBAL_GROUP_COHERENCE"",""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE"",""R16B-CURRENT-OBLIGATION:SCOPE_SENSE_AND_IDENTITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	af93ef61bd1719b5bbd3c33d19b7f2f43fbd83ca16a39db0a2225fd0dc61528f
R16B-PRIOR-RECORD:2041745e51c57df27917ab0cf676d8dfbaaa9c0d6ff196af87e24e10abca284b	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	9	GAP-008	"{""status"":""OPEN""}"	a6d4e361dad9ca1847974bf0121cf1fbbf2f10b4f9de149690a21d206ac56505	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:PRODUCTION_POPULATION_AND_REACHABILITY"",""R16B-CURRENT-OBLIGATION:ROUND16A_SEMANTIC_RECONCILIATION""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	0c743311fda29ad0d6eb598215e6f6e58b48a8bdb14b56b633510f515b5ebf0e
R16B-PRIOR-RECORD:f17b4bd57038e54cc31397c3c83f0becc6f095c897ae976439216a374d9dacc7	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint004-v2.tsv	10	GAP-009	"{""status"":""DOCUMENTED_PRESERVED""}"	68d7780b172d86d7e989e21b419cac80beef61714e26d492f3d915e0126caa38	PRESERVED_HISTORICAL_LIMITATION	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	HISTORICAL_LIMITATION_PRESERVED_NO_CLOSURE_INFERENCE	941a09fc29f4ea46e51d4937d3d72b4963a8c1f97666b10413c36dff9b99aa68
R16B-PRIOR-RECORD:e456e1521734e69f3e03f04017bf6614eddc0300fcf9fa1a95c66f81e00d0f77	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint005-tranche-a-v1.tsv	2	GAP-010	"{""status"":""OPEN_24_FAMILIES""}"	7a2cf3e68eacd48a2c6dba6d8f2b6d3a33776848976687bcf51a53efe7788d08	PARTIALLY_RECONCILED_REMAINDER_OPEN	"[""R16B-CURRENT-OBLIGATION:GLOBAL_GROUP_COHERENCE"",""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	COMPLETED_WORK_PRESERVED_CURRENT_REMAINDER_BLOCKS_CLOSURE	2a564682e93cc3c1fea772aef667867a9eb1175db12e8c984e881c3c338cbc75
R16B-PRIOR-RECORD:6fad32606b52bfd4b1ecc46c597a878ea09328f948af8189b3361b780e9b22bb	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint005-tranche-a-v1.tsv	3	GAP-011	"{""status"":""OPEN_13_INPUTS""}"	b7c3477c17192c50bfb9e02af7a8e7a4652f8e136c632bc32d9d8eb6bf8ed059	PRESERVED_TERMINAL_CONTROL	[]	"[""COMMITTED_ROUND16B_ARTIFACTS_THROUGH_CHECKPOINT011""]"	TERMINAL_CONTROL_PRESERVED_NO_POSITIVE_CLOSURE_INFERENCE	3177e9dfe51ae6c139210453f3fe228147380dd9fe93bb5c6e379ef437b4c663
R16B-PRIOR-RECORD:0c10ec0d8c1f03882c5ffeed37178b92aba68d2e7da3bce044c4f5616d4f5b38	GAP	docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-ledger-checkpoint005-tranche-a-v1.tsv	4	GAP-012	"{""status"":""OPEN_10_CONDITIONAL_RECORDS""}"	1327ba67430df70156d0c5a5f78f219f096247650e856494bd0bd922087f2609	SUPERSEDED_BY_OPEN_OBLIGATION	"[""R16B-CURRENT-OBLIGATION:OPEN_ASSOCIATION_REVIEW_QUEUE"",""R16B-CURRENT-OBLIGATION:SCOPE_SENSE_AND_IDENTITY""]"	"[""docs/audits/v49-exploration-higher-order-association-closure-round16b/raw/recursive-gap-current-obligation-ledger-checkpoint012-v1.tsv""]"	CURRENT_SUCCESSOR_BLOCKS_AT_LEAST_ONE_CLOSURE	dddb4b014955257eb3bc6748345487ac65d2363aa90de131fadd3e820f6c25fe
