trigger_occurrence_id	trigger_id	trigger_class	input_surface_id	source_path	input_record_refs_json	locator	content_hashes_json	raw_participant_labels_json	raw_participant_sense_ids_json	participant_sense_ids_json	participant_set_key	scope_hypothesis_id	polarity	emission_kind	candidate_id	incidental_or_excluded_labels_json	notes	selector_version	occurrence_sha256
R16B-TRIGGER-OCC:51477dbb9fc6830d6b6f2bdf42e270ec74ac7058815bf1a2e200d47cfdf68d05	TRG-007	ROUND14_NARY_FIXTURE	R16B-LOCAL-SURF-R14-NARY	scripts/trace-v49-exploration-association-calibration/fixtures/nary-local-coherence-v1.json	"[""R14-NARY-002""]"		"[""c1b9f462caf390d516a2b8e8fd5cf4a81b46e3c3ef36cad83cc2fc9f0b01b395""]"	"[""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-SCOPE-HYP:f46cfdbc81bc6d865870c7f4275a086a777642b228f4a0ed1fe33b9d38ed9824	SYNTHETIC_CONTROL	CONTROL_AND_REVIEW_FAMILY	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	[]	Synthetic pair-binding fixture; expectedResult=PASS; not group evidence.	trace-round16b-local-candidate-selector-v1	0536d84a909910b082a0c97f5d65e4d82bc9089ab645d241c3e33be1ef63a5e0
R16B-TRIGGER-OCC:529b01ade349fc5ec1e7352f7d90dac74d15382bb52cf6ffd68ed264ba939864	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-01337105A2F4C3333242""]"		"[""b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c""]"	"[""trade"",""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:770db3ed8fc75bc693c18260d5c0c76f8df9c61bbadcc98a4712fed4f97d3a89	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	809fc2bb5b398bd321e89128113b7dbdd14783c3fd1555e92e73a5453eee8e45
R16B-TRIGGER-OCC:52d88e2c3617d8cfee05f938bae8fa441fbc2234a90938c439046580853eb717	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-8B6EC57A586CA2DC2933""]"		"[""af321464ee819f9787a4ce95f599ae72d80bf7d3e5ed6b08b614ec42f0d89a51""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:19eaa5fd04f7799458f2bee3bb055eb4f64b94e6afeeb69877f50e450a8c49cd	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	6b1366a1ff1c6e9e58aeb66ef63a5da090945dba2376b26ce13c2f6a8486420c
R16B-TRIGGER-OCC:52f1f687662501d617d51e7b7752566c84e288ca2728c90936d5af2e3566ce85	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	R16B-LOCAL-SURF-R16A-SUBGRAPHS	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-SUBGRAPH-0CC125369072803F71DE""]"		"[""0cc125369072803f71de5c81c185662a40b30375507656e99212822ef56eda07""]"	"[""supply chain"",""production site"",""material displacement""]"	"[""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:69ffea79631ba31f071a4dcd7cd2e1bd1ea60b7032ee201b49d57e620a70c798	PAIR_CONNECTIVITY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Connected pair graph is a trigger only; it is not group-level evidence.	trace-round16b-local-candidate-selector-v1	fe51b12574a61b3810e08944badf8a0a8392c35082219f133fd499877ed31a0a
R16B-TRIGGER-OCC:535549309c881c24496a1f72ba698e51d4bdea0982f0ef4bb7951641ae784329	TRG-004	ROUND15_COMPOSITION_FIXTURE	R16B-LOCAL-SURF-R15-FIXTURES	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	"[""R15-COMP-021""]"		"[""810a0800c2479ed95349b241c24c45f3797932484b45bff46bed7da7da60a3db""]"	"[""material displacement"",""supply chain"",""production site""]"	"[""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb"",""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171""]"	"[""R16B-SENSE:0ebc966b965fc5703be0f4bae727d337f32d83eb7db9066e926a2530dcfa0171"",""R16B-SENSE:61aaade597c45243fcdef0d2514fc52f58a066ae5c9f4ad550727cb75b124f64"",""R16B-SENSE:697603bbe891d791295d478b3b16d10add9bdab1fd92826d63d8b630f3779cfb""]"	1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	R16B-SCOPE-HYP:11ebad06113b6173628c4e559a5c1ac747a4d25e9c4c9fe90030b37ef26bd24c	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:1d76bf657bbdec293265d051268a2a1153be0108b15a8d63ebbf2cb98cf6f06a	[]	Researcher-authored composition fixture; renderability and fixture admission are not group support.	trace-round16b-local-candidate-selector-v1	1f5ecff63c80cab294078b9ba14b9441bbc32ace76754434d11106fa8945b2f1
R16B-TRIGGER-OCC:5392e56d1e320cb8ca46a3e23b630d8ccb89e3ab329d79aebf82ef075dab1167	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-2A8756FB5B686E7C2FA6""]"		"[""e6088f7fddbfbbf39fa5664abcccd1fab6b0f465821169639f9ffe0160585a8a""]"	"[""trade"",""design diplomacy"",""exhibition""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	R16B-SCOPE-HYP:819fea622bbdc843add2babfe2466f0f41cc1ecae87cff0970c7346fbdec8341	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	9b2e5f72c79f768ffbb7bb64da240afba6d69e55971277224cc39d27a6530b0e
R16B-TRIGGER-OCC:558e8cd312ff625c35d9261c8bb93fc8743fd49c29c02c377dc4094eff9bcf5c	TRG-009	DIRECT_OPPOSITE_OBJECT_ACCEPTED_TRACE_ENDPOINT_DISCOVERY	SURF-DB-001	data/prefreeze_candidate_v48.sqlite	"[""sqlite:objects+object_trace_edges:surface_id=SURF-VAM20K-03052""]"	https://collections.vam.ac.uk/item/O1316577/	"[""f97860bfd5b4e4ddc869eef7ab75b3b542d364302434d2bfa48670af4453f2ba""]"	"[""photography"",""advertising"",""typography""]"	"[""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:f587f40fcb14f9230306986bb2b2ea917544385afefe2e818002f3f3e7af0f2a"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	"[""R16B-SENSE:b25cab95ecf4ca503def2a66d5d89c36131f18c819b00e5c0c06737222baf067"",""R16B-SENSE:f587f40fcb14f9230306986bb2b2ea917544385afefe2e818002f3f3e7af0f2a"",""R16B-SENSE:fd509f4a9f5aea51e88d869076b1534b55b173e8fd71bf4eb97c1c907a76859a""]"	0e719db533fd03f71aa5fbb293aa0d6aa8b79453db51fe8e0f8b7f0fc59fede9	R16B-SCOPE-HYP:b003d168b62ad460fdf94887ab43c8d8738309fac3207aca980cb5ca498b29c0	METADATA_LEXICAL_DISCOVERY_ONLY	DATABASE_DISCOVERY_REVIEW_FAMILY	R16B-LOCAL-FAMILY:0e719db533fd03f71aa5fbb293aa0d6aa8b79453db51fe8e0f8b7f0fc59fede9	[]	Database locus is a non-supporting discovery trigger pending exact bounded-sense, source-text, rights, and global-coherence review.	trace-round16b-deferred-surface-selector-v2	c02efa5e2add43f5557f221688ec1fac63f69d8527118339233faf3a3dd4b80f
R16B-TRIGGER-OCC:562ba9002cc843378e5acf57cd2f8d892b9efe9e0331d905370dbb9dd448a421	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-43045E9427CF183AAAC1""]"		"[""e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d""]"	"[""trade"",""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	R16B-SCOPE-HYP:076af565e5f37bc3ed63e2f3c097d4d94a8a6a2c6533e8981120cdedd905eb03	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	c280909fee6f1539ddf9f2bbc5fb8d7d2f4ffb39e0e8fdb7e093e8d74f5187b9
R16B-TRIGGER-OCC:57947a0bbabcbf9a5ef7018e3dc25fd37fd0ae8c6584aa39f7dd77daa7fb2607	TRG-002	ROUND13_DIRECT_POSITIVE_FIELD_PASSAGE	R16B-LOCAL-SURF-R13-EVIDENCE	docs/research/trace-v49-exploration-composition-review-round1/04_COMPOSITION_EVIDENCE_REGISTRY.tsv	"[""COMP-EVID-011""]"	Digital objects in the PCM paradigm section	"[""1bf7ab00b84b1cd9c3af7db7ae39cf0a96dbbdedc0587acffb6617260992f292""]"	"[""production"",""mediating devices"",""consumption""]"	"[""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:5e7794a5a8ffdd590f850eef513993204d95e59ae28e9b35eb74c2124a47ee5b"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:5e7794a5a8ffdd590f850eef513993204d95e59ae28e9b35eb74c2124a47ee5b""]"	b19df183e2e9eb0dd6b0a3bccc95944aebf625d45faf01908eaddae994c97e67	R16B-SCOPE-HYP:515f307dc3c0e211ab958a96ff85a25d6deae4126ce63e1b26a391e3ac2bae61	LOCATOR_BEARING_REVIEW_REQUIRED	DIRECT_PASSAGE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:b19df183e2e9eb0dd6b0a3bccc95944aebf625d45faf01908eaddae994c97e67	[]	Exact positive participant fields trigger whole-group review; the prior row did not decide higher-order support.	trace-round16b-local-candidate-selector-v1	b0ad9d1b20fbf2c973cd0afd2f3b7dd31f61f80f9fd59cf8433477baa012c6c1
R16B-TRIGGER-OCC:5836f177e523ae19c77da4176b580c5200b017a2e055e2ec8cd6541ec5927491	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-D90A5F3D7FB1B34121E6""]"		"[""e6088f7fddbfbbf39fa5664abcccd1fab6b0f465821169639f9ffe0160585a8a""]"	"[""trade"",""design diplomacy"",""exhibition""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	R16B-SCOPE-HYP:31439173d0a4efde20a6d4934a3b392d6b5276197f2e374b1361f27752d213a6	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	db39a005ea2473c1c0d4174afe823ebf785368847b12294a9e922d4ff6906535
R16B-TRIGGER-OCC:586d3a6d5cf5a86346f09a2acc3c012995d96969344029be49a7cb358e8645a2	TRG-004	ROUND15_COMPOSITION_FIXTURE	R16B-LOCAL-SURF-R15-FIXTURES	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	"[""R15-COMP-017""]"		"[""bf219dd009dee53258f773d1461b114dc56b52b43db3ff525b60663df5c7ff74""]"	"[""production"",""mediation"",""consumption""]"	"[""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:febe6f7f9382b90f9aec8f03905f823914478ed153a3a4bd7890a1ac56df4e08	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Researcher-authored composition fixture; renderability and fixture admission are not group support.	trace-round16b-local-candidate-selector-v1	c8326ef43359eb79d763ea6f8a2df5bb99271d6b80b1986bb66344ed4bc0f344
R16B-TRIGGER-OCC:58b5dbb2f897a729623f42f1e04e5c816a4a31af8fcd5eac453bcc85031c1664	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	R16B-LOCAL-SURF-R16A-SUBGRAPHS	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-SUBGRAPH-5864EACF9ED32676903D""]"		"[""5864eacf9ed32676903d5476b6bb67ca5c132dcdf1230d7346febb5b060e2522""]"	"[""mediation"",""production"",""consumption""]"	"[""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159"",""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6""]"	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	R16B-SCOPE-HYP:bb2a9fd95486227660c645f44c62cf4baf5f57a26f48e5230f5b8486f362a1a2	PAIR_CONNECTIVITY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	[]	Connected pair graph is a trigger only; it is not group-level evidence.	trace-round16b-local-candidate-selector-v1	c841db5e9a7b3442db0e8578d5416b07736d3797a5185bbadec7f06d88588c0e
R16B-TRIGGER-OCC:58e6eea78c8213e4675bb7c1f08586ea4059aca563e2329d596a1316e3f42c27	TRG-004	ROUND15_COMPOSITION_FIXTURE	R16B-LOCAL-SURF-R15-FIXTURES	scripts/trace-v49-exploration-composition-engine/fixtures/composition-fixtures-v1.json	"[""R15-COMP-003""]"		"[""e032d3d797791ed6ba91591b98137b97ce786b3a9f5b31431011c01cd8e00036""]"	"[""design diplomacy"",""exhibition"",""propaganda""]"	"[""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	R16B-SCOPE-HYP:a6644d87a5f2a07efeee5d9de5a265d203188f154c9e9b138b56e2a7ff59cc9f	PRIOR_COMPOSITION_RECONCILIATION	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:23b72032e8165ac9f164a43ac0e1932f2fe4354f1b89f62d67ebe7d497de7af1	[]	Researcher-authored composition fixture; renderability and fixture admission are not group support.	trace-round16b-local-candidate-selector-v1	7f7de2db129bea21953d77f687fcde8797340e89d93bd6682b6ffe9b52ac1d4a
R16B-TRIGGER-OCC:5a6d8203334ce0e6b884df7eb6bbc906e2a6d41e8c24320884842aa8cc032be6	TRG-004	ROUND16A_CONNECTED_SUBGRAPH	R16B-LOCAL-SURF-R16A-SUBGRAPHS	docs/audits/v49-exploration-full-space-closure-round1/raw/canonical-composition-registry-v2.json	"[""R16A-SUBGRAPH-E7175FBB08506D3EAD55""]"		"[""e7175fbb08506d3ead5510b8508da3c69d2194b52bd9f29e6bfb38e407323961""]"	"[""trade"",""design diplomacy"",""propaganda""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	R16B-SCOPE-HYP:7e7fb0da82ec81ff979fc25c978f4d73a4c476eba5f95cfd5fbf156a198a6b3f	PAIR_CONNECTIVITY_ONLY	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	[]	Connected pair graph is a trigger only; it is not group-level evidence.	trace-round16b-local-candidate-selector-v1	c985b864a432623d3dcd40fd5252af2226b82153b630146cb4ed393303d3ba5b
R16B-TRIGGER-OCC:5a737b1a3dcdcc20de9bd7ee0d60d1d27edae73e48ca7c437a525b891c652cfb	TRG-004	ROUND16A_PRODUCTION_COMPOSITION	R16B-LOCAL-SURF-R16A-PRODUCTION	frontend/generated/trace-exploration-v2/production-read-model.json	"[""R16A-PCOMP-5A55C3636BF464793711""]"		"[""148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e""]"	"[""adaptation"",""cultural negotiation"",""rejection""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	R16B-SCOPE-HYP:5f67b22c08775405cf9092dd8c1d42826627d97edbb34ecb25a9b8be34373d8a	PRODUCT_RECONCILIATION_REQUIRED	PRIOR_STRUCTURE_REVIEW_FAMILY	R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	[]	Product-visible v2 composition requires group-level evidence and global-coherence reconciliation.	trace-round16b-local-candidate-selector-v1	da88e0a0db34a5ed3c3a50f87a3b7da8beafcc7aa052d2b13a5271d56ee93acf
