control_record_id	surface_id	source_path	source_record_ref	source_record_locator	selector_rule	record_class	emission_decision	net_trigger_occurrence_count	alias_or_blocker_ref	authority_dependency	notes	source_record_sha256	record_sha256
R16B-DEFERRED-CONTROL:026631bb61a53368800c6f82cca4169be22816bab561ede2c92de86785e58a87	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:f551191df90494418f1d9fd26bf5cc72129b1677e6f5d77415452d88057574ca-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:f551191df90494418f1d9fd26bf5cc72129b1677e6f5d77415452d88057574ca-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:ed21457dc3b6494492715edd1f6af5b8cf62511462eb9f9f6b0ab2aef54f020f	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	174cbfd610b2ec5dd9dc348fd8fe585192a590594683452b66d2c84124558388	01f598f19371cb221eaf58e62af63ed83c2800b0ff189f3d0047eb4a40abb96d
R16B-DEFERRED-CONTROL:029b589bcef9f9fb0f69e3e14abebe410d9881932c96a2dd8f6660cf474fa992	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:7f28f2a8fb5488929a28fed2a910f651133eb8c89389c1e8b7747a6d0fbf8379-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:7f28f2a8fb5488929a28fed2a910f651133eb8c89389c1e8b7747a6d0fbf8379-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:d4e65c50b360dec1bf6b5181fe9d6e9d713cf535d2f9cf38b03f96183a649b1e	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	5b7a2db7f3f5b486b5dee19778de6991f17fb8ff159d4fe211571d6f6b19e8c6	22ca378899f8213c193e66d9224707cf88435fd769c02413bcd21cc2d2794dbf
R16B-DEFERRED-CONTROL:02a09251818c4470464a38126bb70a5f47aa40a57b3f776f096be118846b4a2d	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:ac611c9379c89cc19cb822a4a62d152f4e6c55b9dfb6141d2d88ce297d2ebb45	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:ac611c9379c89cc19cb822a4a62d152f4e6c55b9dfb6141d2d88ce297d2ebb45	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:4dde25833f365096af407125de7f45611a2154d2dcadcaeea332c8ac046e1806"",""R16B-R16A-QUERY-ALIAS:54a780a9df14f05e9369ac816f2dfe1ee26c52031604c0209c5522014567c3bd"",""R16B-R16A-QUERY-ALIAS:5533ebdef18609b712da63a114c2354d24348f4a68ee07f8feada8ae12be655a"",""R16B-R16A-QUERY-ALIAS:b0e0501d949bbb1809554d749902d0984ec4a2f3b0bdc0535a0acf16cbdb34dc"",""R16B-R16A-QUERY-ALIAS:ef4159adfade4d852c6908cc5faefb8afd073bd08cfde85547b884e28414152a""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	c352851a6566f0514b48c2c55b58c15c5e4dfca3639f52dc7504faf5fff9e266	2bdc1809f345515bfcba6faec5d7c49d89d6c4b90647df4f11ea86e716af56bf
R16B-DEFERRED-CONTROL:02a7dcad8e5bc6382b2cc8157b674dfb24b545c54e419130f92fb1d06571714f	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:ada52db07c5318ab96d505f1cbcfcd250010c04cf596afb99acddb43ab334d22-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:ada52db07c5318ab96d505f1cbcfcd250010c04cf596afb99acddb43ab334d22-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:ae9abc45672852d5f0f455fb6c766bea39f95a0479894db1ff4cbbf5bd32c03a	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	acbb23000fed2ba10836e2a380fb6385b2a6b9a01b695c11cdf10e946f8d2623	f551eadf24290f5e9a5e37f0fa1d24256915b8632ecbd1a5471e84b00de37915
R16B-DEFERRED-CONTROL:02c1529256556300054a2df60e37bb8b2879fd8182722515519bd9da8bb705a5	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:3a37464a140155e0ac31098fe6f166d94992fd5a8bd1ead265297b1858aef344-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:3a37464a140155e0ac31098fe6f166d94992fd5a8bd1ead265297b1858aef344-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:3299812b7c59f368c3db4eb49846aba85222cad8fc5d10e1261f622fc2c11259	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	1491f5af3a94dd26db9cf8c52cba0cf4522092cb3174480acd13e6096bc4b321	8639d80fcc6304a2dbce0617591ca5950878f2bf7812a6377a72b415edff0485
R16B-DEFERRED-CONTROL:02d60f09b084a51508a0c46a8aa036e5294510e31ae95d197d175bb61accd7d1	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:b8d0132b9d096c33361deca0f2b3cde78e5a761287f91c1b7187732af2107205	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:b8d0132b9d096c33361deca0f2b3cde78e5a761287f91c1b7187732af2107205	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:0cd6d357f91bf8690b53d7ff858184940aae63dd451f42d3cded9d0096e15ea6"",""R16B-R16A-QUERY-ALIAS:23acbe09d056d0659a95102eb80af82657693d37bc92f1ee743127aa402c1190"",""R16B-R16A-QUERY-ALIAS:28b0162cbac653dcb3352c37c224035aa1fc574ad20d18cc13e6e03ce82d2db7"",""R16B-R16A-QUERY-ALIAS:6045f936ca91327bc1b0ba7b667dffb298eef1116b9aaeaa8467e1271073c040"",""R16B-R16A-QUERY-ALIAS:e224eeb7b6812ce61839278ec885d1872c2c026a84b7b85fce3454ce723f6dcb""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	57e8faad729e91f293de361d06b72b592902968c2fa844717b7021db6730a3f7	fa45ee0c59d9a70e11df3fbee68c6fb5becf1a4fa312ddad4d05be317851f49e
R16B-DEFERRED-CONTROL:02e647b4ab19d244f3244d00ff4db1567333137e1279e367015fd2cb450730f5	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:c1bd9f0127bf760c81892fc86b0cdb4847c5132e44e77d9d077643f9fc2dd2d1-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:c1bd9f0127bf760c81892fc86b0cdb4847c5132e44e77d9d077643f9fc2dd2d1-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:5e5e8d72e21beb392575b7e4eba0d75f72b6be887f28ace96a87d290076153de	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	32fab5b85e1f9a579958b9e1727d599ba5f24e7573d19fce2ee1044f61ea11d3	08258f07764c126b8ca2530da8066afad39069c830af48e7ff4a4762d4b2b6a6
R16B-DEFERRED-CONTROL:02e77ae591984c49a81b83305b33ac266095920d8a66920ed74591a91dc2de84	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:5200f36ef6eb0905f59a3b2c5a81721f4345a55ba7725c674cd96513a7473292-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:5200f36ef6eb0905f59a3b2c5a81721f4345a55ba7725c674cd96513a7473292-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:6a3d5c08abc69ceadeb7da0835987b2ec3d1b9c9ff4cfc06efc60c812298b3a9	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	21a14903c7ef2822dcb4e4df49f9bca3ba09d4d390c8b075f68ebb183aa08e95	8a6c99bc6980f575c3625982c0539257733a970e8bcc629b435b60678402307e
R16B-DEFERRED-CONTROL:02fc2a32f5c2280ec498a9f3c01b7b878a836988da3277ca09e8b02470c4a9ce	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:22fa65f66dff996254515a1cf3443765b93db6bb30df98a75443c0c106c24e2e-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:22fa65f66dff996254515a1cf3443765b93db6bb30df98a75443c0c106c24e2e-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:696e692e21ef7b32a45a33f2762930854d1b5fa2eacee51b0bc7d331730ebf36	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	13f35f6ec21852cf422f5d538645b723fff69dba5edafd32da10d92baab566f3	cc7522282a30beadfd334b80cdd592aac4bb9c5ba63f9fa2a0fb5c132b5486dc
R16B-DEFERRED-CONTROL:02fde1585a54970987cdd468260d6a683eb84908a2ef17b31115960f5553c5fd	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:723a3939744b1f21ea64d392594eb590fcde938775d54c11b33b69765a20c305-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:723a3939744b1f21ea64d392594eb590fcde938775d54c11b33b69765a20c305-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:f3267d4b263b30669ab79612df0ac6a79aa18461d54140907043e4e324fe0d41	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	ca87edca05cb421e8e93bbe78ead8d3afb777fe31c4dccaf99acf9d6773ac53e	59265c1aac67d39dafe2979799901ccfc4ee401d561652eee1f1ec2a4ba4df06
R16B-DEFERRED-CONTROL:030c23ef3f3509a29d6bfad890ca404a416bac4a946f547d147731e67f1c13e2	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:5841a12151ac0ce714f0b8e279e939bed009b3f2be71086cde6033cbbd11b4ea-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:4ef858dd9f119c95cddfc1a66554df4d04556913d1bd7738b1edfc18e23e307c	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	db8fcca51da6c299867ea453f9bc3bf73d1084feea18459cadbf8a0c54a6a42e	541fd12cf082ab744d9cee876fa039c0be4a5faceeb761c3b1c7189f166b61eb
R16B-DEFERRED-CONTROL:0322f05b76d5601109aab305d693018e704b671a7869e26ec06fd25a3d54e377	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:792522727720368e28159e9534b876a052445bdcabb8f167d2975c2cf4f6dba1-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:792522727720368e28159e9534b876a052445bdcabb8f167d2975c2cf4f6dba1-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:a1587301fc7afa6a3c46c723fdf93b14cebac1bb4a1c3b02196836cc80e361a1	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	1ee0c0f87a44d2f8df29a7a051dec6b01fdf17e1fd64f53e616fb6905e132f3d	7454e1c62fc5d95d5287124ae12df6fa03b3daa1de8fe5d6d3b4abf8b9c36b30
R16B-DEFERRED-CONTROL:032ab86cf7c59666b80f0a96251d8ddddba0cbf3836d9ecaa028439e87c96969	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:26cd37ff7aa8f2b96bf690253863a1920691ec6fb87ded413da31d0643843576	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	2f870c2167b864df8c94e3edb68880c4b7f7b41cbc541522eb3d9ba06489a39e	ff1928c47c37a53c22793febfb665f64b6d641b2fd46df0163ae359f64ef74df
R16B-DEFERRED-CONTROL:032ff4da90d31d829838384219d6c8d0dd43cd3c76c5f6e9e7de82784b734cc3	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:b4cdea11dbc66d3ecca4d9550d9b67f918a6a0a2a1c339c0a5c281fe8a553abd-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:b4cdea11dbc66d3ecca4d9550d9b67f918a6a0a2a1c339c0a5c281fe8a553abd-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:a7fe8f0ca2273b04ffe3fb2e4d957672714068aaf555082f747df328dc84b725	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	55072e2d7c209aad48980edb0c2eff5bc0d86e470be331b6d7ed2c0a200ce9f9	8eaab27be5b39f4cec59fb8afaeba7a40494d9418746c6398f3978338b7e15cf
R16B-DEFERRED-CONTROL:0346362b40d48893a0dc936de2f8a157cefbd52d74bc3efb4a47384631e4aff7	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:3b941289760da8a02d98b58b701f396fc86e0d63e60441a6362960077942a254	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:3b941289760da8a02d98b58b701f396fc86e0d63e60441a6362960077942a254	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:0ee0e1afd676008e3be8a45cc89224e5d8ca2ea4c786bcc528d95f57bf488a6f"",""R16B-R16A-QUERY-ALIAS:11a4e47380f33757efd3d8887fc865131db9557b821f6d50199557954c198d11"",""R16B-R16A-QUERY-ALIAS:24024dfb310667e2bbe38db6ba1264a5f4e140b53a81d3515a0b7ab66557ae39"",""R16B-R16A-QUERY-ALIAS:89c8cca2ad9ad0fe1002a0ded13c76fe08bda3d41c94853cda7dd910f1ee59ef"",""R16B-R16A-QUERY-ALIAS:afb1c2b9afcc9d491e196015c9e64b8359d2e6b56a3c5f8363b3cd380b2c4e43""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	ccfdd59540c278b9355d4367bf6804be8d4d202e10f9fb9444e3fb0636d449cf	7cf580b979cd64b0a44a66d492d04cbcea6b909222239335884f4f5a1b129aee
R16B-DEFERRED-CONTROL:037ada94d3087d0ab8874c83eccf79456b627ee1338bc571cdbe1894b2188905	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:f8192148ea86c1c9db70d3964e6d9087e1a42b109529bcec916b353c74a748cf	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:f8192148ea86c1c9db70d3964e6d9087e1a42b109529bcec916b353c74a748cf	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:45e7e2f2a7b758c77dfe7a60d2db61f8532a7f224576164fe8158b60be93f6d1"",""R16B-R16A-QUERY-ALIAS:6a054951301c901d051a0389f8b12887655d58eec8eebfa08cadd94be7ef840e"",""R16B-R16A-QUERY-ALIAS:89b44c8e613ea8fc5aa8b23ac229d929def218f2a15007138d6d59ba359e84c8"",""R16B-R16A-QUERY-ALIAS:8ca52007e5ac4d5972577f7116ff78ff13e748b6f0e5dca57ce4e533c3fb4451"",""R16B-R16A-QUERY-ALIAS:de6da7a20b4eea5a6e72dc5ba324d6409bdcdb3d18091f6a8a2d16fbca3e910a""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	9dc213abee6e82d1dc839dd3c8bf3552fc0baca5ba56982ab38529f49bcf43b3	876b3309de85312f71afb82c59f9b7448430bfc17eb959607dcc6a57e69f4e9a
R16B-DEFERRED-CONTROL:03852137742f318233c4f9d0559ea335a8996e9572b4a1d5b16cecde8b06b942	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:457de9d9ce6da362d8d9659a5b2c8865f5e31f822e6f4da02aa494a1651472e0-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:457de9d9ce6da362d8d9659a5b2c8865f5e31f822e6f4da02aa494a1651472e0-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:d55f77bc6c3a5ed7554d57cba1e175182897d1f9bfc540d5a727e9de72e737cd	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	0ba8f7e59d12b57c3bf50efdea33d9c60495cb7c0cf7230326aa4a518c986ffc	7f015b7a67ebe254136c934c676e0d8db95802319428071b98785bda09096f72
R16B-DEFERRED-CONTROL:03b5c4ef0db81ef9f19e4f82c635bb666572ace52bdafc14b46fd8301a249bbf	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:e907492784a043ac76bc4d6a8b6b0ae3aba564491a779eabe66001edb7e1082f	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	cec4c4240a2b6d37d1a3dc293d25d7bfca60cadbc8d536ffdf4f2d7500d3b549	7917a55574c8559b942da4132e5145c06096930dcca07f74b63a2d848dc6f382
R16B-DEFERRED-CONTROL:03c43e060b6f18245e175f73af6bce4432d63c7b7f6cec85c928eee2901cd259	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:7a59ff62b06ca5b4f296dde7224aa0869e725db70750c14964d541cdaf0e196e-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:7a59ff62b06ca5b4f296dde7224aa0869e725db70750c14964d541cdaf0e196e-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:f9bec4ca1f13f17c0603d76e499d00445e3b5315a5d95a4c0c530c10d8e8e1c9	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	21a31581abc0a719c705beac08a628448aa2a90715d07c98884a42679bd335a5	a293e482c39c3e11e8a2c763b1071492557dd04a64ab7126e9b241b4f854b4bf
R16B-DEFERRED-CONTROL:03c71a6c88d46fa34a030d04c8b33e23f636be674d2f0a98f9c5afe7e2ab2695	SURF-R09-001	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv	SRC-0003	docs/research/trace-v49-design-history-relation-vocabulary-round1/03_SCHOLARLY_SOURCE_REGISTRY.tsv#source_id=SRC-0003	CANONICALIZE_DOI_THEN_ISBN_THEN_STABLE_URL_THEN_AUTHOR_YEAR_TITLE	BIBLIOGRAPHIC_IDENTITY	ZERO_EMISSION_RIGHTS_AND_TEXT_REVIEW_BLOCKED	0	R16B-SOURCE:02210c41d8e5caf902fe3fe7f7b49e8321f029f1d7d65354562caa95b4218407	RIGHTS_TEXT_ACCESS_LOCATOR_AND_BOUNDED_GROUP_REVIEW	Bibliographic identity is discovery metadata, not association evidence.	212789f3a5df7499ca43e6cf1115b1be903b822563f0be040b9e9834028c648a	90eefdf1e4af1983fabad556021eddbc91d668e2bc3f7991f4321127b53fa9cb
R16B-DEFERRED-CONTROL:03d603bdf90977f50463b968cfa76fdb47a84568da8d7c0285f25cab1b522087	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:e888c996c166797b927a81a2cf9f5e6a867176e1802f778d292a759777c66bc1-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:e888c996c166797b927a81a2cf9f5e6a867176e1802f778d292a759777c66bc1-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:fc66c6cf34c69c4f8c95f3ba85c6123293c662beaedf899c30a74a9955a813a6	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	c16ab275c45bd41c36b64a0fc2fa61c1214b66454293b3c38056d686ecc84e32	d770e7bf08e62cd905d7d670fe96f6f357716f1b8eefed0dd3b5a12ad1a317df
R16B-DEFERRED-CONTROL:040a0a63e82844100f49750e8c306185d488be5deade34a554649c7a4363f74d	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:792522727720368e28159e9534b876a052445bdcabb8f167d2975c2cf4f6dba1-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:792522727720368e28159e9534b876a052445bdcabb8f167d2975c2cf4f6dba1-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:4377bfddcabcf788ad2cc473c008be551ec172491639131d33da782e0f536721	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	e7969814dbc0220804fc7f6bda18f597b023adacd281d2a66cac78bf452ee7a4	d0efb5b791fdb301151ea836346221c6e4d739319eb1e3c855421ae16f74a797
