surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53
SURF-CCT2026R00225,CCT2026R00225,1954,1930_1970,1950-1954,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Algeria - 1954 - Colnect 211532 - Debarquement.jpeg / page 98425031,Stamp of Algeria - 1954 - Colnect 211532 - Debarquement.jpeg,IMG03,292,2801,3093,Algeria|Modern typography and layout|Wikimedia Commons|1950-1954,13,1,1,0,33,29,47,69,66,74,0,0,31,33,weak_context:anniversary; stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,155
SURF-CCT2026R03741,CCT2026R03741,1950,1930_1970,1950-1954,South Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of India - 1950 - Colnect 986625 - 1 - Quill ink well and verse.jpeg / page 98491515,Stamp of India - 1950 - Colnect 986625 - 1 - Quill ink well and verse.jpeg,IMG03,318,2851,3169,India|Modern typography and layout|Wikimedia Commons|1950-1954,30,1,1,0,34,31,47,71,66,74,14,0,29,34,weak_context:inauguration; stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,153
SURF-CAW2026R02650,CAW2026R02650,1964,1930_1970,1960-1964,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Taos 1964.jpg / page 169743492,Taos 1964.jpg,IMG03,146,2524,2670,Mexico|Modern typography and layout|Wikimedia Commons|1960-1964,3,1,1,0,24,14,22,57,66,64,0,0,43,24,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; non_design_drift:geological; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,152
SURF-CCT2026R00498,CCT2026R00498,1935,1930_1970,1935-1939,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1935 1.50 Fr.jpg / page 157561686,Stamp MA 1935 1.50 Fr.jpg,IMG03,142,2504,2646,Morocco|Modern typography and layout|Wikimedia Commons|1935-1939,2,1,0,0,21,14,5,56,66,62,0,0,44,21,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00504,CCT2026R00504,1952,1930_1970,1950-1954,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1952 10+20 Fr.jpg / page 158873969,Stamp MA 1952 10+20 Fr.jpg,IMG03,143,2585,2728,Morocco|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00505,CCT2026R00505,1952,1930_1970,1950-1954,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1952 11+30 Fr.jpg / page 158873974,Stamp MA 1952 11+30 Fr.jpg,IMG03,143,2554,2697,Morocco|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00507,CCT2026R00507,1952,1930_1970,1950-1954,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1952 6+5 Fr.jpg / page 158873968,Stamp MA 1952 6+5 Fr.jpg,IMG03,141,2557,2698,Morocco|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00508,CCT2026R00508,1952,1930_1970,1950-1954,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1952 8+10 Fr.jpg / page 158873984,Stamp MA 1952 8+10 Fr.jpg,IMG03,142,2579,2721,Morocco|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CAW2026R03025,CAW2026R03025,1981,1970_2000,1980-1984,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Brunswick Georgia 1981.jpg / page 180731203,Brunswick Georgia 1981.jpg,IMG03,160,2405,2565,Georgia|Modern typography and layout|Wikimedia Commons|1980-1984,1,1,1,0,24,16,12,58,66,64,0,20,42,24,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; non_design_drift:geological; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00329,CCT2026R00329,1892,pre_1930,1890-1894,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Egypt 1892 salt tax stamps.jpg / page 14616695,Egypt 1892 salt tax stamps.jpg,IMG03,140,2549,2689,Egypt|Modern typography and layout|Wikimedia Commons|1890-1894,2,1,0,0,21,14,5,56,66,62,0,0,44,21,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00490,CCT2026R00490,1922,pre_1930,1920-1924,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1922 2 Fr.jpg / page 157461457,Stamp MA 1922 2 Fr.jpg,IMG03,139,2486,2625,Morocco|Modern typography and layout|Wikimedia Commons|1920-1924,11,1,0,0,26,13,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00491,CCT2026R00491,1922,pre_1930,1920-1924,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1922 25 Cts.jpg / page 157461459,Stamp MA 1922 25 Cts.jpg,IMG03,141,2525,2666,Morocco|Modern typography and layout|Wikimedia Commons|1920-1924,11,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00493,CCT2026R00493,1922,pre_1930,1920-1924,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1922 5 Cts.jpg / page 157461456,Stamp MA 1922 5 Cts.jpg,IMG03,140,2504,2644,Morocco|Modern typography and layout|Wikimedia Commons|1920-1924,11,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00494,CCT2026R00494,1922,pre_1930,1920-1924,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1922 50 Cts.jpg / page 157461461,Stamp MA 1922 50 Cts.jpg,IMG03,141,2498,2639,Morocco|Modern typography and layout|Wikimedia Commons|1920-1924,11,1,0,0,26,14,35,56,66,62,0,0,44,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,151
SURF-CCT2026R00510,CCT2026R00510,1954,1930_1970,1950-1954,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp MA 1954 30 Fr Marines.jpg / page 158874184,Stamp MA 1954 30 Fr Marines.jpg,IMG03,148,2600,2748,Morocco|Modern typography and layout|Wikimedia Commons|1950-1954,8,1,0,0,26,14,35,57,66,62,0,0,43,26,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,150
SURF-CRG2026R2965,CRG2026R2965,1976,1970_2000,1975-1979,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamps 001 ua0028.jpg / page 94265589,Stamps 001 ua0028.jpg,IMG03,148,2451,2599,Global / transnational|Modern typography and layout|Wikimedia Commons|1975-1979,576,1,0,0,27,14,35,57,66,62,0,20,43,27,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,150
SURF-CAW2026R03114,CAW2026R03114,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA)...","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA) 15.jpg",IMG03,1239,2828,4067,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
SURF-CAW2026R03120,CAW2026R03120,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA)...","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA) 24.jpg",IMG03,1239,2823,4062,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
SURF-CAW2026R03127,CAW2026R03127,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA)...","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA) 32.jpg",IMG03,1239,2827,4066,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
SURF-CAW2026R03133,CAW2026R03133,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA)...","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA) 41.jpg",IMG03,1615,2824,4439,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
SURF-CAW2026R03136,CAW2026R03136,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA)...","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA) 8.jpg",IMG03,1238,2824,4062,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
SURF-CAW2026R03141,CAW2026R03141,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Flat Fork Arm of Caesar Creek Lake, Warren County, Ohio, USA) 2.jpg..","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Flat Fork Arm of Caesar Creek Lake, Warren County, Ohio, USA) 2.jpg",IMG03,1234,2812,4046,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
SURF-CAW2026R03146,CAW2026R03146,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Flat Fork Arm of Caesar Creek Lake, Warren County, Ohio, USA) 7.jpg..","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Flat Fork Arm of Caesar Creek Lake, Warren County, Ohio, USA) 7.jpg",IMG03,1234,2817,4051,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150
