source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title,sample_lane,sample_key
capture_batch_early_region_1830_1930_records.csv,ER1830R050,SURF-ER1830R050,PKT01121,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,7,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,79,1895,France,Midcentury modern graphic communication,Poster,,Art Institute of Chicago API,La revue blanche,apply_ready,apply_ready|support_packet_appendix_text|Art Institute of Chicago API|France|1895
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R003,SURF-GAX1970R003,PKT01220,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,collection_region_decade,5,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,65,1835,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Manuel nouveau de typographie, imprimerie,... par A. Frey. Partie 1",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1835
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R005,SURF-GAX1970R005,PKT01048,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,10,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1840,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"Imprimerie lithographique, Autographique, E. Simon Fils, Strasbourg",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1840
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R003,SURF-GA1970R003,PKT01048,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,10,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1842,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Traité de géométrie pratique : comprenant les opérations graphiques, et de nombreuses applications aux travaux d'art et de construction... / par J.-J. Regnault,...",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1842
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R002,SURF-GA1970R002,PKT01048,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,10,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,67,1842,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,Agence de Publicité-Dollingen,apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1842
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R007,SURF-GAX1970R007,PKT01048,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,10,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,70,1843,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,D'une nouvelle typographie / par Pierre Leroux,apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1843
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R004,SURF-GA1970R004,PKT01048,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,10,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,71,1846,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,De la publicité des débats parlementaires,apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1846
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R005,SURF-GA1970R005,PKT01048,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,10,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,70,1848,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Publicité politique d'un ouvrier [Messan, sabotier]",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1848
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R006,SURF-GA1970R006,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1850,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"La voix de Dieu et des hommes, ou adresses républicaines et philanthropiques aux souverains, à Napoléon-Louis, à la France et à ses grands citoyens. Ouvrage recommandé, pour sa publicité, au patriotisme de tous les journalistes bons républi",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1850
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R012,SURF-GAX1970R012,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,77,1851,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Code-manuel de la presse, imprimerie, librairie, affichage et colportage, par Hipp. Duboy,... et Ch. Jacob,...",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1851
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R013,SURF-GAX1970R013,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1851,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Progrès de la contrefaçon, dénonciation et protestation. Les éditeurs de l'""Histoire des peintres"" à MM. les membres du Cercle de la librairie, etc. [Signé : Jules Renouard. 20 mai 1851.] - Cercle de la librairie, de l'imprimerie, de la pap",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1851
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R015,SURF-GAX1970R015,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1854,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Traité de la typographie (2e édition corrigée et augmentée) / par Henri Fournier,...",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1854
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R007,SURF-GA1970R007,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1855,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Théâtre impérial de l'Opéra. Aujourd'hui mercredi 13 juin 1855, première représentation. Les Vêpres siciliennes, opéra en 5 actes : [affiche typographique]",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1855
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R016,SURF-GAX1970R016,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,76,1856,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,Physiologie de l'Imprimerie : silhouettes typographiques...,apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1856
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R018,SURF-GAX1970R018,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1857,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"[La réclame, comédie d'Arnould Fremy : document iconographique]",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1857
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R017,SURF-GAX1970R017,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1857,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"La Réclame : locomotive du commerce et de l'industrie : programme des théâtres, littérature, chronique, anecdotes, commerce, industrie, arts et sciences",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1857
capture_batch_gallica_image_ready_1830_1970_records.csv,GA1970R009,SURF-GA1970R009,PKT01009,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1857,France,Midcentury modern graphic communication,Graphic design object record,,Gallica / BnF APIs,"Des arts graphiques destinés à multiplier par l'impression, considérés sous le double point de vue historique et pratique / par J.-M.-Herman Hammann...",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1857
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R019,SURF-GAX1970R019,PKT00926,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,32,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1861,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"L'Union des Arts & Métiers, entreprise d'affiches illustrées avenue de Neuilly 175...1ère série Septembre 1861 : Compagnie Française..., Infirmerie et pension d'animaux Méthode Mattéi..., Maison Sincère..., Salle d'armes Mimiague ... [placa",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1861
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R020,SURF-GAX1970R020,PKT00926,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,32,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,80,1861,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,Le Palais Royal et ses abords : [placard d'annonces publicitaires pour différents commerces] : [affiche] / [non identifié],apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1861
capture_batch_gallica_secondary_image_ready_1830_1970_records.csv,GAX1970R033,SURF-GAX1970R033,PKT00926,support_packet_appendix_text,apply_ready,unique source join and high-confidence packet-member subsheet demotion,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,32,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1862,France,Midcentury modern graphic communication,Lithographic print,,Gallica / BnF APIs,"Paris. Pêche, Sport, Chasse. Industrie, commerce [...] [placard d'annonces publicitaires de différents commerces] : [affiche] / Donjean",apply_ready,apply_ready|support_packet_appendix_text|Gallica / BnF APIs|France|1862
