surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority,calibration_question,review_status,reviewer_notes
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53,"Should this evidence become text, appendix, or source register?",pending,
SURF-IR1970R034,IR1970R034,1949,1930_1970,1945-1949,Western and Central Europe,Midcentury modern graphic communication,Wellcome Collection,Wellcome Collection Catalogue API,"A radiologist conducting a chest x-ray of a young man in order to detect early signs of tuberculosis. Colour lithograph after A. Wilquin, 1949.",IMG02,812,2292,3104,France|Midcentury modern graphic communication|Wellcome Collection|1945-1949,1,1,0,0,47,95,0,100,50,36,0,0,0,47,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps,campaign; catalogue; poster,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,71,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R01681,CAW2026R01681,1931,1930_1970,1930-1934,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Belgian Congo - 1931 - Colnect 156572 - Sir Henry Morton Stanley.jpeg / page 115853451,Stamp of Belgian Congo - 1931 - Colnect 156572 - Sir Henry Morton Stanley.jpeg,IMG03,297,2597,2894,Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,19,1,1,0,34,29,47,69,66,62,0,0,31,34,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,143,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R02733,CAW2026R02733,1967,1930_1970,1965-1969,Yemen,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamps Mahra state 1967 world scout meeting 03.jpg / page 174228778,Stamps Mahra state 1967 world scout meeting 03.jpg,IMG03,327,2621,2948,Yemen|Modern typography and layout|Wikimedia Commons|1965-1969,6,1,0,0,37,32,25,72,66,62,90,0,28,37,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,125,Would moving this to card hide any meaningful research path?,pending,
SURF-CCT2026R00644,CCT2026R00644,1986,1970_2000,1985-1989,Africa,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / South Africa 1986 variable value stamp 00,14 Mi 1.2.jpg / page 98255414","South Africa 1986 variable value stamp 00,14 Mi 1.2.jpg",IMG03,281,2724,3005,South Africa|Modern typography and layout|Wikimedia Commons|1985-1989,1,1,0,0,29,28,0,68,66,62,36,20,32,29,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,129,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03268,CAW2026R03268,1993,1970_2000,1990-1994,Albania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Albania - 1993 - Colnect 369475 - The green stone painting by Edi Hila.jpeg / page 98410847,Stamp of Albania - 1993 - Colnect 369475 - The green stone painting by Edi Hila.jpeg,IMG03,301,2675,2976,Albania|Modern typography and layout|Wikimedia Commons|1990-1994,3,1,0,0,34,30,10,70,66,62,87,20,30,34,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,127,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R02867,CAW2026R02867,1974,1970_2000,1970-1974,Angola,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ford A5264 NLGRF photo contact sheet (1975-06-27)(Gerald Ford Library).jpg / page 23393482,Ford A5264 NLGRF photo contact sheet (1975-06-27)(Gerald Ford Library).jpg,IMG03,962,2635,3597,Angola|Modern typography and layout|Wikimedia Commons|1970-1974,1,1,0,0,56,95,0,100,66,44,82,20,0,56,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,79,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03041,CAW2026R03041,1983,1970_2000,1980-1984,Bosnia and Herzegovina,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ivo Andrić 1983 Yugoslavia stamp.jpg / page 34326448,Ivo Andrić 1983 Yugoslavia stamp.jpg,IMG03,644,2526,3170,Bosnia and Herzegovina|Modern typography and layout|Wikimedia Commons|1980-1984,1,1,0,0,50,74,0,98,66,44,74,20,2,50,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81,Would moving this to card hide any meaningful research path?,pending,
SURF-CCT2026R00320,CCT2026R00320,1972,1970_2000,1970-1974,Cameroon,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp CAM 1972 40f.jpg / page 146814459,Stamp CAM 1972 40f.jpg,IMG03,592,2518,3110,Cameroon|Modern typography and layout|Wikimedia Commons|1970-1974,1,1,0,0,44,59,0,94,66,62,97,20,6,44,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,103,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03380,CAW2026R03380,1998,1970_2000,1995-1999,Croatia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Indonesia - 1998 - Colnect 254744 - Folk Tales.jpeg / page 114799444,Stamp of Indonesia - 1998 - Colnect 254744 - Folk Tales.jpeg,IMG03,272,2622,2894,Croatia|Modern typography and layout|Wikimedia Commons|1995-1999,2,1,0,0,32,27,5,67,66,62,84,20,33,32,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,130,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R02874,CAW2026R02874,1974,1970_2000,1970-1974,Democratic Republic of the Congo,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Kissinger and Nguza Karl-I-Bond toasting (1976-04-28)(A9606 NLGRF Gerald Ford Library).jpg / page 82776635,Kissinger and Nguza Karl-I-Bond toasting (1976-04-28)(A9606 NLGRF Gerald Ford Library).jpg,IMG03,938,2709,3647,Democratic Republic of the Congo|Modern typography and layout|Wikimedia Commons|1970-1974,8,1,1,0,64,95,47,100,66,44,69,20,0,64,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,94,Would moving this to card hide any meaningful research path?,pending,
SURF-CCT2026R01294,CCT2026R01294,1983,1970_2000,1980-1984,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Korea stamp type B8A.jpg / page 17348630,Korea stamp type B8A.jpg,IMG03,190,2523,2713,Korean Peninsula|Modern typography and layout|Wikimedia Commons|1980-1984,2,1,1,0,29,19,17,60,66,62,48,20,40,29,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,147,Would moving this to card hide any meaningful research path?,pending,
SURF-CCT2026R00831,CCT2026R00831,1991,1970_2000,1990-1994,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Russia stamp 2011 № 1542list.jpg / page 133249949,Russia stamp 2011 № 1542list.jpg,IMG03,209,2704,2913,Kazakhstan|Modern typography and layout|Wikimedia Commons|1990-1994,51,1,1,0,32,20,47,62,66,62,0,20,38,32,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,160,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R02880,CAW2026R02880,1974,1970_2000,1970-1974,Estonia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / StampUSSR1974 4366.jpg / page 7977842,StampUSSR1974 4366.jpg,IMG03,254,2549,2803,Estonia|Modern typography and layout|Wikimedia Commons|1970-1974,2,1,1,0,37,25,17,66,66,44,95,20,34,37,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,113,Would moving this to card hide any meaningful research path?,pending,
SURF-CRG2026R2965,CRG2026R2965,1976,1970_2000,1975-1979,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamps 001 ua0028.jpg / page 94265589,Stamps 001 ua0028.jpg,IMG03,148,2451,2599,Global / transnational|Modern typography and layout|Wikimedia Commons|1975-1979,576,1,0,0,27,14,35,57,66,62,0,20,43,27,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,150,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R02885,CAW2026R02885,1974,1970_2000,1970-1974,Jordan,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ford A2204 NLGRF photo contact sheet (1974-11-29)(Gerald Ford Library).jpg / page 23376013,Ford A2204 NLGRF photo contact sheet (1974-11-29)(Gerald Ford Library).jpg,IMG03,1460,2658,4118,Jordan|Modern typography and layout|Wikimedia Commons|1970-1974,3,1,1,0,61,95,22,100,66,44,92,20,0,61,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,79,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03390,CAW2026R03390,1998,1970_2000,1995-1999,Kiribati,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Azerbaijan - 1998 - Colnect 289099 - Israel 98 - World Stamp Exhibition.jpeg / page 98439476,Stamp of Azerbaijan - 1998 - Colnect 289099 - Israel 98 - World Stamp Exhibition.jpeg,IMG03,369,2625,2994,Kiribati|Modern typography and layout|Wikimedia Commons|1995-1999,1,1,0,0,38,36,0,75,78,62,99,20,25,38,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; exhibition; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,122,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R02850,CAW2026R02850,1971,1970_2000,1970-1974,Laos,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Peru - 1971 - Colnect 352795 - Group of 77.jpeg / page 115009040,Stamp of Peru - 1971 - Colnect 352795 - Group of 77.jpeg,IMG03,302,2603,2905,Laos|Modern typography and layout|Wikimedia Commons|1970-1974,5,1,0,0,39,30,20,70,78,62,94,20,30,39,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,advertisement; design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,127,Would moving this to card hide any meaningful research path?,pending,
SURF-CCT2026R01852,CCT2026R01852,1996,1970_2000,1995-1999,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Russia stamp 1996 № 271.jpg / page 68417844,Russia stamp 1996 № 271.jpg,IMG03,182,2708,2890,Argentina|Modern typography and layout|Wikimedia Commons|1995-1999,2,1,0,0,24,18,5,60,66,62,0,20,40,24,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,147,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03292,CAW2026R03292,1994,1970_2000,1990-1994,Latvia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / 19940621 200sant Latvia Postage Stamp.jpg / page 11653684,19940621 200sant Latvia Postage Stamp.jpg,IMG03,208,2564,2772,Latvia|Modern typography and layout|Wikimedia Commons|1990-1994,6,1,0,0,36,20,25,62,66,44,86,20,38,36,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,127,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03272,CAW2026R03272,1993,1970_2000,1990-1994,Lithuania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Europa 1993 Lietuva.jpg / page 80783546,Europa 1993 Lietuva.jpg,IMG03,222,2554,2776,Lithuania|Modern typography and layout|Wikimedia Commons|1990-1994,12,1,0,0,35,22,35,63,66,62,74,20,37,35,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,144,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03127,CAW2026R03127,1988,1970_2000,1985-1989,Middle East and North Africa,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA)...","Petroxestes pera bivalve borings on limestone hardground (Turkey Track Layer, Waynesville Formation, Upper Ordovician; Caesar Creek Lake's emergency spillway, Warren County, Ohio, USA) 32.jpg",IMG03,1239,2827,4066,Turkey|World War and public-information graphics|Wikimedia Commons|1985-1989,53,1,1,0,53,80,47,100,90,100,0,20,0,53,non_design_drift:bivalve; non_design_drift:fossil; non_design_drift:limestone; non_design_drift:ordovician; non_design_drift:specimen; commons_file_source,design; graphic; identity; typography; visual communication,downgrade_to_card_candidate,medium,Context/photo/stamp/source-file risk should be preserved as card support unless reviewed otherwise.,150,Would moving this to card hide any meaningful research path?,pending,
SURF-CAW2026R03336,CAW2026R03336,1996,1970_2000,1995-1999,Moldova,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Moldova 083 - 2.png / page 42470476,Stamp of Moldova 083 - 2.png,IMG03,191,2520,2711,Moldova|Modern typography and layout|Wikimedia Commons|1995-1999,19,1,0,0,37,19,35,60,66,44,84,20,40,37,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,129,Would moving this to card hide any meaningful research path?,pending,
