source_file,capture_id,surface_id,region_folder,region_ids,geo_ids,source_place_text,decision_type,confidence,repair_basis,source_name,title
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00083,SURF-CAW2026R00083,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,"Wikimedia Commons file source / Marianne North (1830-1890) - View of the South Coast of Mahé and Schools of Venn's Town, Seychelles - MN480 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg / page 97453891","Marianne North (1830-1890) - View of the South Coast of Mahé and Schools of Venn's Town, Seychelles - MN480 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00084,SURF-CAW2026R00084,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,"Wikimedia Commons file source / Marianne North (1830-1890) - View on the Flamsted Road, Jamaica - MN181 - Marianne North Gallery.jpg / page 164481858","Marianne North (1830-1890) - View on the Flamsted Road, Jamaica - MN181 - Marianne North Gallery.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00085,SURF-CAW2026R00085,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,"Wikimedia Commons file source / Marianne North (1830-1890) - View over Port Royal, Jamaica, with Bamboos in the Foreground - MN149 - Marianne North Gallery.jpg / page 164758607","Marianne North (1830-1890) - View over Port Royal, Jamaica, with Bamboos in the Foreground - MN149 - Marianne North Gallery.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00088,SURF-CAW2026R00088,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / Bosnia and Herzegovina postage stamp collection (1830-1910).jpg / page 42867544,Bosnia and Herzegovina postage stamp collection (1830-1910).jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00089,SURF-CAW2026R00089,Lithuania,REG002,GEO078,Eastern Europe / Caucasus / Lithuania,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Lithuania,"Wikimedia Commons file source / Józef Sobolewski - Wykład wiary machometańskiej (1830, WBC) - cover (1) front (cropped).png / page 145766844","Józef Sobolewski - Wykład wiary machometańskiej (1830, WBC) - cover (1) front (cropped).png"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00090,SURF-CAW2026R00090,Lithuania,REG002,GEO078,Eastern Europe / Caucasus / Lithuania,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Lithuania,"Wikimedia Commons file source / Józef Sobolewski - Wykład wiary machometańskiej (1830, WBC) - cover (1) front.png / page 145765567","Józef Sobolewski - Wykład wiary machometańskiej (1830, WBC) - cover (1) front.png"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00104,SURF-CAW2026R00104,Tonga,REG015,,Oceania / Pacific / Tonga,auto_specific_uncontrolled_candidate,medium,place_text: Oceania / Pacific / Tonga,"Wikimedia Commons file source / 'King George' (KIng George Tupou I of Tonga, c. 1797 - 1893) RMG PZ8795.tiff / page 62627461","'King George' (KIng George Tupou I of Tonga, c. 1797 - 1893) RMG PZ8795.tiff"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00105,SURF-CAW2026R00105,Madagascar,REG014,GEO061,Africa / Madagascar,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Madagascar,Wikimedia Commons file source / Manet Schenke Malagasy Stamp 1982.jpg / page 30412248,Manet Schenke Malagasy Stamp 1982.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00109,SURF-CAW2026R00109,Benin,REG014,GEO061,Africa / Benin,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Benin,"Wikimedia Commons file source / The capture of the slaver 'Formidable' by HMS 'Buzzard', 17 December 1834 RMG BHC0625.tiff / page 62711897","The capture of the slaver 'Formidable' by HMS 'Buzzard', 17 December 1834 RMG BHC0625.tiff"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00110,SURF-CAW2026R00110,Uganda,REG014,GEO061,Africa / Uganda,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Uganda,"Wikimedia Commons file source / ASC Leiden - NSAG - van Es 2 - 018 - A black man in a western shirt and shorts looks suspiciously - Kampala, Uganda - 29-11-1961 - 4-12-1961.tif / page 86463634","ASC Leiden - NSAG - van Es 2 - 018 - A black man in a western shirt and shorts looks suspiciously - Kampala, Uganda - 29-11-1961 - 4-12-1961.tif"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00118,SURF-CAW2026R00118,Democratic Republic of the Congo,REG014,GEO061,Africa / Democratic Republic of the Congo,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Democratic Republic of the Congo,"Wikimedia Commons file source / Diapositief glaspositief toverlantaarnplaat – 010.368 – Stanley op zoek naar Emin Pacha – nr. 6, asset OQNXLXjcFROPSggAS5hGNJkr.tif / page 163800340","Diapositief glaspositief toverlantaarnplaat – 010.368 – Stanley op zoek naar Emin Pacha – nr. 6, asset OQNXLXjcFROPSggAS5hGNJkr.tif"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00124,SURF-CAW2026R00124,Rwanda,REG014,GEO061,Africa / Rwanda,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Rwanda,Wikimedia Commons file source / Stamp of Rwanda - 1968 - Colnect 987774 - Alexandre Lenoir 1761-1839 by Jacques L David.jpeg / page 115807534,Stamp of Rwanda - 1968 - Colnect 987774 - Alexandre Lenoir 1761-1839 by Jacques L David.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00128,SURF-CAW2026R00128,Moldova,REG002,GEO078,Eastern Europe / Caucasus / Moldova,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Moldova,Wikimedia Commons file source / Dictionnaire français-arabe-persan et turc (1840) book cover.jpg / page 131254271,Dictionnaire français-arabe-persan et turc (1840) book cover.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00138,SURF-CAW2026R00138,Jordan,REG013,GEO055,Middle East and North Africa / Jordan,auto_specific_uncontrolled_candidate,medium,place_text: Middle East and North Africa / Jordan,"Wikimedia Commons file source / Stud horse poster offering imported Jordan, by L.O. Wilhite, Fayette, Mo., 1841 - DPLA - c34102774eb2e775ba64e4f61e523a43.jpg / page 158129517","Stud horse poster offering imported Jordan, by L.O. Wilhite, Fayette, Mo., 1841 - DPLA - c34102774eb2e775ba64e4f61e523a43.jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00147,SURF-CAW2026R00147,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / William John Huggins (1781-1845) - HM Brig 'Barracouta' Surveying the Port and Bay of Mahe in the Seychelles - 5740 - Government Art Collection.jpg / page 164477413,William John Huggins (1781-1845) - HM Brig 'Barracouta' Surveying the Port and Bay of Mahe in the Seychelles - 5740 - Government Art Collection.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00151,SURF-CAW2026R00151,Cape Verde,REG014,GEO061,Africa / Cape Verde,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Cape Verde,Wikimedia Commons file source / Simplício Rodrigues de Sá - Retrato de D. Manoel Joaquim Gonçalves de Andrade.JPG / page 11826119,Simplício Rodrigues de Sá - Retrato de D. Manoel Joaquim Gonçalves de Andrade.JPG
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00162,SURF-CAW2026R00162,Cape Verde,REG014,GEO061,Africa / Cape Verde,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Cape Verde,Wikimedia Commons file source / Sá-chalaça-MHN.jpg / page 4162295,Sá-chalaça-MHN.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00166,SURF-CAW2026R00166,Moldova,REG002,GEO078,Eastern Europe / Caucasus / Moldova,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Moldova,Wikimedia Commons file source / Stamp of Moldova - 2010 - Colnect 217200 - Mihai Eminescu 1850-1889.jpeg / page 115749387,Stamp of Moldova - 2010 - Colnect 217200 - Mihai Eminescu 1850-1889.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00196,SURF-CAW2026R00196,Serbia,REG002,GEO078,Eastern Europe / Caucasus / Serbia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Serbia,Wikimedia Commons file source / Rc1 0915.jpg / page 2434613,Rc1 0915.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00197,SURF-CAW2026R00197,Solomon Islands,REG015,,Oceania / Pacific / Solomon Islands,auto_specific_uncontrolled_candidate,medium,place_text: Oceania / Pacific / Solomon Islands,Wikimedia Commons file source / TheGovernessRebeccaSolomon.jpg / page 1264260,TheGovernessRebeccaSolomon.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00208,SURF-CAW2026R00208,Croatia,REG002,GEO078,Eastern Europe / Caucasus / Croatia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Croatia,Wikimedia Commons file source / Austria 1854 IIIa NTZL.jpg / page 49395869,Austria 1854 IIIa NTZL.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00218,SURF-CAW2026R00218,Solomon Islands,REG015,,Oceania / Pacific / Solomon Islands,auto_specific_uncontrolled_candidate,medium,place_text: Oceania / Pacific / Solomon Islands,Wikimedia Commons file source / Back view of the Squaw dance Pine Ridge S.D. 08387v.jpg / page 30871817,Back view of the Squaw dance Pine Ridge S.D. 08387v.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00226,SURF-CAW2026R00226,Croatia,REG002,GEO078,Eastern Europe / Caucasus / Croatia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Croatia,Wikimedia Commons file source / Sissek 1859 Sisak.jpg / page 22464581,Sissek 1859 Sisak.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00248,SURF-CAW2026R00248,Latvia,REG002,GEO078,Eastern Europe / Caucasus / Latvia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Latvia,"Wikimedia Commons file source / The Soviet Union 1963 CPA 2837 stamp (Writers and poets of our Motherland. Rūdolfs Blaumanis (1863–1908), a Latvian writer, journalist and playwright).jpg / page 9446930","The Soviet Union 1963 CPA 2837 stamp (Writers and poets of our Motherland. Rūdolfs Blaumanis (1863–1908), a Latvian writer, journalist and playwright).jpg"
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00262,SURF-CAW2026R00262,United Arab Emirates,REG013,GEO055,Middle East and North Africa / United Arab Emirates,auto_specific_uncontrolled_candidate,medium,place_text: Middle East and North Africa / United Arab Emirates,Wikimedia Commons file source / Stamp 1968 UAE-RK MiNr0237A pm B002.jpg / page 117992947,Stamp 1968 UAE-RK MiNr0237A pm B002.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00297,SURF-CAW2026R00297,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1895 - Colnect 419537 - Lama Lama glama.jpeg / page 114976803,Stamp of Peru - 1895 - Colnect 419537 - Lama Lama glama.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00298,SURF-CAW2026R00298,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Stamp of Peru - 1895 - Colnect 419539 - Lama Lama glama.jpeg / page 114976856,Stamp of Peru - 1895 - Colnect 419539 - Lama Lama glama.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00299,SURF-CAW2026R00299,Albania,REG002,GEO078,Eastern Europe / Caucasus / Albania,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Albania,Wikimedia Commons file source / Stamp of Albania - 1986 - Colnect 366133 - Ndre Mjeda 1866-1937 Albanian Gheg poet.jpeg / page 98409675,Stamp of Albania - 1986 - Colnect 366133 - Ndre Mjeda 1866-1937 Albanian Gheg poet.jpeg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00305,SURF-CAW2026R00305,Slovenia,REG002,GEO078,Eastern Europe / Caucasus / Slovenia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Slovenia,Wikimedia Commons file source / 1867 Newspaper Ferchenbauer type IIa Tolmein.jpg / page 27230689,1867 Newspaper Ferchenbauer type IIa Tolmein.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00314,SURF-CAW2026R00314,Seychelles,REG014,GEO061,Africa / Seychelles,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Seychelles,Wikimedia Commons file source / Udaipur from island of Jagmandir. '1st Janr. 1879'.jpg / page 8758685,Udaipur from island of Jagmandir. '1st Janr. 1879'.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00322,SURF-CAW2026R00322,Madagascar,REG014,GEO061,Africa / Madagascar,auto_specific_uncontrolled_candidate,medium,place_text: Africa / Madagascar,Wikimedia Commons file source / Pacific States Telephone Bldg-4.jpg / page 28516108,Pacific States Telephone Bldg-4.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00325,SURF-CAW2026R00325,Jordan,REG013,GEO055,Middle East and North Africa / Jordan,auto_specific_uncontrolled_candidate,medium,place_text: Middle East and North Africa / Jordan,Wikimedia Commons file source / Wilhelm Jordan Neue Lyric Poster 1899.png / page 46606310,Wilhelm Jordan Neue Lyric Poster 1899.png
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00334,SURF-CAW2026R00334,Slovenia,REG002,GEO078,Eastern Europe / Caucasus / Slovenia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Slovenia,Wikimedia Commons file source / 1874ca Trifail 5kr Trbovlje.jpg / page 29862634,1874ca Trifail 5kr Trbovlje.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00335,SURF-CAW2026R00335,Slovenia,REG002,GEO078,Eastern Europe / Caucasus / Slovenia,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Slovenia,Wikimedia Commons file source / 1883 Schönstein 10kr Sostanj.jpg / page 29862635,1883 Schönstein 10kr Sostanj.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00361,SURF-CAW2026R00361,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1879 B-H 10kr litho Mi5I.jpg / page 30801052,1879 B-H 10kr litho Mi5I.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00362,SURF-CAW2026R00362,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1879 B-H 3kr litho Mi3I.jpg / page 30801051,1879 B-H 3kr litho Mi3I.jpg
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00363,SURF-CAW2026R00363,Bosnia and Herzegovina,REG002,GEO078,Eastern Europe / Caucasus / Bosnia and Herzegovina,auto_specific_uncontrolled_candidate,medium,place_text: Eastern Europe / Caucasus / Bosnia and Herzegovina,Wikimedia Commons file source / 1884 B-H 10kr Sarajevo Mi5I.jpg / page 30914816,1884 B-H 10kr Sarajevo Mi5I.jpg
