surface_id,source_record_id,current_region_label,candidate_status,suggested_label,suggested_region_id,suggested_geo_id,confidence,match_field,match_count,match_evidence,title
SURF-CRG2026R1328,CRG2026R1328,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1948 - Colnect 568998 - Buffalo Canyon.jpeg
SURF-CRG2026R1329,CRG2026R1329,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1948 - Colnect 569000 - Unloading of a blockade vessel.jpeg
SURF-CRG2026R1330,CRG2026R1330,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1948 - Colnect 587803 - Red Cross airplane.jpeg
SURF-CRG2026R1343,CRG2026R1343,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Southeast Asia / Indonesia,Scene from Saputangan 4 (pamphlet; obverse).jpg
SURF-CRG2026R1344,CRG2026R1344,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Southeast Asia / Indonesia,Scene from Saputangan 5 (pamphlet; obverse).jpg
SURF-CRG2026R1345,CRG2026R1345,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 377568 - Balinese dancer.jpeg
SURF-CRG2026R1346,CRG2026R1346,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 379283 - Harbor scene.jpeg
SURF-CRG2026R1347,CRG2026R1347,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 514436 - Metal worker - overprint Merdeka Djokjakarta 6 Juli 1949.jpeg
SURF-CRG2026R1348,CRG2026R1348,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 568758 - Digits in a double circle overprinted.jpeg
SURF-CRG2026R1349,CRG2026R1349,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 568759 - Digits in a double circle overprinted.jpeg
SURF-CRG2026R1350,CRG2026R1350,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 568760 - Digits in a double circle overprinted.jpeg
SURF-CRG2026R1351,CRG2026R1351,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 568762 - Digits in a double circle overprinted.jpeg
SURF-CRG2026R1352,CRG2026R1352,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 587800 - Stamp overprint.jpeg
SURF-CRG2026R1353,CRG2026R1353,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 587802 - Stamp overprint.jpeg
SURF-CRG2026R1354,CRG2026R1354,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,7,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 587804 - Stamp overprint.jpeg
SURF-CRG2026R1355,CRG2026R1355,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615547 - Batik worker.jpeg
SURF-CRG2026R1356,CRG2026R1356,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615548 - Metal worker.jpeg
SURF-CRG2026R1357,CRG2026R1357,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615552 - Buffalo canyon.jpeg
SURF-CRG2026R1358,CRG2026R1358,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615554 - Boy with ananas.jpeg
SURF-CRG2026R1359,CRG2026R1359,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615557 - Mosque in Medan.jpeg
SURF-CRG2026R1360,CRG2026R1360,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615559 - Pilots.jpeg
SURF-CRG2026R1361,CRG2026R1361,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615561 - 75 years Universal Postal Union UPU.jpeg
SURF-CRG2026R1362,CRG2026R1362,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615564 - 75 years Universal Postal Union UPU.jpeg
SURF-CRG2026R1363,CRG2026R1363,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615569 - 75 years Universal Postal Union UPU.jpeg
SURF-CRG2026R1364,CRG2026R1364,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615571 - Vienna issues overprinted.jpeg
SURF-CRG2026R1365,CRG2026R1365,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615577 - Vienna issues overprinted.jpeg
SURF-CRG2026R1366,CRG2026R1366,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615585 - Vienna issues overprinted.jpeg
SURF-CRG2026R1367,CRG2026R1367,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615588 - Vienna issues overprinted.jpeg
SURF-CRG2026R1368,CRG2026R1368,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 615589 - Vienna issues overprinted.jpeg
SURF-CRG2026R1369,CRG2026R1369,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 655612 - Fighting Illiteracy.jpeg
SURF-CPB2026R0007,CPB2026R0007,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1949 - Colnect 772303 - Liberation.jpeg
SURF-CRG2026R1381,CRG2026R1381,Unresolved region,manual_review,Ireland,REG001,GEO004,medium_high,sourceSubjects,4,Global; release gate expansion; stamp; Category:1950s postage stamps of Ireland Category:1957 postage stamps Category:Commemorative stamps of Ireland Category:PD Irish government,Ireland 1957 Birth Centenary of Tomas O'Crohan.jpg
SURF-COM1970R099,COM1970R099,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,sourceSubjects,5,PD US not renewed|Large images|Philippines in art|Tourism advertising posters of the Philippines|1950s posters|Images from Barry Lawrence Ruderman Antique Maps Inc.|Airline adverti,Philippines - Fly Northwest Orient Airlines.jpg
SURF-CRG2026R1389,CRG2026R1389,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,1950 poster advertising the Shasta Daylight train service from Southern Pacific which was on the West Coast of the United States. Designer of the poster is and not listed on the po,"Southern Pacific Shasta Daylight poster, 1950.jpg"
SURF-CRG2026R1390,CRG2026R1390,Unresolved region,manual_review,Spain,REG001,GEO012,medium,title,2,Stamp 1950 Spain MiNrZC53 pm B002.jpg,Stamp 1950 Spain MiNrZC53 pm B002.jpg
SURF-CRG2026R1405,CRG2026R1405,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,8,Southeast Asia / Indonesia,Stamp of Indonesia - 1998 - Colnect 254795 - World Stamp Day - Stamp of the 1950s.jpeg
SURF-IR1970R044,IR1970R044,Unresolved region,low_signal_geo_review,South Africa,REG014,GEO062,low,sourceDescription,1,"Shot in Cape Town, South Africa, this film was originally silent with a voice-over sound track added later. The film shows the surgical resection of three ribs and apicolysis follo",Thoracoplasty and apicolysis for pulmonary tuberculosis.
SURF-CRG2026R1398,CRG2026R1398,Unresolved region,manual_review,Ireland,REG001,GEO004,medium_high,sourceSubjects,3,Global; release gate expansion; stamp; Category:1950s postage stamps of Ireland Category:1953 postage stamps Category:Commemorative stamps of Ireland Category:Harps on stamps Categ,Tostal 2 half stamp.gif
SURF-GSU2026R004,GSU2026R004,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,3,West Virginia; Georgia; North Carolina; Southern States,"Pipestem, [folder 1 of 2], ca 1950s-1970s"
SURF-CRG2026R1416,CRG2026R1416,Unresolved region,manual_review,Nepal,REG012,GEO092,medium_high,placeText,7,South Asia / Nepal,"Swayambhunath art detail, from- Thaunkanhay magazine cover 1951 (cropped).jpg"
SURF-CRG2026R1417,CRG2026R1417,Unresolved region,manual_review,Nepal,REG012,GEO092,medium_high,placeText,7,South Asia / Nepal,Thaunkanhay magazine cover 1951.jpg
SURF-GSU1970R019,GSU1970R019,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,placeText,8,Georgia,"Georgia Education Journal, 1952-04"
SURF-CRG2026R1505,CRG2026R1505,Unresolved region,manual_review,Indonesia,REG011,GEO044,medium_high,placeText,6,Southeast Asia / Indonesia,Pahit-Pahit Manis pamphlet (obverse).jpg
SURF-CRG2026R1509,CRG2026R1509,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"A 1970 facsimile reprint by International Marine Publishing Company, Camden, Maine, USA, of March, Edgar J. (1953) Sailing Trawlers (1 st ed.), London : Percival Marshall & Co.",Edgar J. March Sailing Trawlers (1).JPG
SURF-CRG2026R1510,CRG2026R1510,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"A 1970 facsimile reprint by International Marine Publishing Company, Camden, Maine, USA, of March, Edgar J. (1953) Sailing Trawlers (1 st ed.), London : Percival Marshall & Co.",Edgar J. March Sailing Trawlers (2).JPG
SURF-CRG2026R1511,CRG2026R1511,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"A 1970 facsimile reprint by International Marine Publishing Company, Camden, Maine, USA, of March, Edgar J. (1953) Sailing Trawlers (1 st ed.), London : Percival Marshall & Co. Sho",Edgar J. March Sailing Trawlers (3).JPG
SURF-IR1970R047,IR1970R047,Unresolved region,low_signal_geo_review,Germany,REG001,GEO006,low,sourceDescription,1,"Onwards to Victory, 1953. Fund-raising appeal film which attempts to build on the metaphor of science and technology's contribution to Britain's victory over Nazi Germany during Wo",Onwards to victory.
SURF-CRG2026R1518,CRG2026R1518,Unresolved region,manual_review,Hungary,REG002,GEO020,medium_high,sourceSubjects,3,Global; release gate expansion; leaflet; Category:CC-BY-SA-3.0 Category:Files with coordinates missing SDC location of creation Category:Male music educators from Hungary Category:,"Vörös János emléktábla (2016), Móricz Zsigmond Általános Iskola, 2017 Dunaújváros.jpg"
SURF-CRG2026R1524,CRG2026R1524,Unresolved region,low_signal_geo_review,France,REG001,GEO005,low,sourceDescription,1,The nave and choir of the chapel of Our Lady of Pouey-Laun in the Hautes-Pyrenees department of France. The chapel is at Arrens-Marsous. It is known as the Golden or Gilded Chapel,"Chapel of Our Lady of Pouey-Laun, the nave and choir..jpg"
SURF-CRG2026R1544,CRG2026R1544,Unresolved region,manual_review,Myanmar,REG011,GEO094,medium_high,sourceSubjects,3,Global; release gate expansion; film poster; Category:Film posters Category:PD-Myanmar Category:PD-old missing SDC copyright status,Bawa Than Tha Yar poster.jpg
SURF-COM1970R104,COM1970R104,Unresolved region,manual_review,Bulgaria,REG002,GEO022,medium_high,sourceSubjects,4,Echinococcus|Shumen Province|Self-published work|Veterinary medicine in Bulgaria|1960s posters,Echinococcosis agitation material 1960s.jpg
SURF-GSU1970R021,GSU1970R021,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,5,College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State College of Business Admi,"Georgia State Signal, 1960-02-02"
SURF-CRG2026R1600,CRG2026R1600,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"Sun City is a census-designated place and unincorporated town in Maricopa County, Arizona, United States, that is within the Phoenix metropolitan area. The population was 37,499 ac","Sun City, Arizona (101300589).jpg"
SURF-CRG2026R1601,CRG2026R1601,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,sourceDescription,1,"Sun City is a census-designated place and unincorporated town in Maricopa County, Arizona, United States, that is within the Phoenix metropolitan area. The population was 37,499 ac","Sun City, Arizona (101300784).jpg"
SURF-CRG2026R1611,CRG2026R1611,Unresolved region,low_signal_geo_review,Vietnam,REG011,GEO047,medium_high,placeText,7,Southeast Asia / Vietnam,Việt Cộng anti-USA propaganda leaflet - Warpath 01.jpg
SURF-CRG2026R1612,CRG2026R1612,Unresolved region,low_signal_geo_review,Vietnam,REG011,GEO047,medium_high,placeText,7,Southeast Asia / Vietnam,Việt Cộng anti-USA propaganda leaflet - Warpath 02.jpg
SURF-CRG2026R1613,CRG2026R1613,Unresolved region,low_signal_geo_review,Vietnam,REG011,GEO047,medium_high,placeText,7,Southeast Asia / Vietnam,Việt Cộng anti-USA propaganda leaflet - Warpath 03.jpg
SURF-CRG2026R1614,CRG2026R1614,Unresolved region,low_signal_geo_review,Vietnam,REG011,GEO047,medium_high,placeText,7,Southeast Asia / Vietnam,Việt Cộng anti-USA propaganda leaflet - Warpath 06.jpg
SURF-CRG2026R1606,CRG2026R1606,Unresolved region,low_signal_geo_review,United Kingdom,REG001,GEO003,low,sourceDescription,1,"Restored extract from UK Government/HMSO publication ""How to use X-ways"" leaflet showing order of signals on X-way pedestrian crossing (the forerunner to the pelican crossing).",X-Way pedestrian crossing lights order.png
SURF-CRG2026R1631,CRG2026R1631,Unresolved region,manual_review,Nepal,REG012,GEO092,medium_high,placeText,7,South Asia / Nepal,Kesar lore 1961.jpg
SURF-CRG2026R1644,CRG2026R1644,Unresolved region,manual_review,Philippines,REG011,GEO048,medium_high,placeText,6,Southeast Asia / Philippines,Joaquín Miguel Elizalde Nationalista Party Philippine Campaign leaflet dated 1962.jpg
SURF-CRG2026R1638,CRG2026R1638,Unresolved region,low_signal_geo_review,United Kingdom,REG001,GEO003,low,sourceDescription,1,"The back page of a UK Ministry of Transport leaflet explaining how Panda crossings work. Back page text reads: ""Easily recognisable, the new traffic signal at PANDA CROSSINGS is al",Panda crossings leaflet back.png
SURF-CRG2026R1639,CRG2026R1639,Unresolved region,low_signal_geo_review,United Kingdom,REG001,GEO003,low,sourceDescription,1,"The front page of a UK Ministry of Transport leaflet explaining how Panda crossings work. Front page text reads: ""Panda crossings: operation and signals.""",Panda crossings leaflet front.png
SURF-CRG2026R1640,CRG2026R1640,Unresolved region,low_signal_geo_review,United Kingdom,REG001,GEO003,low,sourceDescription,1,"The inside pages of a UK Ministry of Transport leaflet explaining how Panda crossings work. Inside pages text reads: ""Operation by pedestrians ""Pedestrians first of all press eithe",Panda crossings leaflet inside.png
SURF-CRG2026R1646,CRG2026R1646,Unresolved region,manual_review,Ukraine,REG002,GEO017,medium_high,placeText,7,Eastern Europe / Ukraine,Stamp of Ukraine s1963.jpg
SURF-CRG2026R1676,CRG2026R1676,Unresolved region,manual_review,Nepal,REG012,GEO092,medium_high,placeText,6,South Asia / Nepal,Aama (film poster).png
SURF-CRG2026R1753,CRG2026R1753,Unresolved region,manual_review,Vietnam,REG011,GEO047,medium_high,placeText,6,Southeast Asia / Vietnam,246th Psy Opns Company soldiers and Vietnamese soldiers load leaflet bombs at Bien Hoa Air Base.jpg
SURF-CRG2026R1732,CRG2026R1732,Unresolved region,low_signal_geo_review,United States,REG003,GEO025,low,title,1,Stamp of Umm al-Quwain-1966-Early-Bird-USA(1).jpg,Stamp of Umm al-Quwain-1966-Early-Bird-USA(1).jpg
SURF-GSU1970R027,GSU1970R027,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,5,"College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State College (Atlanta, Ga.);","The Georgia State College Signal, 1966-04-28"
SURF-CRG2026R1776,CRG2026R1776,Unresolved region,manual_review,Vietnam,REG011,GEO047,medium_high,placeText,7,Southeast Asia / Vietnam,246th PSYOPS Co soldier illustrates a propaganda leaflet.jpg
SURF-GSU1970R028,GSU1970R028,Unresolved region,manual_review,Georgia,REG002,GEO080,medium_high,sourceSubjects,5,"College student newspapers and periodicals; Universities and colleges; College student newspapers and periodicals; Universities and colleges; Georgia State College (Atlanta, Ga.);","Georgia State College Signal, 1968-10-10"
SURF-CRG2026R1817,CRG2026R1817,Unresolved region,manual_review,Vietnam,REG011,GEO047,medium_high,placeText,6,Southeast Asia / Vietnam,PSYOPS Company sergeant with Vietnamese civilian.jpg
