capture_uid,capture_id,capture_file,source_name,source_identifier,source_title,period_band,image_state,source_reading_text_length,all_context_text_length,completeness_proxy,group_count,primary_group_id,primary_relation_label,primary_group_action,recommended_disposition,disposition_reason,requires_group_review
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0027,CCR2026R0027,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 4. AUFF.jpg / page 54355735,54355735,4. AUFF.jpg,1970_2000,IMG03,210,690,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0028,CCR2026R0028,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 5. AUFF.jpg / page 54334554,54334554,5. AUFF.jpg,1970_2000,IMG03,210,690,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0029,CCR2026R0029,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 6. AUFF.jpg / page 54334555,54334555,6. AUFF.jpg,1970_2000,IMG03,210,690,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0030,CCR2026R0030,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 7. AUFF.jpg / page 54334556,54334556,7. AUFF.jpg,1970_2000,IMG03,210,690,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0031,CCR2026R0031,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 8. AUFF.jpg / page 54334558,54334558,8. AUFF.jpg,1970_2000,IMG03,210,690,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0032,CCR2026R0032,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 9. AUFF.jpg / page 54334559,54334559,9. AUFF.jpg,1970_2000,IMG03,210,690,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0033,CCR2026R0033,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 10. AUFF.jpg / page 54334561,54334561,10. AUFF.jpg,1970_2000,IMG03,214,695,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0034,CCR2026R0034,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 11. AUFF.jpg / page 54334560,54334560,11. AUFF.jpg,1970_2000,IMG03,214,695,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0035,CCR2026R0035,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / Beyoglu 5182.jpg / page 28299907,28299907,Beyoglu 5182.jpg,1970_2000,IMG03,597,1082,100,1,SRLG0050,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0036,CCR2026R0036,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / 12. AUFF.jpg / page 54334562,54334562,12. AUFF.jpg,1970_2000,IMG03,214,695,100,1,SRLG0070,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0037,CCR2026R0037,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / Marxiststudycentre.JPG / page 841135,841135,Marxiststudycentre.JPG,1970_2000,IMG03,816,1269,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0038,CCR2026R0038,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / Poster 3- Social Protection and Social Inclusion (10070591174).jpg / page 46107582,46107582,Poster 3- Social Protection and Social Inclusion (10070591174).jpg,2000_2026,IMG03,1467,1960,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0039,CCR2026R0039,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / Wiki Lockdown.png / page 94184651,94184651,Wiki Lockdown.png,2000_2026,IMG03,144,588,100,0,,,,subsheet_visual,strong metadata/image but too little source-reading text for main sheet,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0040,CCR2026R0040,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / ANC-gives-back-district-six-poster.jpg / page 2137445,2137445,ANC-gives-back-district-six-poster.jpg,2000_2026,IMG03,1297,1772,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0041,CCR2026R0041,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / ITC 09 Poster.jpg / page 14890625,14890625,ITC 09 Poster.jpg,2000_2026,IMG03,645,1099,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0042,CCR2026R0042,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / ITC 2011 Poster.jpg / page 14890710,14890710,ITC 2011 Poster.jpg,2000_2026,IMG03,259,715,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0043,CCR2026R0043,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / Water awareness poster on Woolworth building in Capetown in 2018.jpg / page 70998210,70998210,Water awareness poster on Woolworth building in Capetown in 2018.jpg,2000_2026,IMG03,341,846,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0044,CCR2026R0044,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / Poster de la revista In Cosplay (2564899891).jpg / page 106855564,106855564,Poster de la revista In Cosplay (2564899891).jpg,2000_2026,IMG03,210,697,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0045,CCR2026R0045,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15378319034).jpg / page 160098551,160098551,NLCS Vintage Posters Unveiling! (15378319034).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0046,CCR2026R0046,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15380943043).jpg / page 160098675,160098675,NLCS Vintage Posters Unveiling! (15380943043).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0047,CCR2026R0047,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15813192328).jpg / page 160098541,160098541,NLCS Vintage Posters Unveiling! (15813192328).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0048,CCR2026R0048,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15813301510).jpg / page 160098716,160098716,NLCS Vintage Posters Unveiling! (15813301510).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0049,CCR2026R0049,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15813306240).jpg / page 160098654,160098654,NLCS Vintage Posters Unveiling! (15813306240).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0050,CCR2026R0050,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15813319000).jpg / page 160098411,160098411,NLCS Vintage Posters Unveiling! (15813319000).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0051,CCR2026R0051,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15814564529).jpg / page 160098705,160098705,NLCS Vintage Posters Unveiling! (15814564529).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0052,CCR2026R0052,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15814571819).jpg / page 160098594,160098594,NLCS Vintage Posters Unveiling! (15814571819).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0053,CCR2026R0053,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15814580579).jpg / page 160098423,160098423,NLCS Vintage Posters Unveiling! (15814580579).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0054,CCR2026R0054,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15814581419).jpg / page 160098396,160098396,NLCS Vintage Posters Unveiling! (15814581419).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_contemporary_region_research_2026_records.csv:CCR2026R0055,CCR2026R0055,capture_batch_commons_open_contemporary_region_research_2026_records.csv,Wikimedia Commons file source / NLCS Vintage Posters Unveiling! (15814815877).jpg / page 160098758,160098758,NLCS Vintage Posters Unveiling! (15814815877).jpg,2000_2026,IMG03,2855,3222,100,1,SRLG0019,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
