surface_id,source_name,region,trace_state,trace_tier,tree_id,declared_edge_count,found_edge_count,object_node_gate,subject_anchor_gate,evidence_return_gate,source_root_gate,branch_class,status,note
SURF-CGS2026R0977,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0978,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0979,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0980,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0981,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0982,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0983,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0984,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0985,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0986,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0987,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0988,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0989,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0990,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0991,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0992,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0993,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0994,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0995,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0996,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0997,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0998,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R0999,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1000,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1001,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1002,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1003,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1004,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1005,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1006,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1007,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1008,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1009,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1010,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1011,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1012,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1013,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1014,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1015,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1016,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1017,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1018,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1019,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1020,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1021,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1022,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1023,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1024,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1025,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1026,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1027,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1028,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1029,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1030,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1031,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1032,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1033,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1034,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1035,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1036,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CGS2026R1037,Digital Public Library of America via Wikimedia Commons,Latin America / Mexico,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
