source_prospect_id,source_name,source_url,region_group,subregion,country_or_territory,language_scripts,source_family,source_role,protocol_hints,rights_posture,expected_image_path,expected_text_path,credibility_tier,capture_priority,known_limitations,recommended_adapter,seed_query_or_discovery_route,last_checked,source_status,capture_record_count,img00_count,img01_count,img02_count,img03_count,img04_count,discovered_from,notes
SPV2-0237,Bangladesh National Archives,https://nanl.gov.bd/,South Asia,,Bangladesh,English; local scripts required,government_or_public_cultural_database,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P3_gap_filler,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,html,source_candidate_registry_v1,2026-06-01,new_edge_candidate,,,,,,,source_candidate_registry_v1; source_candidate_probe_v1,Postcolonial public communication source.
SPV2-0238,National Archives of Sri Lanka,https://www.archives.gov.lk/,South Asia,,Sri Lanka,English; local scripts required,government_or_public_cultural_database,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P3_gap_filler,"URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.archives.gov.lk'. (_ssl.c:1028)>",html,source_candidate_registry_v1,2026-06-01,new_edge_candidate,,,,,,,source_candidate_registry_v1; source_candidate_probe_v1,State communication source.
SPV2-0239,National Library of Sri Lanka,https://www.natlib.lk/,South Asia,,Sri Lanka,English; local scripts required,library_or_national_library,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P3_gap_filler,,html,source_candidate_registry_v1,2026-06-01,new_edge_candidate,,,,,,,source_candidate_registry_v1; source_candidate_probe_v1,Sri Lankan print-history gap.
SPV2-0240,BRAC University Institutional Repository,http://dspace.bracu.ac.bd/,South Asia,,Bangladesh,English; local scripts required,university_repository_or_special_collection,source_of_record_candidate,DSpace; OAI,text_only_no_image_expected,no_image_expected_text_page,source_context_text,A_custodial_or_public_institution,P3_gap_filler,HTTP Error 403: Forbidden,dspace/oai,source_candidate_registry_v1,2026-06-01,new_edge_candidate,,,,,,,source_candidate_registry_v1; source_candidate_probe_v1,Bangladesh design and communication scholarship source.
SPV2-0241,National Archives of Thailand,https://www.nat.go.th/,Southeast Asia,,Thailand,English; local languages required,government_or_public_cultural_database,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P3_gap_filler,TimeoutError: The read operation timed out,html,source_candidate_registry_v1,2026-06-01,new_edge_candidate,,,,,,,source_candidate_registry_v1; source_candidate_probe_v1,Thai public graphics source.
SPV2-0242,Thai National Library Digital Collections,https://www.nlt.go.th/,Southeast Asia,,Thailand,English; local languages required,library_or_national_library,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P3_gap_filler,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,html,source_candidate_registry_v1,2026-06-01,new_edge_candidate,,,,,,,source_candidate_registry_v1; source_candidate_probe_v1,Thai print-culture source.
SPV2-0243,Archive Portal-D,https://www.archivportal-d.de/,Western/Central Europe,,,English or local language,independent_design_archive_or_publication,context_source,API+HTML,link_only_until_rights_verified,source_return_or_img00,source_context_text,B_contextual_or_community_custody,P3_gap_filler,,api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Good contextual layer for institutions, printers, agencies"
SPV2-0244,Africa Media Online,https://www.africamediaonline.com/,Africa,,South Africa / regional,English or local language,community_activist_diaspora_archive,source_of_record_candidate,HTML,high_review_required,source_return_or_img00,metadata_plus_source_return,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,Use mainly as source-return index.
SPV2-0245,National Archives of Ghana,https://praad.gov.gh/,Africa,,Ghana,English or local language,government_or_public_cultural_database,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,Government source for state communication.
SPV2-0246,South African History Online,https://www.sahistory.org.za/,Africa,,,English or local language,independent_design_archive_or_publication,context_source,HTML,text_only_no_image_expected,no_image_expected_text_page,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,text-rich context for anti-apartheid visual communication
SPV2-0247,African Online Digital Library,https://aodl.org/,Africa,,,English or local language,library_or_national_library,context_source,HTML,text_only_no_image_expected,no_image_expected_text_page,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,contextual African heritage and community archive support source
SPV2-0248,Digital Bleek and Lloyd / UCT Libraries,https://lloydbleekcollection.cs.uct.ac.za/,Africa,,South Africa,English or local language,university_repository_or_special_collection,context_source,HTML,text_only_no_image_expected,no_image_expected_text_page,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,Contextual script/colonial knowledge source.
SPV2-0249,MMCA Korea,https://www.mmca.go.kr/,East Asia,,Korea,Korean; English possible,general_archive_or_collection,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,URLError: <urlopen error [Errno 54] Connection reset by peer>,manual_or_html_adapter,Korean modern visual culture and exhibition context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Museum source; item rights vary.
SPV2-0250,Design Korea,https://dkfestival.or.kr/,East Asia,,Korea,Korean; English possible,government_or_public_cultural_database,context_source,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,Korean design festival and award context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Event/source context.
SPV2-0251,Hong Kong Film Archive,https://www.filmarchive.gov.hk/,East Asia,,Hong Kong,Chinese; English possible,government_or_public_cultural_database,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,TimeoutError: The read operation timed out,manual_or_html_adapter,"poster, publicity, film-title graphic evidence",2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Useful for film poster and publicity design.
SPV2-0252,Japan Search,https://jpsearch.go.jp/,East Asia,,,Japanese; English possible,government_or_public_cultural_database,source_of_record_candidate,API+HTML,link_only_until_rights_verified,source_return_or_img00,structured_metadata,A_custodial_or_public_institution,P4_manual_or_later,,api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Strong discovery layer for Japanese print and design sources
SPV2-0253,National Cultural Memory Bank Taiwan,https://memory.culture.tw/,East Asia,,Taiwan,Chinese; English possible,government_or_public_cultural_database,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,national memory archive,2026-06-01,probe_failed,,,,,,,source_probe_independent_asia_v1,Good non-museum voice; item rights vary.
SPV2-0254,National Palace Museum Open Data,https://theme.npm.edu.tw/opendata,East Asia,,,English or local language,government_or_public_cultural_database,source_of_record_candidate,HTML,high_review_required,no_image_expected_text_page,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Better as model for Asian open image policy than as design-history core
SPV2-0255,Taiwan Cultural Memory Bank,https://tcmb.culture.tw/,East Asia,,Taiwan,Chinese; English possible,government_or_public_cultural_database,context_source,HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Missing Subject Key Identifier (_ssl.c:1028)>,html,source_candidate_registry_v1,2026-06-01,candidate_from_matrix,,,,,,,source_candidate_registry_v1; source_probe_edge_v2,Strong for Taiwanese regional design and visual culture context
SPV2-0256,Taiwan Film and Audiovisual Institute,https://www.tfai.org.tw/,East Asia,,Taiwan,Chinese; English possible,government_or_public_cultural_database,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,HTTP 403: Forbidden,manual_or_html_adapter,Taiwan film poster and publicity design records,2026-06-01,probe_http_error,,,,,,,source_probe_edge_v2,Good poster pathway if collections expose records.
SPV2-0257,Taiwan Memory,https://tm.ncl.edu.tw/,East Asia,,,Chinese; English possible,government_or_public_cultural_database,context_source,HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Taiwanese print, commercial art, advertising, and local visual culture context"
SPV2-0258,Hong Kong Memory,https://www.hkmemory.hk/,East Asia,,Hong Kong,Chinese; English possible,independent_design_archive_or_publication,source_of_record_candidate,HTML,thumbnail_or_preview_review_required,thumbnail_plus_source_return,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,2026-06-01,candidate_from_matrix,,,,,,,source_candidate_registry_v1; source_probe_independent_asia_v1,"High local value for print, publishing, public culture"
SPV2-0259,TPaddassoc Graphics Archive,https://tpaddassoc.com/graphics-archive,East Asia,,Taiwan,Chinese; English possible,independent_design_archive_or_publication,source_of_record_candidate,,high_review_required,source_return_or_img00,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,regional design archive,2026-06-01,probe_failed,,,,,,,source_probe_independent_asia_v1,Preloaded state appears in HTML; possible structured scrape.
SPV2-0260,Web NDL Authorities,https://id.ndl.go.jp/auth/ndlna/,East Asia,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,API+HTML,high_review_required,source_return_or_img00,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Valuable authority layer for names/subjects/media
SPV2-0261,Shanghai Library Open Data,https://data.library.sh.cn/,East Asia,,,English or local language,library_or_national_library,source_of_record_candidate,API,high_review_required,source_return_or_img00,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Excellent for linked-data authority enrichment
SPV2-0262,Seoul Design Archive,https://seouldesignarchive.or.kr/,East Asia,,Korea,Korean; English possible,municipal_or_state_archive,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,regional design archive,2026-06-01,probe_failed,,,,,,,source_probe_independent_asia_v1,Probe for API/JSON endpoints.
SPV2-0263,POLONA Labs,https://labs.polona.pl/,Eastern Europe,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,IIIF+API+HTML,link_only_until_rights_verified,iiif_or_source_viewer,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,iiif_or_api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Helpful for implementation certainty
SPV2-0264,National Library of Armenia Digital Collections,https://www.nla.am/,Eastern Europe / Caucasus,,Armenia,English or local language,library_or_national_library,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,Caucasus gap coverage.
SPV2-0265,National Library of Georgia Digital Library,https://www.nplg.gov.ge/,Eastern Europe / Caucasus,,Georgia,English or local language,library_or_national_library,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,Caucasus gap coverage.
SPV2-0266,Digital Archive of Graphic Design,https://digitalarchiveofgraphicdesign.org/,Europe,,United Kingdom / global,English or local language,general_archive_or_collection,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,C_needs_verification,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,graphic design archive records/context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Probe route; may be educational/source registry.
SPV2-0267,Getty Vocabularies,https://www.getty.edu/research/tools/vocabularies/,Global / web / transnational,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,API,high_review_required,no_image_expected_text_page,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"normalization layer for medium, movement, place, and maker names"
SPV2-0268,HathiTrust Digital Library,https://www.hathitrust.org/,Global / web / transnational,,,English or local language,library_or_national_library,source_of_record_candidate,API+HTML,text_only_no_image_expected,no_image_expected_text_page,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,text-rich publication and bibliography layer
SPV2-0269,Mexican Design Archive,https://www.archivomexicanodediseno.com/,Latin America,,Mexico,Spanish,community_activist_diaspora_archive,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,B_contextual_or_community_custody,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,Mexican design archive/source context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Underrepresented regional source if reachable.
SPV2-0270,Instituto Moreira Salles Acervo,https://ims.com.br/acervo/,Latin America,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,High value for Brazilian photography and visual culture
SPV2-0271,Biblioteca Nacional de Colombia Digital,https://www.bibliotecanacional.gov.co/es-co/colecciones/biblioteca-digital/,Latin America,,,Spanish,library_or_national_library,source_of_record_candidate,HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Useful for Colombian print, books, editorial history"
SPV2-0272,Biblioteca Nacional Mariano Moreno,https://www.bn.gob.ar/,Latin America,,,English or local language,library_or_national_library,source_of_record_candidate,HTML,thumbnail_or_preview_review_required,thumbnail_plus_source_return,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,High value but low-friction online ingest still limited
SPV2-0273,Biblioteca Pública Piloto Archivo Fotográfico,https://bibliotecapiloto.gov.co/archivo-fotografico,Latin America,,,English or local language,library_or_national_library,context_source,HTML,thumbnail_or_preview_review_required,thumbnail_plus_source_return,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Important for Medellín visual culture and publishing context
SPV2-0274,Memórica México,https://memoricamexico.gob.mx/,Latin America,,,English or local language,university_repository_or_special_collection,context_source,HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Strong for modern Mexican visual culture context
SPV2-0275,Qatar Digital Library,https://www.qdl.qa/,Middle East and North Africa,,,Arabic; English/French possible,library_or_national_library,context_source,IIIF+API+HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,iiif_or_api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Arabic/Persian/colonial print and public visual culture context
SPV2-0276,Digital Commonwealth API,https://www.digitalcommonwealth.org/api,North America,,,English or local language,aggregator_or_discovery_router,aggregator_router,API,source_hosted_or_viewer_review_required,iiif_or_source_viewer,structured_metadata,B_discovery_router,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Useful backup for local print/ephemera connections
SPV2-0277,AIGA Design Archives,https://designarchives.aiga.org/,North America,,United States,English or local language,general_archive_or_collection,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,C_needs_verification,P4_manual_or_later,URLError: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)>,manual_or_html_adapter,professional design award/source records,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,High relevance; rights sensitive.
SPV2-0278,Getty Museum Collection API,https://data.getty.edu/museum/collection/docs/,North America,,,English or local language,general_archive_or_collection,source_of_record_candidate,API,high_review_required,open_download_or_open_api,structured_metadata,C_needs_verification,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Good for design-adjacent material and linked-data modeling
SPV2-0279,The Met Collection API,https://metmuseum.github.io/,North America,,,English or local language,general_archive_or_collection,source_of_record_candidate,API,high_review_required,no_image_expected_text_page,structured_metadata,C_needs_verification,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Good for design-adjacent objects and prints
SPV2-0280,National Gallery of Art Open Data,https://www.nga.gov/artworks/free-images-and-open-access,North America,,,English or local language,government_or_public_cultural_database,source_of_record_candidate,HTML,high_review_required,no_image_expected_text_page,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Good for prints and open-image enrichment
SPV2-0281,NYPL API,https://api.repo.nypl.org/,North America,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,API,high_review_required,iiif_or_source_viewer,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Excellent metadata-first ingest
SPV2-0282,Smithsonian Open Access,https://www.si.edu/openaccess,North America,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,API+HTML,high_review_required,no_image_expected_text_page,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,api_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Strong design, advertising, print, industrial and cultural history"
SPV2-0283,Rekhta,https://www.rekhta.org/,South Asia,,India / Urdu,English; local scripts required,independent_design_archive_or_publication,context_source,HTML,link_only_until_rights_verified,source_return_or_img00,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,Urdu print culture and typography context.
SPV2-0284,Nepal National Library,https://nnl.gov.np/,South Asia,,Nepal,English; local scripts required,library_or_national_library,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,,html,source_candidate_registry_v1,,new_edge_candidate,,,,,,,source_candidate_registry_v1,National gap coverage.
SPV2-0285,NLB eResource Search API,https://data.gov.sg/datasets/d_39d77f60d11fbb9c85cb102e59ca0d08/view,Southeast Asia,,,English or local language,aggregator_or_discovery_router,aggregator_router,API,link_only_until_rights_verified,source_return_or_img00,structured_metadata,B_contextual_or_community_custody,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Useful utility service for structured metadata experiments
SPV2-0286,IVAA Indonesian Visual Art Archive,https://ivaa-online.org/,Southeast Asia,,Indonesia,English; local languages required,community_activist_diaspora_archive,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,B_contextual_or_community_custody,P4_manual_or_later,HTTP 403: Forbidden,manual_or_html_adapter,community visual archive,2026-06-01,probe_http_error,,,,,,,source_probe_independent_asia_v1,Community archive; rights review required.
SPV2-0287,Pusat Dokumentasi Seni Malaysia,https://myartsarchive.org/,Southeast Asia,,Malaysia,English; local languages required,general_archive_or_collection,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,C_needs_verification,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,Malaysian arts/design documentation context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Community/archive source.
SPV2-0288,Thai Film Archive,https://www.fapot.or.th/,Southeast Asia,,Thailand,English; local languages required,government_or_public_cultural_database,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,RemoteDisconnected: Remote end closed connection without response,manual_or_html_adapter,Thai poster/publicity graphic records,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Film poster route.
SPV2-0289,NLB OneSearch,https://search.nlb.gov.sg/onesearch/,Southeast Asia,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,HTML,link_only_until_rights_verified,source_return_or_img00,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Good cross-domain metadata layer
SPV2-0290,NLP Digital Collection portal,https://nlpdl.nlp.gov.ph/,Southeast Asia,,,English or local language,independent_design_archive_or_publication,source_of_record_candidate,HTML,source_hosted_or_viewer_review_required,iiif_or_source_viewer,source_context_text,B_contextual_or_community_custody,P4_manual_or_later,,html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Good content, poor automation ergonomics"
SPV2-0291,Cambodia National Library,https://www.nationallibraryofcambodia.org/,Southeast Asia,,Cambodia,English; local languages required,library_or_national_library,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,Cambodian print and publication context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,May be sparse; source registry first.
SPV2-0292,Lao National Library,https://www.nationallibrary.gov.la/,Southeast Asia,,Laos,English or local language,library_or_national_library,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,Lao print and publication context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Underrepresented; likely manual/source registry.
SPV2-0293,Lopez Museum and Library,https://www.lopezmuseum.org.ph/,Southeast Asia,,Philippines,English; local languages required,library_or_national_library,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,"URLError: <urlopen error [Errno 8] nodename nor servname provided, or not known>",manual_or_html_adapter,Philippine print and visual culture context,2026-06-01,probe_failed,,,,,,,source_probe_edge_v2,Private museum; rights review required.
SPV2-0294,National Library of Indonesia,https://www.perpusnas.go.id/,Southeast Asia,,Indonesia,English; local languages required,library_or_national_library,source_of_record_candidate,,high_review_required,source_return_or_img00,metadata_plus_source_return,A_custodial_or_public_institution,P4_manual_or_later,HTTP 403: Forbidden,manual_or_html_adapter,Indonesian publication and print context,2026-06-01,probe_http_error,,,,,,,source_probe_edge_v2,Government library; source registry.
SPV2-0295,NLB Labs,https://www.nlb.gov.sg/main/partner-us/contribute-and-create-with-us/NLBLabs,Southeast Asia,,,English or local language,library_or_national_library,source_of_record_candidate,API,link_only_until_rights_verified,source_return_or_img00,structured_metadata,A_custodial_or_public_institution,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Strong Singapore launch layer
SPV2-0296,Europeana Search API,https://pro.europeana.eu/page/search,Western/Central Europe,,,English or local language,aggregator_or_discovery_router,aggregator_router,API,link_only_until_rights_verified,source_return_or_img00,structured_metadata,B_contextual_or_community_custody,P4_manual_or_later,,api,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,Best as broad discovery and link graph
SPV2-0297,e-manuscripta,https://www.e-manuscripta.ch/,Western/Central Europe,,,English or local language,library_or_national_library,context_source,IIIF+OAI+HTML,high_review_required,open_download_or_open_api,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,iiif_or_oai_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Good for design context, sketchbooks, archives"
SPV2-0298,e-rara,https://www.e-rara.ch/,Western/Central Europe,,Switzerland,English or local language,library_or_national_library,source_of_record_candidate,OAI; HTML; IIIF,high_review_required,open_download_or_open_api,source_context_text,A_custodial_or_public_institution,P4_manual_or_later,,oai_or_html,source_candidate_registry_v1,,candidate_from_matrix,,,,,,,source_candidate_registry_v1,"Excellent for type specimens, illustrated print, book design prehistories"
