source_file,capture_id,priority,action_type,risk_flags,year,region,image_state,title,source_name,recommendation
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01345,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 27).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 27).jpg / page 120707977,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01346,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 28).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 28).jpg / page 120707983,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01347,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 3).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 3).jpg / page 120707821,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01348,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 4).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 4).jpg / page 120707827,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01349,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 5).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 5).jpg / page 120707833,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01350,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 6).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 6).jpg / page 120707839,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01351,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 7).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 7).jpg / page 120707846,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01352,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 8).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 8).jpg / page 120707851,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01353,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Africa / Angola,IMG03,Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 9).jpg,Wikimedia Commons file source / Fifty years of successful business of J. Stiefel's Son - DPLA - 2f906d8f6cae32a001944f407453f591 (page 9).jpg / page 120707857,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01391,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1919,Oceania / Pacific / Aotearoa New Zealand,IMG03,"Notice, 976475-001.jpg","Wikimedia Commons file source / Notice, 976475-001.jpg / page 168603353",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01438,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1920,Eastern Europe / Caucasus / Ukraine,IMG03,Jude und Arier 1920.jpg,Wikimedia Commons file source / Jude und Arier 1920.jpg / page 105251500,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01449,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1920,Oceania / Pacific / Aotearoa New Zealand,IMG03,"Ordonnances, 976448-001.jpg","Wikimedia Commons file source / Ordonnances, 976448-001.jpg / page 168601631",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01450,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1920,Oceania / Pacific / Aotearoa New Zealand,IMG03,"Ordonnances, 976449-001.jpg","Wikimedia Commons file source / Ordonnances, 976449-001.jpg / page 168601603",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01451,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1920,Oceania / Pacific / Aotearoa New Zealand,IMG03,"Verordnung, 976430-001.jpg","Wikimedia Commons file source / Verordnung, 976430-001.jpg / page 168601949",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01474,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1921,East Asia / Mongolia,IMG03,Stamp Mongolia 1924 20m.jpg,Wikimedia Commons file source / Stamp Mongolia 1924 20m.jpg / page 17623537,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01475,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1921,East Asia / Mongolia,IMG03,Stamp Mongolia 1932 1t.jpg,Wikimedia Commons file source / Stamp Mongolia 1932 1t.jpg / page 282648,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01582,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1927,Eastern Europe / Caucasus / Azerbaijan,IMG03,Poster for the 20th anniversary of Azim Azimzade's artistic career.jpg,Wikimedia Commons file source / Poster for the 20th anniversary of Azim Azimzade's artistic career.jpg / page 158456581,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01649,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1930,Eastern Europe / Caucasus / Lithuania,IMG03,"Lithuanian postage stamp with portrait of Vytautas the Great, dedicated to the 500th anniversary of Vytautas the Great's death, 1930.jpg","Wikimedia Commons file source / Lithuanian postage stamp with portrait of Vytautas the Great, dedicated to the 500th anniversary of Vytautas the Great's death, 1930.jpg / page 125379430",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01650,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1930,Eastern Europe / Caucasus / Lithuania,IMG03,"Lithuanian postage stamp with portraits of Vytautas the Great and Antanas Smetona, 1930.jpg","Wikimedia Commons file source / Lithuanian postage stamp with portraits of Vytautas the Great and Antanas Smetona, 1930.jpg / page 125378156",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01651,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1930,Eastern Europe / Caucasus / Lithuania,IMG03,"Lithuanian postage stamps with portraits of Vytautas the Great and Antanas Smetona, 1930 (2).jpg","Wikimedia Commons file source / Lithuanian postage stamps with portraits of Vytautas the Great and Antanas Smetona, 1930 (2).jpg / page 125378439",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01702,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1931,Eastern Europe / Caucasus / Bosnia and Herzegovina,IMG03,1931 war memorial 1 dinar.png,Wikimedia Commons file source / 1931 war memorial 1 dinar.png / page 188684683,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01738,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1933,Eastern Europe / Caucasus / Ukraine,IMG03,FHM-282358 Hitler Youth (Hitlerjugend) HQ-building Berlin (Haus der Reichsjugendfuhrung? Ost-Berlin c 1933-36) Press office uniformed boys HJ swastika flag papers BDM chart. Nazi propaganda photo (Frihedsmuseet Nationalmuseet Denmark).jpg,Wikimedia Commons file source / FHM-282358 Hitler Youth (Hitlerjugend) HQ-building Berlin (Haus der Reichsjugendfuhrung? Ost-Berlin c 1933-36) Press office uniformed boys HJ swastika flag papers BDM chart. Nazi...,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01747,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1934,Central Asia / Kyrgyzstan,IMG03,The Soviet Union 1934 CPA 798 stamp (15th anniversary of Soviet Kyrgyzstan. Kirghiz horse breeder) small resolution.jpg,Wikimedia Commons file source / The Soviet Union 1934 CPA 798 stamp (15th anniversary of Soviet Kyrgyzstan. Kirghiz horse breeder) small resolution.jpg / page 126053386,Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01749,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1934,Eastern Europe / Caucasus / North Macedonia,IMG03,"North Macedonia 2009 Mi 496 stamp (75th Birth Anniversary of Yuri Gagarin. Yuri Gagarin (1934-68), first man in space).jpg","Wikimedia Commons file source / North Macedonia 2009 Mi 496 stamp (75th Birth Anniversary of Yuri Gagarin. Yuri Gagarin (1934-68), first man in space).jpg / page 104982886",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01763,P0,card_or_appendix_reclass_review,event_photo_memory_or_commemoration,1935,Eastern Europe / Caucasus / Albania,IMG03,"RASSEN DER ERDE I Europa und seine Grenzgebiete (Races of the Earth I Europeans Nazi wall chart ethnic types 144 x104cm racial hygiene) RuSHA NSDAP, J.F.Lehmanns Verlag Munich c 1935. US Holocaust Memorial Museum 2005.350.4 001.jpg","Wikimedia Commons file source / RASSEN DER ERDE I Europa und seine Grenzgebiete (Races of the Earth I Europeans Nazi wall chart ethnic types 144 x104cm racial hygiene) RuSHA NSDAP, J.F.Lehmanns Verlag Munich c 1935. US...",Do not keep as primary design object unless an item-level design-work rationale survives manual review.
