sample_id,sample_type,target_display_labels,target_region_ids,target_geo_ids,surface_id,source_record_id,title,date_text,period_band,source_name,current_region_label,candidate_action,confidence,evidence_fields,evidence_snippet,review_question
RGN-QA-160,low_signal_review,United Kingdom,REG001,GEO003,SURF-CRG2026R0767,CRG2026R0767,Trinidad-stamp-lake-asphalt-discovery.jpg,1935,1930_1970,Wikimedia Commons file source / Trinidad-stamp-lake-asphalt-discovery.jpg / page 53179504,Unresolved region,review_low_signal_geo_candidates,low,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; stamp; | title: Trinidad-stamp-lake-asphalt-discovery.jpg | sourceDescription: Trinidad and Tobago stamp featuring the ‘Discovery of Lake Asphalt by Raleigh, 1595’.",Is the low-signal location an actual object/source geography or only incidental text?
RGN-QA-161,low_signal_review,United States,REG003,GEO025,SURF-CRG2026R0794,CRG2026R0794,Afterthethinman.jpg,1936,1930_1970,Wikimedia Commons file source / Afterthethinman.jpg / page 40715548,Unresolved region,review_low_signal_geo_candidates,low,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; film poster; | title: Afterthethinman.jpg | sourceDescription: Film poster for After the Thin Man . The item has no copyright markings on it as can be seen in the links above. At lower left is Litho in USA-at lower right-Tooker Litho, NY-the n",Is the low-signal location an actual object/source geography or only incidental text?
RGN-QA-162,low_signal_review,United States,REG003,GEO025,SURF-CRG2026R0799,CRG2026R0799,Devil dollposter.jpg,1936,1930_1970,Wikimedia Commons file source / Devil dollposter.jpg / page 57424100,Unresolved region,review_low_signal_geo_candidates,low,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; film poster; | title: Devil dollposter.jpg | sourceDescription: Poster from the 1936 film The Devil Doll . The item has no copyright markings on it as can be seen in the links above. At lower left is the letter D and Made in USA; at lower right,Is the low-signal location an actual object/source geography or only incidental text?
RGN-QA-163,low_signal_review,Aotearoa New Zealand,REG015,GEO070,SURF-CRG2026R0807,CRG2026R0807,"Packet, food product (AM 2015.4.18-1).jpg",1936,1930_1970,"Wikimedia Commons file source / Packet, food product (AM 2015.4.18-1).jpg / page 65749123",Unresolved region,review_low_signal_geo_candidates,low,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; packaging; | title: Packet, food product (AM 2015.4.18-1).jpg | sourceDescription: Ovoline - Keeps Fresh Eggs Fresh, MADE BY OVOLINE PROPRIETARY CO. LTD. BLENHEIM, NEW ZEALAND egg preservative small circular cardboard pot with screw-on tin lid in square, printed,",Is the low-signal location an actual object/source geography or only incidental text?
RGN-QA-164,low_signal_review,Aotearoa New Zealand,REG015,GEO070,SURF-CRG2026R0808,CRG2026R0808,"Packet, food product (AM 2015.4.18-13).jpg",1936,1930_1970,"Wikimedia Commons file source / Packet, food product (AM 2015.4.18-13).jpg / page 65749317",Unresolved region,review_low_signal_geo_candidates,low,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; packaging; | title: Packet, food product (AM 2015.4.18-13).jpg | sourceDescription: Ovoline - Keeps Fresh Eggs Fresh, MADE BY OVOLINE PROPRIETARY CO. LTD. BLENHEIM, NEW ZEALAND egg preservative small circular cardboard pot with screw-on tin lid in square, printed,",Is the low-signal location an actual object/source geography or only incidental text?
RGN-QA-165,low_signal_review,Aotearoa New Zealand,REG015,GEO070,SURF-CRG2026R0809,CRG2026R0809,"Packet, food product (AM 2015.4.18-15).jpg",1936,1930_1970,"Wikimedia Commons file source / Packet, food product (AM 2015.4.18-15).jpg / page 65749391",Unresolved region,review_low_signal_geo_candidates,low,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; packaging; | title: Packet, food product (AM 2015.4.18-15).jpg | sourceDescription: Ovoline - Keeps Fresh Eggs Fresh, MADE BY OVOLINE PROPRIETARY CO. LTD. BLENHEIM, NEW ZEALAND egg preservative small circular cardboard pot with screw-on tin lid in square, printed,",Is the low-signal location an actual object/source geography or only incidental text?
RGN-QA-166,sensitive_or_multi_review,Western and Central Europe; United States,REG001; REG003,GEO002; GEO025,SURF-SI1970R007,SI1970R007,Advertisement for Hudson Clothier,ca. 1880; 1880s,pre_1930,Smithsonian Open Access,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Europe and USA; Europe and USA | sourceSubjects: Trade cards; Ephemera | title: Advertisement for Hudson Clothier | sourceDescription: Chromolithograph; Approximately: 15 x 10 cm (5 7/8 x 3 15/16 in.); Research in Progress; An arabian man standing with a long stick in front of a diamond shaped view of the desert a,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-167,sensitive_or_multi_review,Western and Central Europe; United States,REG001; REG003,GEO002; GEO025,SURF-SI1970R008,SI1970R008,Advertisement for Patented Medicine,ca. 1880; 1880s,pre_1930,Smithsonian Open Access,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Europe and USA; Europe and USA | sourceSubjects: Trade cards; Ephemera | title: Advertisement for Patented Medicine | sourceDescription: Chromolithograph; Approximately: 16.5 x 10.5 cm (6 1/2 x 4 1/8 in.); Research in Progress; Depicted on recto: Toll Gate #4; ADVERTISEMENT FOR PATENTED MEDICINE,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-168,sensitive_or_multi_review,Western and Central Europe; United States,REG001; REG003,GEO002; GEO025,SURF-SI1970R009,SI1970R009,Advertisement for Patented Medicine,ca. 1880; 1880s,pre_1930,Smithsonian Open Access,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Europe and USA; Europe and USA | sourceSubjects: Trade cards; Ephemera | title: Advertisement for Patented Medicine | sourceDescription: Chromolithograph; Approximately: 16.5 x 10.5 cm (6 1/2 x 4 1/8 in.); Research in Progress; Depicted on recto is the obelisk in Central Park, New York, NY.; ADVERTISEMENT FOR PATENT","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-169,sensitive_or_multi_review,Western and Central Europe; United States,REG001; REG003,GEO002; GEO025,SURF-SI1970R010,SI1970R010,Advertisement for Sewing Equipment,ca. 1880; 1880s,pre_1930,Smithsonian Open Access,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Europe and USA; Europe and USA | sourceSubjects: Trade cards; Ephemera | title: Advertisement for Sewing Equipment | sourceDescription: Chromolithograph; Approximately: 12 x 9 cm (4 3/4 x 3 9/16 in.); Research in Progress; A black and orange bird seated on a branch is depicted on the recto.; ADVERTISEMENT FOR SEWIN,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-170,sensitive_or_multi_review,United Kingdom; Ghana,REG001; REG014,GEO003; GEO064,SURF-CRG2026R0293,CRG2026R0293,Gold Coast Stamp George 1d Kriegssteuer-Aufdruck 1914.jpg,1914,pre_1930,Wikimedia Commons file source / Gold Coast Stamp George 1d Kriegssteuer-Aufdruck 1914.jpg / page 32896941,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Africa / Ghana | sourceSubjects: Africa; Ghana; stamp; Category:1918 in Ghana Category:CC-PD-Mark Category:Files using Template:Philately Category:George V of the United Kingdom on stamps Category:PD-old missing S | title: Gold Coast Stamp George 1d Kriegssteuer-Aufdruck 1914.jpg | sourceDescription: Gold Coast 1914 surtax stamp 1 d. + 1 d. with overprint ""war tax / one penny""","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-171,sensitive_or_multi_review,United Kingdom; Ghana,REG001; REG014,GEO003; GEO064,SURF-CRG2026R0294,CRG2026R0294,Stamp Togo 1915 1p.jpg,1914,pre_1930,Wikimedia Commons file source / Stamp Togo 1915 1p.jpg / page 283848,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Africa / Ghana | sourceSubjects: Africa; Ghana; stamp; Category:1915 in Ghana Category:1915 stamps Category:Files with no machine-readable author Category:George V of the United Kingdom on stamps Category:Media la | title: Stamp Togo 1915 1p.jpg | sourceDescription: Togo 1-penny occupation overprint stamp of 1915,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-172,sensitive_or_multi_review,United States; United Kingdom,REG001; REG003,GEO003; GEO025,SURF-CRG2026R0409,CRG2026R0409,"Furskin Processing, Harry Kaplan, 1971.jpg",1922,pre_1930,"Wikimedia Commons file source / Furskin Processing, Harry Kaplan, 1971.jpg / page 48573760",Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; book cover; Category:Book covers from the United Kingdom Category:Collection G. & C. Franke Category:Furriers in the United States | title: Furskin Processing, Harry Kaplan, 1971.jpg | sourceDescription: Harry Kaplan: Furskin Processing, Harry Kaplan . 1971. Book cover and table of contents. Pergamon Press, Oxford a. o., first edition Flexicover edition, 231 pages","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-173,sensitive_or_multi_review,United States; Australia,REG003; REG015,GEO025; GEO069,SURF-CRG2026R0436,CRG2026R0436,"""The Sword of Valor"" poster.jpg",1924,pre_1930,"Wikimedia Commons file source / ""The Sword of Valor"" poster.jpg / page 20304442",Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; film poster; Category:1924 film posters of Australia Category:1924 films of the United States Category:English-language film posters of Australia Ca | title: ""The Sword of Valor"" poster.jpg | sourceDescription: A film poster for The Sword of Valor , a 1924 motion picture.","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-174,sensitive_or_multi_review,Australia; Iran,REG013; REG015,GEO057; GEO069,SURF-CRG2026R0482,CRG2026R0482,"Poster - Freshman, The (1925) 03.jpg",1925,pre_1930,"Wikimedia Commons file source / Poster - Freshman, The (1925) 03.jpg / page 28367577",Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Middle East and North Africa / Iran | sourceSubjects: Middle East and North Africa; Iran; film poster; Category:1925 film posters of Australia Category:Featured pictures on Wikipedia, Persian Category:Files with Assessments template m | title: Poster - Freshman, The (1925) 03.jpg | sourceDescription: Film poster for the 1925 Harold Lloyd vehicle The Freshman","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-175,sensitive_or_multi_review,United States; Iran,REG003; REG013,GEO025; GEO057,SURF-CRG2026R0502,CRG2026R0502,Wings poster.jpg,1927,pre_1930,Wikimedia Commons file source / Wings poster.jpg / page 10475470,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Middle East and North Africa / Iran | sourceSubjects: Middle East and North Africa; Iran; film poster; Category:1927 film posters of the United States Category:Featured pictures on Wikipedia, Persian Category:Files with Assessments te | title: Wings poster.jpg | sourceDescription: Wings (1927) film poster.","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-176,sensitive_or_multi_review,United States; Australia,REG003; REG015,GEO025; GEO069,SURF-CRG2026R0878,CRG2026R0878,"Poster - Young in Heart, The 01.jpg",1938,1930_1970,"Wikimedia Commons file source / Poster - Young in Heart, The 01.jpg / page 18565926",Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; film poster; Category:1938 film posters of the United States Category:1939 film posters of Australia Category:Billie Burke in 1938 Category:Douglas  | title: Poster - Young in Heart, The 01.jpg | sourceDescription: Australian film poster for the American film The Young in Heart (1938).","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-177,sensitive_or_multi_review,Poland,REG002,GEO018,SURF-CRG2026R0926,CRG2026R0926,Odezwa sowiecka 1939 1.JPG,1939,1930_1970,Wikimedia Commons file source / Odezwa sowiecka 1939 1.JPG / page 1370153,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; leaflet; Category:Information warfare Category:PD-RU-exempt Category:Propaganda of the Soviet Union Category:Soviet invasion of Poland of 1939 Categ | title: Odezwa sowiecka 1939 1.JPG | sourceDescription: Soviet propaganda leaflet to the Polish soldiers, issued during the Soviet invasion of Poland.","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-178,sensitive_or_multi_review,United States; Iran,REG003; REG013,GEO025; GEO057,SURF-CRG2026R0954,CRG2026R0954,Poster - Island of Lost Men 01.jpg,1939,1930_1970,Wikimedia Commons file source / Poster - Island of Lost Men 01.jpg / page 17480115,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Middle East and North Africa / Iran | sourceSubjects: Middle East and North Africa; Iran; film poster; Category:1939 film posters of the United States Category:Anna May Wong Category:Featured pictures on Wikipedia, English Category:Fe | title: Poster - Island of Lost Men 01.jpg | sourceDescription: American film poster for the 1939 film Island of Lost Men , starring Anna May Wong , Anthony Quinn , and J. Carroll Naish","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-179,sensitive_or_multi_review,United Kingdom; Nigeria,REG001; REG014,GEO003; GEO063,SURF-CCR2026R0001,CCR2026R0001,Your Tin Makes Engine Parts For Army Lorries - Thank You Nigeria! Art.IWMPST8268.jpg,1939,1930_1970,Wikimedia Commons file source / Your Tin Makes Engine Parts For Army Lorries - Thank You Nigeria! Art.IWMPST8268.jpg / page 30874777,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Africa / Nigeria | sourceSubjects: Africa; Nigeria; poster; Category:Artworks without Wikidata item Category:Images uploaded by Fæ Category:Nigeria in World War II Category:PD-scan (PD-UKGov) Category:Posters of Nig | title: Your Tin Makes Engine Parts For Army Lorries - Thank You Nigeria! Art.IWMPST8268.jpg | sourceDescription: Your Tin Makes Engine Parts For Army Lorries - Thank You Nigeria! Poster divided into two sections top illustration shows scene of tin being quarried with power hoses. Lower illust,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-180,sensitive_or_multi_review,United Kingdom; Australia,REG001; REG015,GEO003; GEO069,SURF-CRG2026R1123,CRG2026R1123,"""Love Story"" (Snap Adds 24-sheeter film poster), 1946, by Sam Hood (12491832193) (2).jpg",1944,1930_1970,"Wikimedia Commons file source / ""Love Story"" (Snap Adds 24-sheeter film poster), 1946, by Sam Hood (12491832193) (2).jpg / page 51240791",Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; film poster; Category:1944 films of the United Kingdom Category:1946 in unidentified locations in Sydney Category:Film posters Category:Images from  | title: ""Love Story"" (Snap Adds 24-sheeter film poster), 1946, by Sam Hood (12491832193) (2).jpg | sourceDescription: Poster for the film Love Story, Sydney, 1946, by Sam Hood, from vintage nitrate negative, State Library of New South Wales, NCY32/538","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-181,sensitive_or_multi_review,Germany; Turkey,REG001; REG013,GEO006; GEO058,SURF-CRG2026R1269,CRG2026R1269,Magnifying glass2.jpg,1946,1930_1970,Wikimedia Commons file source / Magnifying glass2.jpg / page 3767948,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Middle East and North Africa / Turkey | sourceSubjects: Middle East and North Africa; Turkey; stamp; Category:1946 stamps of Germany Category:CC-BY-SA-4.0,3.0,2.5,2.0,1.0 Category:Featured pictures on Wikimedia Commons Category:Featured | title: Magnifying glass2.jpg | sourceDescription: Philately, Magnifying glass shows the magnified image of the Deutsche Post 1 Reichsmark postage stamp issued on May 12 1946.","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-182,sensitive_or_multi_review,Russia / USSR contexts,REG002,GEO016,SURF-CRG2026R2405,CRG2026R2405,"Special cansel of the USSR, 1973.Magazine Morskoj sbornik.jpg",1973,1970_2000,"Wikimedia Commons file source / Special cansel of the USSR, 1973.Magazine Morskoj sbornik.jpg / page 94284868",Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; stamp; Category:Files uploaded with For the Common Good Category:PD-RU-exempt Category:Stamps of Russia/Temp Category:Uploads by rubin16 | title: Special cansel of the USSR, 1973.Magazine Morskoj sbornik.jpg | sourceDescription: Специальный почтовый штемпель СССР, посвящённый 125-летию журнала «Морской сборник»","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-183,sensitive_or_multi_review,United States,REG003,GEO025,SURF-CRG2026R2657,CRG2026R2657,Pamphlet for Sterilization.jpg,1974,1970_2000,Wikimedia Commons file source / Pamphlet for Sterilization.jpg / page 74999259,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; pamphlet; Category:CC-PD-Mark Category:Indigenous rights Category:Indigenous women Category:Native American people in the United States Category:PD  | title: Pamphlet for Sterilization.jpg | sourceDescription: This is a pamphlet made by the Department of Health and Education urging Native American individuals to be sterilized,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-184,sensitive_or_multi_review,Austria,REG001,GEO008,SURF-CRG2026R2886,CRG2026R2886,1976. XII Зимние Олимпийские игры. Фигурное катание.jpg,1976,1970_2000,Wikimedia Commons file source / 1976. XII Зимние Олимпийские игры. Фигурное катание.jpg / page 4578980,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; stamp; Category:1976 Winter Olympics on stamps Category:1976 all stamps of the Soviet Union Category:Death spirals Category:Figure skating at the 19 | title: 1976. XII Зимние Олимпийские игры. Фигурное катание.jpg | sourceDescription: Почтовая марка СССР. 1976. XII Зимние Олимпийские игры. Фигурное катание,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-185,sensitive_or_multi_review,Germany; Poland,REG001; REG002,GEO006; GEO018,SURF-CRG2026R2893,CRG2026R2893,Book of Sigismund III Vasa.jpg,1976,1970_2000,Wikimedia Commons file source / Book of Sigismund III Vasa.jpg / page 15304657,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Global / release gate expansion | sourceSubjects: Global; release gate expansion; book cover; Category:1604 books from Germany Category:Artworks without Wikidata item Category:Baroque book covers Category:Book cover furniture Cate | title: Book of Sigismund III Vasa.jpg | sourceDescription: The source does not provide extended descriptive prose. The item metadata gives date evidence: 1976; creator/attribution: Unknown author Unknown author; place evidence: Global / re,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-186,sensitive_or_multi_review,Japan; Aotearoa New Zealand,REG005; REG015,GEO036; GEO070,SURF-DNZPOSTR021,DNZPOSTR021,Hiroshima Day,Circa 1980s,1970_2000,DigitalNZ,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Aotearoa New Zealand | sourceSubjects: Hiroshima-shi (Japan)--History--Bombardment, 1945; Atomic bomb--Social aspects--History--20th century--Japan--Hiroshima-shi; Protest movements--New Zealand--Wellington; Antinuclear | title: Hiroshima Day | sourceDescription: Poster. Black text on a red background, with a blotch of yellow colour in the centre. Text reads: ""Hiroshima Day August 6 - Students for a nuclear free Pacific disarmament world pe","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-187,sensitive_or_multi_review,Aotearoa New Zealand,REG015,GEO070,SURF-GAPIT2026R027,GAPIT2026R027,"Poster, 'The World According to Ronald Reagan'",1981,1970_2000,Te Papa Collections Online,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Aotearoa / New Zealand | sourceSubjects: Aotearoa poster culture; protest graphics; public communication; museum object record | title: Poster, 'The World According to Ronald Reagan' | sourceDescription: \n This poster presents an ironic map of the world according to United States President Ronald Reagan (1981-89). Nothing is geographically correct, but possibly how many believed i","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-188,sensitive_or_multi_review,Aotearoa New Zealand,REG015,GEO070,SURF-LPC2026R008,LPC2026R008,"Poster, ""We begin bombing in five minutes""",1984,1970_2000,Te Papa Collections Online,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: Aotearoa / New Zealand | sourceSubjects: Aotearoa poster culture; protest graphics; public communication; museum object record | title: Poster, ""We begin bombing in five minutes"" | sourceDescription: \n This poster features United States President Ronald Reagan (1981-89) alongside a clock with its hands at 5 to 12 and his controversial joke: \""The bombing begins in five minutes","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-189,sensitive_or_multi_review,Taiwan,REG010,GEO042,SURF-ESR1931R020,ESR1931R020,台灣設計研究院 - TDRI,source scope: post-1990-present,1970_2000,Taiwan Design Research Institute,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Taiwan | sourceSubjects: Taiwan design institution and exhibition context; government/design institution; East Asia; Taiwan | title: 台灣設計研究院 - TDRI | sourceDescription: 財團法人台灣設計研究院將運用「設計力」整合政府跨部會的資源，讓設計成為我國重要施政價值與國家戰略，期許引領產業和社會永續發展，並增進國民生活價值。TDRI將協助政府擬定國家設計政策，提升政府施政效能，同時透過跨領域的知識整合，讓政府導入設計思維，以設計驅動企業賦能，在臺灣打造設計領先型企業。,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-190,sensitive_or_multi_review,United Kingdom,REG001,GEO003,SURF-LPC2026R061,LPC2026R061,Design elements : a graphic style manual : understanding the rules and knowing when to break them,2007-01-01T00:00:00Z,2000_2026,Internet Archive / text and periodical collections,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: global web / transnational | sourceSubjects: late twentieth-century design periodicals, books, and desktop publishing texts; color; elements; design; visual; designer; text; image; images; type; colors; design elements; desig | title: Design elements : a graphic style manual : understanding the rules and knowing when to break them | sourceDescription: Design Elements, Understanding the rules and knowing when to break them, 2nd Edition by Timothy Samara","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-191,sensitive_or_multi_review,Nigeria; Ghana,REG014,GEO063; GEO064,SURF-PIC1970R0004,PIC1970R0004,Online Newspaper Coverage of the “Bring Back Our Girls” Campaign in Nigeria,2015-10,2000_2026,University of Ghana Digital Collections,Unresolved region,review_multiple_geo_candidates,medium,placeText; sourceSubjects; title; sourceDescription; sourceName,"placeText: Ghana | sourceSubjects: Newspaper Coverage; Bring Back Our Girls; Campaign in Nigeria | title: Online Newspaper Coverage of the “Bring Back Our Girls” Campaign in Nigeria | sourceDescription: In this study, attempt has been made to determine the coverage of Bring Back Our Girls (BBOG) campaign in Nigeria by online newspapers. Seventy-one editions of Daily Trust, the Pun","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-192,sensitive_or_multi_review,Japan; Aotearoa New Zealand; Australia; Mainland China,REG005; REG008; REG009; REG010; REG015,GEO036; GEO040; GEO041; GEO042; GEO069; GEO070,SURF-DNZPOSTR097,DNZPOSTR097,ORCID in the Asia-Pacific,08 Feb 2018,2000_2026,DigitalNZ,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Aotearoa New Zealand | sourceSubjects: ORCID; non-profit; researcher identifier; persistent identifier; membership organization; Asia-Pacific; consortiums; China; Japan; Korea; Taiwan; Hong Kong; Singapore; Malaysia; Ne | title: ORCID in the Asia-Pacific | sourceDescription: Poster presented at ORCID Consortium Workshop (2018.01.17-18).; ORCID; non-profit; researcher identifier; persistent identifier; membership organization; Asia-Pacific; consortiums;,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-193,sensitive_or_multi_review,Japan,REG005,GEO036,SURF-LPC2026R087,LPC2026R087,Worlds Of Amano,2007-01-01T00:00:00Z,2000_2026,Internet Archive / text and periodical collections,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: global web / transnational | sourceSubjects: late twentieth-century design periodicals, books, and desktop publishing texts; Final Fantasy; Yoshitaka Amano; Dragon Quest; anime; manga; video games; Japan | title: Worlds Of Amano | sourceDescription: Artbook for Amano, featuring art from throughout his career.","Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-194,sensitive_or_multi_review,Nigeria,REG014,GEO063,SURF-SCG1931R0017,SCG1931R0017,A Speech on multilingual education- A necessary tool for educational transformation in Nigeria.,2022,2000_2026,National Repository of Nigeria,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Nigeria | sourceSubjects: poster | title: A Speech on multilingual education- A necessary tool for educational transformation in Nigeria. | sourceDescription: A speech on multilingual education- a necessary tool for educational transformation in Nigeria By Prof Chinwe Veronica Anunobi; The adoption of multilingual education in Nigeria is,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-195,sensitive_or_multi_review,Taiwan,REG010,GEO042,SURF-IAC1990R013,IAC1990R013,Hung Chang-Lien,2026-04-01,2000_2026,Another Graphic,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,placeText: Taiwan | sourceSubjects: Taiwan; Poster | title: Hung Chang-Lien | sourceDescription: Poster work by Kellen Renstrom (USA) — curated on Another Graphic,"Does this require split, historical, protocol, or multi-geography handling?"
RGN-QA-196,sensitive_or_multi_review,Taiwan,REG010,GEO042,SURF-NMIIC2026R0419,NMIIC2026R0419,Beitou Hot Spring Museum,source collection scope; object date not itemized,undated_or_unparsed,Beitou Hot Spring Museum,Unresolved region,review_inferred_sensitive_mapping,medium,placeText; sourceSubjects; title; sourceDescription; sourceNotes; sourceName,"placeText: East Asia / Taiwan | sourceSubjects: East Asia; Taiwan; museum; Static JS App | title: Beitou Hot Spring Museum | sourceDescription: Beitou Hot Spring Museum, formerly known as the ""Beitou Public Bathhouse,"" was completed in 1913 and was the largest public hot spring bathhouse in East Asia at that time. On Octob","Does this require split, historical, protocol, or multi-geography handling?"
