capture_id,source_id,source_name,source_identifier,source_record_url,source_title,macro_region,country_or_region,image_presence_code,image_url_detected,quality_score,design_signal_score,design_signal_terms,authority_score,authority_tier,authority_terms,text_evidence_chars,risk_flags,surface_readiness,recommended_action,rights_boundary
NMIIC2026R0033,NMSS2026R0337,Municipal Museum of Natural Sciences Pachamama,Q6033539,https://es-la.facebook.com/people/Museo-Municipal-de-Ciencias-Naturales-Pachamama-Partido-de-Mar-Chiquita/100064391723136/,Museo Municipal de Ciencias Naturales Pachamama Partido de Mar Chiquita,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/309207739_471853834971003_1875563576560329770_n.jpg?stp=dst-jpg_tt6&cstp=mx671x317&ctp=s671x317&_nc_cat=104&ccb=1-7&_nc_sid=3ab345&_nc_ohc=leADCSWSKUUQ7kNvwFeuMxI&_nc_oc=Adqm5UbceND9jNdn4FVphyMnHEgKPJxWru0gIBiUGCvncgmJ59mNB7Dp3ZWopOSkXss&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=Y5qAuHOumSL-MyPqSKum3w&_nc_ss=7b20f&oh=00_Af8BTCM35kXE8h-5zKbcSNiu7o933lAqzpXpzFoGJQ91Uw&oe=6A28A1B0,5,0,,3,museum,museum,932,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0034,NMSS2026R0354,Museo Del Títere Tibi,Q84508764,https://www.instagram.com/museotibi/?hl=es,Museo del Títere Tibi (@museotibi) • Fotos y videos de Instagram,Latin America,Caribbean,IMG02,https://scontent-syd2-1.cdninstagram.com/v/t51.2885-19/52105102_517020198823851_8034048777448849408_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=106&ccb=7-5&_nc_sid=bf7eb4&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDYwLkMzIn0%3D&_nc_ohc=6Ho2bkiylbIQ7kNvwHgezYO&_nc_oc=AdrTS5zuN1X6j-M2y4V_S9KPhqWTV-FtZ18thMe6qZyUfJReDJbw03nl1NOA3LUhKKY&_nc_zt=24&_nc_ht=scontent-syd2-1.cdninstagram.com&_nc_ss=7ba02&oh=00_Af88QXSI0GXxSf8-78qWUKOUMHMZf-XspGUN8k5-eMM-XQ&oe=6A28A363,5,0,,3,museum,museum,870,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0035,NMSS2026R0356,Museo Hippie,Q84521013,https://www.facebook.com/people/Museo-Hippie/100063589596467/,Museo Hippie | San Marcos Sierra,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/494864698_1264871508975824_1941253748951454025_n.jpg?stp=dst-jpg_tt6&cstp=mx1033x1032&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=3ab345&_nc_ohc=HXZb19MmVHwQ7kNvwFbHRiI&_nc_oc=Adqu1ORzYsQEg1BW2fseKsocQkrg8gGHyT0ZTkqqHWpDHeDmi_B43-UNiuptUo9mBxk&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=eNLJs9XruGUbulKCyPCQmw&_nc_ss=7b20f&oh=00_Af-iCha1d2dJb1QcsJzbT_hRhdcGPYVXr7TD3zaKHZA6Nw&oe=6A28B275,5,0,,3,museum,museum,724,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0036,NMSS2026R0377,Museo Provincial de Bellas Artes Franklin Rawson,Q6033685,https://linktr.ee/museo_franklin_rawson,"museo_franklin_rawson Official: Instagram, Facebook | Linktree Facebook YouTube Instagram Email Pre-inscripciones Talleres 2026 PREMIO FRANKLIN RAWSON 2025 | Bases y Condiciones...",Latin America,Caribbean,IMG02,https://linktr.ee/og/image/museo_franklin_rawson.jpg,5,0,,3,museum,museum,985,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0037,NMSS2026R0372,Museo Palacio Dionisi,Q25407665,https://es-la.facebook.com/MuseoDionisi/,Museo Palacio Dionisi | Córdoba,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/327174450_721636115997738_463070411435981368_n.jpg?stp=dst-jpg_tt6&cstp=mx180x180&ctp=s180x180&_nc_cat=103&ccb=1-7&_nc_sid=3ab345&_nc_ohc=1Tsk23lDb9cQ7kNvwH4eFTW&_nc_oc=AdqQzUoGesyJhVFy14aQ973Ztcf3To4qcAI73QUtFvGTT8iOE1983mTEIUxsJ1s3EGY&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=ys79ftgZKJJgjfpBgoBovw&_nc_ss=7b20f&oh=00_Af_XZkogvljjIBWVqyp2V3Z1wI-3NH29yCrsEtoTGtHyZA&oe=6A28D0F8,5,0,,3,museum,museum,720,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0038,NMSS2026R0370,Museo Nacional del Petróleo,Q6033618,https://es-la.facebook.com/museonacional.delpetroleo.9/,Museo Nacional del Petróleo | Comodoro Rivadavia,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/644275388_907832601958062_4502482549174297871_n.jpg?stp=dst-jpg_tt6&cstp=mx960x640&ctp=s960x640&_nc_cat=108&ccb=1-7&_nc_sid=3ab345&_nc_ohc=1_gcyHBEvEUQ7kNvwEKjzkz&_nc_oc=AdoVZMBSrR72TmiuQhMm_VEjV-KzKSsCFP_mYJ0hoQ8M1vJwgctymfi6Axazb88FyzY&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=PxvH6xKAS5fMQAWFq-Os-g&_nc_ss=7b20f&oh=00_Af_v5ZvfK767VPjNpO34nyLv6Wo9e_pQFadqkG7StZp_CQ&oe=6A28AE42,5,0,,3,museum,museum,782,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0039,NMSS2026R0375,Museo Pompeo Boggio,Q39080907,https://es-la.facebook.com/PompeoBoggio/,"Museo de Artes Plásticas ""Pompeo Boggio"" | Chivilcoy",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/335128207_744940780708732_6970491071189967354_n.jpg?stp=dst-jpg_tt6&cstp=mx960x957&ctp=s720x720&_nc_cat=108&ccb=1-7&_nc_sid=3ab345&_nc_ohc=qhFnE74Xe-8Q7kNvwHoJYKG&_nc_oc=AdqM-rnwS6osRNNVWV3OvmzZ9HHK83b2jCCf3D1YLCFzmHKJkIMpK-sN_ooLaoXUQ64&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=OXVQDFDAHVa1k_cKYGH7mw&_nc_ss=7b20f&oh=00_Af9fqQXWwBwzO5dv0kgU5cu_9YXv4a8_iCvJ3Y1jjy7trg&oe=6A28B6E2,5,0,,3,museum,museum,747,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0040,NMSS2026R0364,Museo Medardo Pantoja,Q84524846,https://es-la.facebook.com/people/Casa-Museo-Medardo-Pantoja/100063724893275/,"Casa Museo ""Medardo Pantoja"" | Tilcara",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/292070958_440746754726151_4065556474737275916_n.jpg?stp=dst-jpg_tt6&cstp=mx497x591&ctp=s497x591&_nc_cat=104&ccb=1-7&_nc_sid=3ab345&_nc_ohc=wrBdYvDTGUoQ7kNvwFHA-mG&_nc_oc=Adr_9Vhw_QmErXGggF62gANfYKbcxUEt-da1YITSnlHLOs5_rcMNPDktTHWvEbh5cYE&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=7Oh0RpsatwCqL5JqTTyHOQ&_nc_ss=7b20f&oh=00_Af-x-0AIechLa2WpHx44BR7DqfredRZnlEpgwVXIYEw7aA&oe=6A28AB2A,5,0,,3,museum,museum,768,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0041,NMSS2026R0389,"Museo de Farmacobotánica ""Juan A. Domínguez""",Q52575624,https://es-la.facebook.com/museofarmacobotanica/,"Museo de Farmacobotánica ""Juan A. Domínguez"" | Buenos Aires",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/305304983_741793293899545_194945459042272646_n.jpg?stp=dst-jpg_tt6&cstp=mx852x851&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=3ab345&_nc_ohc=fZv1ckYo4UUQ7kNvwHVM1Xj&_nc_oc=Ado4_BBJomsNKDHOlg6cUxFu44F8fmd3f3NEleIIMMk0iFI4WkmQ8Gvzb1fMCQCx2L4&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=dhiSGava4mIBQx4DvIk5BQ&_nc_ss=7b20f&oh=00_Af9_fYHNuZowPxlSOwIAJCG2M5wDMLGVStBEUV5QI-d6WA&oe=6A28B331,5,0,,3,museum,museum,829,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0042,NMSS2026R0217,Centro de Historieta y Humor Gráfico Argentinos,Q138560987,https://www.bn.gov.ar/culturalia/centros/historieta,Centro de Historieta y Humor Gráfico Argentinos - Biblioteca Nacional,Latin America,Caribbean,IMG02,https://www.bn.gov.ar/web/home/home.jpg,13,9,grafico; historieta; humor grafico,2,library,library,764,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0043,NMSS2026R0430,Museum of Religious Art Bishop Fray José Antonio de San Alberto,Q6033737,https://es-la.facebook.com/museo.sanalberto/,Museo San Alberto | Córdoba,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/350516187_649551237224436_7486437174791055422_n.jpg?stp=dst-jpg_tt6&cstp=mx899x890&ctp=s720x720&_nc_cat=111&ccb=1-7&_nc_sid=3ab345&_nc_ohc=V5s-rzaRO1wQ7kNvwF3YgXC&_nc_oc=AdpU3NGDr0xxUCM7riqaF1o94KA2abBj85gsKfc9RhLk8IWVgO-R4ebd0xN8hn-ZDbE&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=fk8-R_pPal1YXgOpA7WeJw&_nc_ss=7b20f&oh=00_Af-syheW_x2yjB6RwepIdISfiHgt5kA2I3KtjHFHrAsH8A&oe=6A28AB45,3,0,,3,museum,museum,801,overbroad_country_or_region; generic_non_design_source; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0044,NMSS2026R0492,Timoteo Navarro Museum of Art,Q7807005,https://es-la.facebook.com/museotimoteonavarro/,Museo Provincial de Bellas Artes Timoteo Navarro | San Miguel de Tucumán,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/299467549_5520385444720426_6592173024262830486_n.jpg?stp=dst-jpg_tt6&cstp=mx500x500&ctp=s500x500&_nc_cat=105&ccb=1-7&_nc_sid=3ab345&_nc_ohc=t6xtkUhG2cgQ7kNvwHZxhk9&_nc_oc=AdoMyTBZAW4nHzcKJxDL54HMqBStyKwDdJieJ9PMu3BjH8iKkPqegllxbNmMLTsVSy0&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=qPFJf6cBT_9TCpBH8vLMxQ&_nc_ss=7b20f&oh=00_Af8gWUnvDuYvCwxzm9uxzWm8twGu2vF9QmomNjGsKNEe5g&oe=6A28B77C,5,0,,3,museum,museum,825,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0045,NMSS2026R0464,Pueblo de Luis Regional Museum,Q5390854,https://es-la.facebook.com/museoregionalpueblodeluis,Museo Regional Pueblo de Luis | Trelew,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t1.6435-1/162126178_231691201985824_5327395340704177217_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=s960x960&_nc_cat=104&ccb=1-7&_nc_sid=3ab345&_nc_ohc=gxTmrii4R60Q7kNvwFmT5cl&_nc_oc=Ado6Jx44T784k9SC1E2NyJJrRjAwonGsQFKFyseD-sTvQXE00ZMRyRRm_Q1D4S_jpSg&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=l-K-OFQJZxrX6bvYf3i9kA&_nc_ss=7b20f&oh=00_Af-hdq-1WMD6jj_xyAVLfB0gAOhllpahE85vSd2jHZ0kxA&oe=6A4A5F88,5,0,,3,museum,museum,763,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0046,NMSS2026R0483,Simik Photographic Museum,Q6033370,https://es-la.facebook.com/MuseoSimik/,Museo Fotografico Simik | Buenos Aires,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/326689777_1255580818366493_6937945431923696772_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1370&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=3ab345&_nc_ohc=CHB6qoSF7rcQ7kNvwHGyQPq&_nc_oc=Adqn-GZhczXnlOBvDDnqOL2FIxCWVIIrHEA22HbO7o5zC-599Lnw0h9N9oPbeJXrryo&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=FnWaVv0jCBiiyMgBO2iHDA&_nc_ss=7b20f&oh=00_Af_0zqQlfCSJ9HmWKWQezRnTJKFkDQDeaLgnsQs2YQvbeA&oe=6A28C2C6,8,3,grafico,3,museum,museum,737,overbroad_country_or_region,manual_review_before_surface,review design relevance and geography before any rebuild,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0047,NMSS2026R0539,Biblioteca Pública Municipal German Guzmán Campos,Q139921284,https://www.facebook.com/Bibliosanantonio/?fref=ts,"German Guzman Campos (@Bibliosanantonio) • Facebook, Connect with friends",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/703677359_2861779200887427_748618911887295748_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=s960x960&_nc_cat=100&ccb=1-7&_nc_sid=3ab345&_nc_ohc=7gpojrXcOoQQ7kNvwHPSe3_&_nc_oc=AdrV0un7hlFzc3qwMHlzGjJ6xiOt5KVjr8UnWo6b00F_s8ZW0HzDEH624J75xPTKJxg&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=UbwOIjRxnOkUzc9S3oSX-g&_nc_ss=7b20f&oh=00_Af9SVuNmoNDHVHQiEOKFwr26D77oFBMnh_VzkDYrcgpMmw&oe=6A28B601,4,0,,2,library,library,870,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0048,NMSS2026R0256,Ernesto de la Cárcova Museum of Reproductions and Comparative Sculpture,Q5394286,https://museodelacarcova.una.edu.ar/,UNA | Museo de Calcos y Escultura Comparada,Latin America,Caribbean,IMG02,https://assets.una.edu.ar/img/default/MC_share.png,5,0,,3,museum,museum,933,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0049,NMSS2026R0600,Biblioteca Pública Municipal Senderos del Saber,Q136089698,https://www.facebook.com/senderosdel.saber.5?fref=,"Senderos del Saber (@senderosdel.saber.5) • Facebook, Connect with friends",Africa,Uganda,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/435158585_3714537792152929_3302879647810406610_n.jpg?stp=dst-jpg_tt6&cstp=mx1500x667&ctp=s1500x667&_nc_cat=101&ccb=1-7&_nc_sid=3ab345&_nc_ohc=OJU0k_7d9i0Q7kNvwGpRraR&_nc_oc=AdoIW60pMazBpAivHZxus9JssWPKMG_H6faK3gqwGpXlXQgcqm3wU5kRp2TNgeqw0eQ&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=e44zwJvsHnPXaexUhHJqbA&_nc_ss=7b20f&oh=00_Af_yho_LtO3qqqTMbrqN4MrS-0EppZqemmSyj_8d_60d9Q&oe=6A28C6E8,6,0,,2,library,library,868,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0050,NMSS2026R0589,Biblioteca Pública Municipal Prado Tolima,Q139805629,https://www.facebook.com/bibliotecaprado.matachin?_rdc=1&_rdr,"Bibliotecaprado Matachin (@bibliotecaprado.matachin) • Facebook, Connect with friends",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/448047788_1584927472241038_7427580827471564948_n.jpg?stp=dst-jpg_tt6&cstp=mx1536x1536&ctp=s720x720&_nc_cat=110&ccb=1-7&_nc_sid=3ab345&_nc_ohc=mNZWgZZMVn4Q7kNvwEKu36H&_nc_oc=Adrq9X-_HbQZPDhvzQiJ5Odh_qG9VlTJddICvS08Eihl0k5A8mE3BnfqaIE9d0EgZ18&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=1JOErrXU-xrQL3WNdqK4lA&_nc_ss=7b20f&oh=00_Af_Lbm3kEGU8G6pL7bwYhtJG0NYDJLczvUgxgvQS6pmGEg&oe=6A28CE2D,4,0,,2,library,library,888,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0051,NMSS2026R0610,Biblioteca Pública Municipal de Macanal,Q140053324,https://www.facebook.com/BibliotecaPublicaMacanal/,Biblioteca Pública Municipal Raúl Rodríguez Perilla | Macanal,Africa,Zambia,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/471507141_889419140018725_2790006427158708245_n.jpg?stp=dst-jpg_tt6&cstp=mx1004x1002&ctp=s720x720&_nc_cat=107&ccb=1-7&_nc_sid=3ab345&_nc_ohc=ceV0hcY02xkQ7kNvwH8r1cm&_nc_oc=AdoQhZJe8jl_uHqjeZbwe0cUDpSCRlDScUyeJmML6quVh4TsLUkh1-ClBXOWxa_QUhI&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=ywM1RVWu0aovy0llDANfzg&_nc_ss=7b20f&oh=00_Af_IMTXfLbWwuSaxpPQ7xQ26Ja48lUOkeUsBow8hs2i3Aw&oe=6A28C4A8,6,0,,2,library,library,823,missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0052,NMSS2026R0620,Biblioteca Pública Municipal de Pelaya,Q140043686,https://www.facebook.com/kim.brown.73157203/,"Kim Brown (@kim.brown.73157203) • Facebook, Connect with friends",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-jpg_tt6&cstp=mx2048x2048&ctp=s720x720&_nc_cat=1&ccb=1-7&_nc_sid=d00ff1&_nc_ohc=hvopk0jrVdcQ7kNvwEU3RHC&_nc_oc=AdpFDiuxHxx-w819gblo4baXtGrfxr6dtbd5D9GPxblJQrnTfxyZNtbKxVZxjTVGi4g&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_ss=7b20f&oh=00_Af_Ti6OaGHYwtexDmzdrr1rqdB-y-KYcPUodsdCn3S8FtQ&oe=6A4A53FA,4,0,,2,library,library,822,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0053,NMSS2026R0611,"Biblioteca Pública Municipal de Malambo ""Pedro Dionicio Narvaez Miranda""",Q140053232,https://es-la.facebook.com/biblioteca.malambo,"Pedro Dionisio Narváez Miranda (@biblioteca.malambo) • Facebook, Connect with friends",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t1.6435-1/55807216_2105286959507215_8145826993544364032_n.jpg?stp=dst-jpg_tt6&cstp=mx847x495&ctp=s847x495&_nc_cat=103&ccb=1-7&_nc_sid=3ab345&_nc_ohc=PktwyK7N5DAQ7kNvwGl3OTW&_nc_oc=Adpu1E1prpnqGxOcDkS3t0-mNZzQAMp1M8VINf1lMBR31_LD2yhoAR5uwNIm6cpq6jA&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=7Po_hy3OC2oDFYIY4ZR_eA&_nc_ss=7b20f&oh=00_Af_3iyYh782ZOekQVgzCqt3sQiMxlIgSL8ijq8NtSgsaRA&oe=6A4A56D5,4,0,,2,library,library,935,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0054,NMSS2026R0834,Belgrade City Library,Q12748910,https://bgb.rs/,БГБ - БИБЛИОТЕКА ГРАДА БЕОГРАДА,Latin America,Caribbean,IMG02,https://bgb.rs/wp-content/uploads/2021/07/BGB-cvetna.jpg,4,0,,2,library,library,674,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0055,NMSS2026R0493,University Art Museum,Q84514554,https://www.uncuyo.edu.ar/extension/museo-universitario-de-arte,Museo Universitario de Arte - Secretaría de Extensión,Latin America,Caribbean,IMG02,https://www.uncuyo.edu.ar/extension/cache/d864242ad3e6cc484241aec7c186c527_315_600_c.jpg,5,0,,3,university,museum; studio; university,1191,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0056,NMSS2026R0622,Biblioteca Pública Municipal de Ponedera,Q140043620,https://www.facebook.com/matilde.ponedera.7,"Biblio Ponedera (@matilde.ponedera.7) • Facebook, Connect with friends",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t1.6435-1/110314324_585659802138934_1988631220981610949_n.jpg?stp=dst-jpg_tt6&cstp=mx1234x1234&ctp=s720x720&_nc_cat=109&ccb=1-7&_nc_sid=3ab345&_nc_ohc=ou2BYWxFhKsQ7kNvwHn-fTM&_nc_oc=AdoaFAt62Nn0yWYz13o0WCXuwXL10AqLd3LZnmdnjHM1n3wVjQtPul6Gq8hjUqyfo0c&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=n9qsGRf_4V5CRaXa4tNKtw&_nc_ss=7b20f&oh=00_Af_vSK7tW2fxqfCDjHnOHd_4vtaUc2SgX_FEXVz8G8Pj-Q&oe=6A4A71B3,4,0,,2,library,library,839,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0057,NMSS2026R0294,National Museum of Ethnography and Folklore,Q6033596,http://www.musef.gob.bo/,Museo Nacional de Etnografía y Folkore,Latin America,Caribbean,IMG02,http://musef.gob.bo/img/backgrounds/h1.png,6,0,,4,national_museum,museum; national museum,792,overbroad_country_or_region; missing_design_signal,manual_review_before_surface,institutional source; needs object-level design relevance check,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0058,NMSS2026R0632,Biblioteca Pública Municipal de Riohacha Comuna 10,Q140039204,https://www.facebook.com/emmanuel.pichon.5836,BibliotecaDistrital Riohacha,Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/577409679_1346867530562077_6203450083227242400_n.jpg?stp=dst-jpg_tt6&cstp=mx1536x2048&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=3ab345&_nc_ohc=v6mFFxsDTOUQ7kNvwF2-xiZ&_nc_oc=AdqsjQuzYW6-xVAYqMrQZVXWH1qNbVL6-xg36i6T4SWuyXJvFPOCOXH2oyio1oSUZMg&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=2SJgzrGgNbNIR9w_8pbchg&_nc_ss=7b20f&oh=00_Af9n37CMHr5quBxMEh4ZdL7WNLh4LKDWVm9RU_eM9gKvxQ&oe=6A28C2E9,4,0,,2,library,library,701,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
NMIIC2026R0059,NMSS2026R0630,Biblioteca Pública Municipal de Rio de Oro,Q140039229,https://www.facebook.com/biblioteca.riodeoro,"Biblioteca Mpal Rio de Oro (@biblioteca.riodeoro) • Facebook, Connect with friends",Latin America,Caribbean,IMG02,https://scontent-syd2-1.xx.fbcdn.net/v/t39.30808-1/449018231_3952307818326337_552612197027038940_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1536&ctp=s960x960&_nc_cat=109&ccb=1-7&_nc_sid=3ab345&_nc_ohc=fBbW4Uu91GUQ7kNvwERYhvm&_nc_oc=AdrC70FI8qblJ_W2wktTJAZ1HQtfjDmnGLXEDsPZezczgtz7R1ybwM_1pqf1S6_fKVk&_nc_zt=24&_nc_ht=scontent-syd2-1.xx&_nc_gid=hXWYC5DDmqiFC9uChX2x_g&_nc_ss=7b20f&oh=00_Af_1PFGpftCbeWUZU72Ch5UbUWuPQQFAiil3l96p8Xzgkw&oe=6A28C284,4,0,,2,library,library,865,overbroad_country_or_region; missing_design_signal; low_surface_signal,quarantine_not_counted,do not count as successful source without stronger design evidence,IMG02 only; no image download; no IMG01/IMG03 upgrade
