source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0040,Arruabarrena Palace Municipal Regional Museum,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.facebook.com/pages/category/Public---Government-Service/Museo-Regional-Palacio-Arruabarrena-108172990739656/,https://www.facebook.com/people/Museo-Regional-Palacio-Arruabarrena/100071003670660/,200,"text/html; charset=""utf-8""",140000,Museo Regional Palacio Arruabarrena | Concordia,"Museo Regional Palacio Arruabarrena, Concordia. 10,554 likes · 1,285 talking about this · 130 were here. Ubicado en Ramírez y Entre Ríos, frente a la...",IIIF;RSS/Atom;Static JS App,"IIIF:rel=""manifest""; RSS/Atom:rel=""alternate""; Static JS App:vite",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84523334,https://www.wikidata.org/wiki/Q84523334,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0041,The Children's Museum Jordan,MENA,Jordan,Q810,museum,official_source_site,http://www.cmj.jo/,https://cmj.jo/,200,text/html; charset=UTF-8,140000,Children's Museum Jordan – play . explore . learn,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2498411,https://www.wikidata.org/wiki/Q2498411,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0042,Kangal Harinath Museum,South Asia,Bangladesh,Q902,museum,official_source_site,http://www.kangalharinath.org.bd/,https://kangalharinath.org.bd/site/,200,text/html; charset=UTF-8,16297,Kangal Harinath Museum,Kangal Harinath Museum developed by NetLink Technologies Ltd.,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q118464890,https://www.wikidata.org/wiki/Q118464890,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0043,Baba Nyonya Heritage Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://babanyonyamuseum.com,https://www.babanyonyamuseum.com/,200,text/html; charset=UTF-8,140000,Baba Nyonya Museum – Home of A Peranakan Family,"A House Museum. The Baba Nyonya Heritage Museum is located in Melaka, a world UNESCO site. The house is a combination of three terrace lots that were acquired by the Chan family in 1861. Read More About Us The Townhouse and The Family. The family’s earliest existence in Malacca dates back to the early 19th […]",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4837359,https://www.wikidata.org/wiki/Q4837359,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0044,Villa Karo,Africa,Benin,Q962,museum,official_source_site,http://villakaro.org,https://villakaro.org/,200,text/html; charset=UTF-8,68173,Villa Karo - suomalais-afrikkalainen kulttuurikeskus ja residenssi,"Villa Karo on suomalais-länsiafrikkalainen taiteilija- ja tutkijaresidenssi sekä kulttuurikeskus, joka sijaitsee Beninissä, Länsi-Afrikassa.",RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20380202,https://www.wikidata.org/wiki/Q20380202,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0045,Seedrioru,Central Asia,Kazakhstan,Q232,museum,official_source_site,http://www.seedrioru.com/,https://seedrioru.com/web2/,200,text/html; charset=UTF-8,140000,Home,Information about Seedrioru Estonian Children's Summer Camp,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q27962628,https://www.wikidata.org/wiki/Q27962628,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0046,House of Abdulla Shaig,Eastern Europe / Caucasus,Azerbaijan,Q227,museum,official_source_site,http://abdullashaig.az/az/?p=37,https://abdullashaig.az/az/?p=37,200,text/html; charset=UTF-8,39953,Abdulla Şaiqin Mənzil Muzeyi,,WordPress REST,WordPress REST:wp-content,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16364172,https://www.wikidata.org/wiki/Q16364172,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0047,Biblioteca - Sistema de Bibliotecas y de Información - Universidad de Buenos Aires,Latin America / Caribbean,Argentina,Q414,library,official_source_site,http://www.sisbi.uba.ar/biblioteca-inicio,https://www.sisbi.uba.ar/biblioteca-inicio,200,text/html; charset=utf-8,34900,| Sistema de Bibliotecas y de Información,"Libros y Revistas Especializados en Bibliotecología, Archivología, Ciencia de la Información, Educación Superior y Gestión Universitaria.",PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q83870047,https://www.wikidata.org/wiki/Q83870047,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0048,The Jordan Museum,MENA,Jordan,Q810,museum,official_source_site,http://jordanmuseum.jo/en,https://jordanmuseum.jo/,200,text/html,5577,jordanmuseum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q24521524,https://www.wikidata.org/wiki/Q24521524,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0049,Samdani Art Foundation,South Asia,Bangladesh,Q902,museum,official_source_site,http://samdani.com.bd/,https://www.samdani.com.bd/,200,text/html; charset=UTF-8,140000,Samdani Art Foundation,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q7409135,https://www.wikidata.org/wiki/Q7409135,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0050,Bujang Valley Archaeology Museum,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.jmm.gov.my/ms/muzium/muzium-arkeologi-lembah-bujang,https://www.jmm.gov.my/ms/content/muzium-arkeologi-lembah-bujang-0,200,text/html; charset=UTF-8,57118,Muzium Arkeologi Lembah Bujang | Jabatan Muzium Malaysia,,RSS/Atom;PDF,"RSS/Atom:rel=""alternate""; PDF:.pdf",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q12698634,https://www.wikidata.org/wiki/Q12698634,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0051,museum of contemporary art in Ouidah,Africa,Benin,Q962,museum,official_source_site,https://www.fondationzinsou.org,https://www.fondation-zinsou.org/,200,text/html; charset=UTF-8,140000,museum of contemporary art in Ouidah,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q67931810,https://www.wikidata.org/wiki/Q67931810,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0052,Semey Regional Historical and Local History Museum,Central Asia,Kazakhstan,Q232,museum,official_source_site,http://semeymusey.kz/ru_RU,https://semeymusey.kz/,200,text/html; charset=UTF-8,84827,"Loto Club официальное зеркало Лото Клуб, бонусы и промокоды",Loto Club официальное зеркало Лото Клуб: 🎰 Узнайте о лучших бонусах и промокодах для любителей онлайн-казино в Казахстане! 💰 Играйте в онлайн лотереи с максимальной выгодой!,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q12561923,https://www.wikidata.org/wiki/Q12561923,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
