blocker_type,severity,source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,image_url,recommendation
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00495,SURF-CAW2026R00495,1887,South Africa,IMG03,Wikimedia Commons file source / Sud Afrikanischer Volks-kalender 1887 cover.jpg / page 137948460,Sud Afrikanischer Volks-kalender 1887 cover.jpg,https://commons.wikimedia.org/wiki/File:Sud_Afrikanischer_Volks-kalender_1887_cover.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Sud_Afrikanischer_Volks-kalender_1887_cover.jpg/1280px-Sud_Afrikanischer_Volks-kalender_1887_cover.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00498,SURF-CAW2026R00498,1887,Latin America,IMG03,Wikimedia Commons file source / 1887 Guatemala 2C Yv45.jpg / page 31900873,1887 Guatemala 2C Yv45.jpg,https://commons.wikimedia.org/wiki/File:1887_Guatemala_2C_Yv45.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1887_Guatemala_2C_Yv45.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00513,SURF-CAW2026R00513,1887,Uruguay,IMG03,"Wikimedia Commons file source / 'Saltimbanques' by Emile Bernard, 1887.JPG / page 65560868","'Saltimbanques' by Emile Bernard, 1887.JPG","https://commons.wikimedia.org/wiki/File:%27Saltimbanques%27_by_Emile_Bernard,_1887.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/%27Saltimbanques%27_by_Emile_Bernard%2C_1887.JPG/1280px-%27Saltimbanques%27_by_Emile_Bernard%2C_1887.JPG,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00565,SURF-CAW2026R00565,1889,Tanzania,IMG03,Wikimedia Commons file source / Endymion.jpeg / page 26893447,Endymion.jpeg,https://commons.wikimedia.org/wiki/File:Endymion.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Endymion.jpeg/1280px-Endymion.jpeg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00590,SURF-CAW2026R00590,1890,Unresolved region,IMG03,Wikimedia Commons file source / PM 110502 Liebig Chromos.jpg / page 69124801,PM 110502 Liebig Chromos.jpg,https://commons.wikimedia.org/wiki/File:PM_110502_Liebig_Chromos.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/PM_110502_Liebig_Chromos.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00593,SURF-CAW2026R00593,1890,Unresolved region,IMG03,Wikimedia Commons file source / Tschernembl 1897 Cernomiel.jpg / page 22312422,Tschernembl 1897 Cernomiel.jpg,https://commons.wikimedia.org/wiki/File:Tschernembl_1897_Cernomiel.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Tschernembl_1897_Cernomiel.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00632,SURF-CAW2026R00632,1890,India,IMG03,Wikimedia Commons file source / Affichette en français pour le souvenir du massacre de Wounded knee.jpg / page 111723836,Affichette en français pour le souvenir du massacre de Wounded knee.jpg,https://commons.wikimedia.org/wiki/File:Affichette_en_fran%C3%A7ais_pour_le_souvenir_du_massacre_de_Wounded_knee.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Affichette_en_fran%C3%A7ais_pour_le_souvenir_du_massacre_de_Wounded_knee.jpg/1280px-Affichette_en_fran%C3%A7ais_pour_le_souvenir_du_massacre_de_Wounded_knee.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00650,SURF-CAW2026R00650,1892,Uruguay,IMG03,Wikimedia Commons file source / 1892 Uruguay CINCO 7c Mi84.jpg / page 32451258,1892 Uruguay CINCO 7c Mi84.jpg,https://commons.wikimedia.org/wiki/File:1892_Uruguay_CINCO_7c_Mi84.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/1892_Uruguay_CINCO_7c_Mi84.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00671,SURF-CAW2026R00671,1894,Korean Peninsula,IMG03,Wikimedia Commons file source / Korea Review 1920 cover.png / page 131489907,Korea Review 1920 cover.png,https://commons.wikimedia.org/wiki/File:Korea_Review_1920_cover.png,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Korea_Review_1920_cover.png/1280px-Korea_Review_1920_cover.png,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00672,SURF-CAW2026R00672,1894,Unresolved region,IMG03,Wikimedia Commons file source / 1894 B-H 1kr typo M1II.jpg / page 30801053,1894 B-H 1kr typo M1II.jpg,https://commons.wikimedia.org/wiki/File:1894_B-H_1kr_typo_M1II.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/1894_B-H_1kr_typo_M1II.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00673,SURF-CAW2026R00673,1894,Unresolved region,IMG03,Wikimedia Commons file source / 1896 B-H 1kr Konjica Mi1IIL.jpg / page 31016048,1896 B-H 1kr Konjica Mi1IIL.jpg,https://commons.wikimedia.org/wiki/File:1896_B-H_1kr_Konjica_Mi1IIL.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b4/1896_B-H_1kr_Konjica_Mi1IIL.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00674,SURF-CAW2026R00674,1894,Unresolved region,IMG03,Wikimedia Commons file source / 1896 Bosnie 20kr-Bos.Gradiska.jpg / page 26704001,1896 Bosnie 20kr-Bos.Gradiska.jpg,https://commons.wikimedia.org/wiki/File:1896_Bosnie_20kr-Bos.Gradiska.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/1896_Bosnie_20kr-Bos.Gradiska.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00736,SURF-CAW2026R00736,1897,Unresolved region,IMG03,Wikimedia Commons file source / Bosnia 1897 20kr Buchdruck.jpg / page 24801428,Bosnia 1897 20kr Buchdruck.jpg,https://commons.wikimedia.org/wiki/File:Bosnia_1897_20kr_Buchdruck.jpg,https://upload.wikimedia.org/wikipedia/commons/6/66/Bosnia_1897_20kr_Buchdruck.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00740,SURF-CAW2026R00740,1897,Peru,IMG03,Wikimedia Commons file source / Poetas jóvenes de América (1930) Guillén Paredes.png / page 112661671,Poetas jóvenes de América (1930) Guillén Paredes.png,https://commons.wikimedia.org/wiki/File:Poetas_j%C3%B3venes_de_Am%C3%A9rica_(1930)_Guill%C3%A9n_Paredes.png,https://upload.wikimedia.org/wikipedia/commons/8/89/Poetas_j%C3%B3venes_de_Am%C3%A9rica_%281930%29_Guill%C3%A9n_Paredes.png,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00743,SURF-CAW2026R00743,1897,Indonesia,IMG03,"Wikimedia Commons file source / Alfons mucha, bleu deschamps, 1897 (richard fuxa fundation) 01.jpg / page 51187838","Alfons mucha, bleu deschamps, 1897 (richard fuxa fundation) 01.jpg","https://commons.wikimedia.org/wiki/File:Alfons_mucha,_bleu_deschamps,_1897_(richard_fuxa_fundation)_01.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Alfons_mucha%2C_bleu_deschamps%2C_1897_%28richard_fuxa_fundation%29_01.jpg/1280px-Alfons_mucha%2C_bleu_deschamps%2C_1897_%28richard_fuxa_fundation%29_01.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00750,SURF-CAW2026R00750,1898,Unresolved region,IMG03,Wikimedia Commons file source / Bosnia 1898 2kr Buchdruck.jpg / page 24801431,Bosnia 1898 2kr Buchdruck.jpg,https://commons.wikimedia.org/wiki/File:Bosnia_1898_2kr_Buchdruck.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Bosnia_1898_2kr_Buchdruck.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00774,SURF-CAW2026R00774,1899,Iran,IMG03,Wikimedia Commons file source / Tehran Bank poster.jpg / page 26188841,Tehran Bank poster.jpg,https://commons.wikimedia.org/wiki/File:Tehran_Bank_poster.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Tehran_Bank_poster.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00807,SURF-CAW2026R00807,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 10h Mi15.jpg / page 30812937,1900 B-H 10h Mi15.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_10h_Mi15.jpg,https://upload.wikimedia.org/wikipedia/commons/8/81/1900_B-H_10h_Mi15.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00808,SURF-CAW2026R00808,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 1K Mi21.jpg / page 31014768,1900 B-H 1K Mi21.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_1K_Mi21.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/1900_B-H_1K_Mi21.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00809,SURF-CAW2026R00809,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 1h Mi10.jpg / page 30812934,1900 B-H 1h Mi10.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_1h_Mi10.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/1900_B-H_1h_Mi10.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00810,SURF-CAW2026R00810,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 25h Mi17.jpg / page 31014769,1900 B-H 25h Mi17.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_25h_Mi17.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/1900_B-H_25h_Mi17.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00811,SURF-CAW2026R00811,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 2h Mi11C.jpg / page 30812935,1900 B-H 2h Mi11C.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_2h_Mi11C.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/1900_B-H_2h_Mi11C.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00812,SURF-CAW2026R00812,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 2kr Mi22.jpg / page 30816191,1900 B-H 2kr Mi22.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_2kr_Mi22.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/1900_B-H_2kr_Mi22.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00813,SURF-CAW2026R00813,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 30h Zvornik Mi18.jpg / page 31014767,1900 B-H 30h Zvornik Mi18.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_30h_Zvornik_Mi18.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/1900_B-H_30h_Zvornik_Mi18.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00814,SURF-CAW2026R00814,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 50h Mi20.jpg / page 30816190,1900 B-H 50h Mi20.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_50h_Mi20.jpg,https://upload.wikimedia.org/wikipedia/commons/8/80/1900_B-H_50h_Mi20.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00815,SURF-CAW2026R00815,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1900 B-H 6h Mi14.jpg / page 30812936,1900 B-H 6h Mi14.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_6h_Mi14.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/1900_B-H_6h_Mi14.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00816,SURF-CAW2026R00816,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1901 B-H 20h Nevesinje Mi16.jpg / page 31014773,1901 B-H 20h Nevesinje Mi16.jpg,https://commons.wikimedia.org/wiki/File:1901_B-H_20h_Nevesinje_Mi16.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/1901_B-H_20h_Nevesinje_Mi16.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00817,SURF-CAW2026R00817,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1902 Bosnie 20h Jajce.jpg / page 26931265,1902 Bosnie 20h Jajce.jpg,https://commons.wikimedia.org/wiki/File:1902_Bosnie_20h_Jajce.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/1902_Bosnie_20h_Jajce.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00818,SURF-CAW2026R00818,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1903 B-H 10kr Travnik Mi15.jpg / page 30979657,1903 B-H 10kr Travnik Mi15.jpg,https://commons.wikimedia.org/wiki/File:1903_B-H_10kr_Travnik_Mi15.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/1903_B-H_10kr_Travnik_Mi15.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00819,SURF-CAW2026R00819,1900,Unresolved region,IMG03,Wikimedia Commons file source / 1906 B-H 10kr Kiseljak Mi15.jpg / page 30979658,1906 B-H 10kr Kiseljak Mi15.jpg,https://commons.wikimedia.org/wiki/File:1906_B-H_10kr_Kiseljak_Mi15.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/1906_B-H_10kr_Kiseljak_Mi15.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00820,SURF-CAW2026R00820,1900,Unresolved region,IMG03,Wikimedia Commons file source / Menu for Bosnia Pavillion by Alfons Mucha 1900.jpg / page 73584178,Menu for Bosnia Pavillion by Alfons Mucha 1900.jpg,https://commons.wikimedia.org/wiki/File:Menu_for_Bosnia_Pavillion_by_Alfons_Mucha_1900.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Menu_for_Bosnia_Pavillion_by_Alfons_Mucha_1900.jpg,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
event_photo_or_context_image,P1,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00873,SURF-CAW2026R00873,1901,Germany,IMG03,Wikimedia Commons file source / Afrikaabteilung in Ethnological Museum Berlin 28.JPG / page 14742872,Afrikaabteilung in Ethnological Museum Berlin 28.JPG,https://commons.wikimedia.org/wiki/File:Afrikaabteilung_in_Ethnological_Museum_Berlin_28.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Afrikaabteilung_in_Ethnological_Museum_Berlin_28.JPG/1280px-Afrikaabteilung_in_Ethnological_Museum_Berlin_28.JPG,Reclassify as card/support material unless it is an item-level designed surface with source evidence.
