source_file,capture_id,surface_id,surface_disposition_override,review_class,decision_type,confidence,override_basis,source_name,title,override_source,packet_id
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00816,SURF-CAW2026R00816,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1901 B-H 20h Nevesinje Mi16.jpg / page 31014773,1901 B-H 20h Nevesinje Mi16.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00817,SURF-CAW2026R00817,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Wikimedia Commons file source / 1902 Bosnie 20h Jajce.jpg / page 26931265,1902 Bosnie 20h Jajce.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00818,SURF-CAW2026R00818,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1903 B-H 10kr Travnik Mi15.jpg / page 30979657,1903 B-H 10kr Travnik Mi15.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00819,SURF-CAW2026R00819,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 10kr Kiseljak Mi15.jpg / page 30979658,1906 B-H 10kr Kiseljak Mi15.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00820,SURF-CAW2026R00820,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Menu for Bosnia Pavillion by Alfons Mucha 1900.jpg / page 73584178,Menu for Bosnia Pavillion by Alfons Mucha 1900.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00873,SURF-CAW2026R00873,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Wikimedia Commons file source / Afrikaabteilung in Ethnological Museum Berlin 28.JPG / page 14742872,Afrikaabteilung in Ethnological Museum Berlin 28.JPG,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00874,SURF-CAW2026R00874,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Wikimedia Commons file source / Afrikaabteilung in Ethnological Museum Berlin 29 (cropped).JPG / page 141827174,Afrikaabteilung in Ethnological Museum Berlin 29 (cropped).JPG,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00875,SURF-CAW2026R00875,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Wikimedia Commons file source / Afrikaabteilung in Ethnological Museum Berlin 29.JPG / page 14742880,Afrikaabteilung in Ethnological Museum Berlin 29.JPG,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00919,SURF-CAW2026R00919,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Potamocypris arcuata 1985 Fig 21.tiff / page 110130669,Potamocypris arcuata 1985 Fig 21.tiff,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00933,SURF-CAW2026R00933,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1907 Uruguay 2c Mi159.jpg / page 32606097,1907 Uruguay 2c Mi159.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00934,SURF-CAW2026R00934,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Marie Rochegrosse dans la Salle à Manger by Georges Rochegrosse.jpg / page 69625418,Marie Rochegrosse dans la Salle à Manger by Georges Rochegrosse.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00965,SURF-CAW2026R00965,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1905 DP China 2 Cents Nanking Mi29.jpg / page 31760688,1905 DP China 2 Cents Nanking Mi29.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00970,SURF-CAW2026R00970,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / 1905 Looschen Altperuanische Gräberfunde anagoria.JPG / page 35643573,1905 Looschen Altperuanische Gräberfunde anagoria.JPG,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00978,SURF-CAW2026R00978,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Ferdinand andri, poster della xxvi mostra della secessione, vienna 1906, litografia.jpg / page 72434170","Ferdinand andri, poster della xxvi mostra della secessione, vienna 1906, litografia.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00979,SURF-CAW2026R00979,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 10h VrbasRiver Mi34.jpg / page 30854584,1906 B-H 10h VrbasRiver Mi34.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00980,SURF-CAW2026R00980,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 1Kr Sarajevo Mi42.jpg / page 30838785,1906 B-H 1Kr Sarajevo Mi42.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00981,SURF-CAW2026R00981,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 20h Mostar Mi35.jpg / page 30854585,1906 B-H 20h Mostar Mi35.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00982,SURF-CAW2026R00982,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 2Kr Jajce Mi43.jpg / page 30838787,1906 B-H 2Kr Jajce Mi43.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00983,SURF-CAW2026R00983,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 35h PlivaLake Mi38.jpg / page 30854586,1906 B-H 35h PlivaLake Mi38.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00986,SURF-CAW2026R00986,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 5Kr Mi44.jpg / page 30838786,1906 B-H 5Kr Mi44.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00987,SURF-CAW2026R00987,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1906 B-H 5h Prenj Mi32.jpg / page 30854583,1906 B-H 5h Prenj Mi32.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00988,SURF-CAW2026R00988,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Wikimedia Commons file source / 1907 Bosnia 2h Mostar Tuzla.jpg / page 26951845,1907 Bosnia 2h Mostar Tuzla.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00990,SURF-CAW2026R00990,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / Stamp Austria Bosnien-29.jpg / page 591707,Stamp Austria Bosnien-29.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00991,SURF-CAW2026R00991,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / Stamp Austria Bosnien-30.jpg / page 591708,Stamp Austria Bosnien-30.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00992,SURF-CAW2026R00992,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / Stamp Austria Bosnien-31.jpg / page 591710,Stamp Austria Bosnien-31.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00993,SURF-CAW2026R00993,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / Stamp Austria Bosnien-33.jpg / page 591711,Stamp Austria Bosnien-33.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01055,SURF-CAW2026R01055,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Wikimedia Commons file source / 1907 BosnieH 25h Travnik.jpg / page 26931266,1907 BosnieH 25h Travnik.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01070,SURF-CAW2026R01070,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1908 Uruguay 2C Mi172.jpg / page 32706959,1908 Uruguay 2C Mi172.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01088,SURF-CAW2026R01088,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Centinela (Ulpiano Checa).JPG / page 21160653,Centinela (Ulpiano Checa).JPG,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01092,SURF-CAW2026R01092,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / PM 110506 Liebig Chromos.jpg / page 69124804,PM 110506 Liebig Chromos.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01094,SURF-CAW2026R01094,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Vratislav nechleba, poster della xxxi esposiz. dell'associaz. di artisti visivi mànes les indépendents, 1910.jpg / page 72434463","Vratislav nechleba, poster della xxxi esposiz. dell'associaz. di artisti visivi mànes les indépendents, 1910.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01099,SURF-CAW2026R01099,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1919 Yougoslavie SurchB-H 50h Trebinje.jpg / page 26788930,1919 Yougoslavie SurchB-H 50h Trebinje.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01113,SURF-CAW2026R01113,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1910 Uruguay 5C Independence Mi179.jpg / page 32706961,1910 Uruguay 5C Independence Mi179.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01115,SURF-CAW2026R01115,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: postage,Wikimedia Commons file source / Palestine-WW1-3-HE.jpg / page 16156407,Palestine-WW1-3-HE.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01121,SURF-CAW2026R01121,support_packet_appendix_text,philatelic_or_stamp_like,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Wikimedia Commons file source / 1911 B-H 10h Vrbas Teslić Mi34.jpg / page 33489614,1911 B-H 10h Vrbas Teslić Mi34.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01136,SURF-CAW2026R01136,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Anoush opera poster, August 12, 1912.tif / page 69342867","Anoush opera poster, August 12, 1912.tif",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01137,SURF-CAW2026R01137,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Anoush opera poster, August 4, 1912.tif / page 69342864","Anoush opera poster, August 4, 1912.tif",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01146,SURF-CAW2026R01146,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Plinio nomellini per officine ricordi, parisina, poster, 1913.jpg / page 51184578","Plinio nomellini per officine ricordi, parisina, poster, 1913.jpg",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01149,SURF-CAW2026R01149,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Sud Afrikanische Volks-kalender 193 cover.jpg / page 137948458,Sud Afrikanische Volks-kalender 193 cover.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01153,SURF-CAW2026R01153,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,"Wikimedia Commons file source / Anoush opera poster, April 29, 1913.tif / page 69342865","Anoush opera poster, April 29, 1913.tif",surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01197,SURF-CAW2026R01197,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Harry Struben - Book cover c 1915 - Painting perhaps by his daughter Edith Struben..jpg / page 35592064,Harry Struben - Book cover c 1915 - Painting perhaps by his daughter Edith Struben..jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01210,SURF-CAW2026R01210,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / Rodin museum label Legion of Honor 2021.jpg / page 111181235,Rodin museum label Legion of Honor 2021.jpg,surface_role_override_v1,
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R01235,SURF-CAW2026R01235,card,weak_context_or_profile_image,apply_card_demotion,high,weak_context_or_profile_image: Own work,Wikimedia Commons file source / The Common Sense of Socialism - book cover.jpg / page 21161772,The Common Sense of Socialism - book cover.jpg,surface_role_override_v1,
