capture_id,capture_file,source_title,object_year,exclusion_scope,reason,retain_as,source_record_url
CAW2026R04130,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2016 - Colnect 725980 - RCC - National cuisine.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2016_-_Colnect_725980_-_RCC_-_National_cuisine.jpeg
CAW2026R04131,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725933 - Ganja - European Youth Capital 2016.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725933_-_Ganja_-_European_Youth_Capital_2016.jpeg
CAW2026R04137,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Moldova - 2016 - Colnect 667172 - Happy New Year 2017.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Moldova_-_2016_-_Colnect_667172_-_Happy_New_Year_2017.jpeg
CAW2026R04152,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Indonesia - 2016 - Colnect 800449 - Canoe.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Indonesia_-_2016_-_Colnect_800449_-_Canoe.jpeg
CAW2026R04162,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Armenia - 2016 - Colnect 626933 - International Stamp Exhibition 2016 New York.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Armenia_-_2016_-_Colnect_626933_-_International_Stamp_Exhibition_2016_New_York.jpeg
CAW2026R04163,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Armenia - 2016 - Colnect 626940 - Pope Francis - Visit to the First Christian Nation.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Armenia_-_2016_-_Colnect_626940_-_Pope_Francis_-_Visit_to_the_First_Christian_Nation.jpeg
CAW2026R04164,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Armenia - 2016 - Colnect 626942 - Pope Francis - Visit to the First Christian Nation.jpeg,2016,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Armenia_-_2016_-_Colnect_626942_-_Pope_Francis_-_Visit_to_the_First_Christian_Nation.jpeg
CAW2026R04191,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 1029599 - Mərdəkan castle 14th cent.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_1029599_-_M%C9%99rd%C9%99kan_castle_14th_cent.jpeg
CAW2026R04192,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 1029600 - Ramana castle 14th cent.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_1029600_-_Ramana_castle_14th_cent.jpeg
CAW2026R04193,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725934 - Rooster.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725934_-_Rooster.jpeg
CAW2026R04194,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725935 - Rooster.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725935_-_Rooster.jpeg
CAW2026R04195,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725936 - Year of the Rooster.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725936_-_Year_of_the_Rooster.jpeg
CAW2026R04196,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725937 - Novruz festival.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725937_-_Novruz_festival.jpeg
CAW2026R04197,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725938 - Novruz festival.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725938_-_Novruz_festival.jpeg
CAW2026R04198,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725939 - Novruz festival.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725939_-_Novruz_festival.jpeg
CAW2026R04199,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725940 - Novruz festival.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725940_-_Novruz_festival.jpeg
CAW2026R04200,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725941 - Mərdəkan castle 14th cent.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725941_-_M%C9%99rd%C9%99kan_castle_14th_cent.jpeg
CAW2026R04201,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725942 - Mərdəkan castle 14th cent.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725942_-_M%C9%99rd%C9%99kan_castle_14th_cent.jpeg
CAW2026R04202,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725943 - Ramana castle 14th cent.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725943_-_Ramana_castle_14th_cent.jpeg
CAW2026R04203,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725944 - Ramana castle 14th cent.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725944_-_Ramana_castle_14th_cent.jpeg
CAW2026R04204,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725945 - 1 - Europa 2017 - Castles.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725945_-_1_-_Europa_2017_-_Castles.jpeg
CAW2026R04205,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725945 - 2 - Europa 2017 - Castles - back.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725945_-_2_-_Europa_2017_-_Castles_-_back.jpeg
CAW2026R04206,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725946 - Europa 2017 - Castles.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725946_-_Europa_2017_-_Castles.jpeg
CAW2026R04207,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725947 - Qız Qalası Baku.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725947_-_Q%C4%B1z_Qalas%C4%B1_Baku.jpeg
CAW2026R04208,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725948 - Tennis.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725948_-_Tennis.jpeg
CAW2026R04209,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725949 - Gymnastics.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725949_-_Gymnastics.jpeg
CAW2026R04210,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725950 - Boxing.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725950_-_Boxing.jpeg
CAW2026R04211,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725951 - Football.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725951_-_Football.jpeg
CAW2026R04212,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 725952 - 4th Islamic Solidarity Games Baku 2017.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_725952_-_4th_Islamic_Solidarity_Games_Baku_2017.jpeg
CAW2026R04213,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 759970 - Centenary of Birth of Tofiq Kuliyev Azeri Composer.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_759970_-_Centenary_of_Birth_of_Tofiq_Kuliyev_Azeri_Composer.jpeg
CAW2026R04214,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Azerbaijan - 2017 - Colnect 768678 - Traditional Copperware.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Azerbaijan_-_2017_-_Colnect_768678_-_Traditional_Copperware.jpeg
CAW2026R04216,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Moldova - 2017 - Colnect 705989 - Moon Pendant Sântana de Mureş Cerneahov culture - label.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Moldova_-_2017_-_Colnect_705989_-_Moon_Pendant_S%C3%A2ntana_de_Mure%C5%9F_Cerneahov_culture_-_label.jpeg
CAW2026R04217,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Moldova - 2017 - Colnect 705990 - Ring Sarmatic culture - label.jpeg,2017,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Moldova_-_2017_-_Colnect_705990_-_Ring_Sarmatic_culture_-_label.jpeg
CAW2026R04276,capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,Stamp of Albania - 2018 - Colnect 831022 - Sturgeon Acipenser sturio.jpeg,2018,primary_object_success,Post-2010 stamp/philatelic material can inflate contemporary design-object coverage.,card_or_appendix_if_research_relevant,https://commons.wikimedia.org/wiki/File:Stamp_of_Albania_-_2018_-_Colnect_831022_-_Sturgeon_Acipenser_sturio.jpeg
