suggestion_id,surface_id,source_record_id,suggestion_type,current_label,suggested_label,suggested_region_id,suggested_geo_id,confidence_level,evidence_type,auto_apply_eligible,requires_date_check,external_validation_status,wikidata_country_found,suggested_action,years_found,risk_flags,review_priority,evidence,title,source_file
RGE-SCORE-00477,SURF-CGS2026R1046,CGS2026R1046,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 140, Ed. 1 Saturday, October 9, 1847 - DPLA - a31896b7a60a50086b2fa8e071c06bb4 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00478,SURF-CGS2026R1047,CGS2026R1047,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 141, Ed. 1 Wednesday, October 13, 1847 - DPLA - 6f74bee4fb8b5cc6ff30bca882c499bb (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 141, Ed. 1 Wednesday, October 13, 1847 - DPLA - 6f74bee4fb8b5cc6ff30bca882c499bb (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00479,SURF-CGS2026R1048,CGS2026R1048,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 142, Ed. 1 Saturday, October 16, 1847 - DPLA - bc7d2c5ae29b24021a16472bf8f61e34 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 142, Ed. 1 Saturday, October 16, 1847 - DPLA - bc7d2c5ae29b24021a16472bf8f61e34 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00480,SURF-CGS2026R1049,CGS2026R1049,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 146, Ed. 1 Saturday, October 30, 1847 - DPLA - 9e37d19c9901636ae8dda7a4a456d4f1 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 146, Ed. 1 Saturday, October 30, 1847 - DPLA - 9e37d19c9901636ae8dda7a4a456d4f1 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00481,SURF-CGS2026R1050,CGS2026R1050,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 147, Ed. 1 Wednesday, November 3, 1847 - DPLA - 3ac69274c8bde7f563f062d4c1374ae5 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 147, Ed. 1 Wednesday, November 3, 1847 - DPLA - 3ac69274c8bde7f563f062d4c1374ae5 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00482,SURF-CGS2026R1051,CGS2026R1051,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00483,SURF-CGS2026R1052,CGS2026R1052,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00484,SURF-CGS2026R1053,CGS2026R1053,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 149, Ed. 1 Wednesday, November 10, 1847 - DPLA - c0ca61342c33eba30a567e9af639ce8b (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00485,SURF-CGS2026R1054,CGS2026R1054,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 150, Ed. 1 Wednesday, November 17, 1847 - DPLA - 7563d6edcea3888522960e23296dc07d (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 150, Ed. 1 Wednesday, November 17, 1847 - DPLA - 7563d6edcea3888522960e23296dc07d (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00486,SURF-CGS2026R1055,CGS2026R1055,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 151, Ed. 1 Saturday, November 20, 1847 - DPLA - 26a03e86fe0e0b114ff3801801772441 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 151, Ed. 1 Saturday, November 20, 1847 - DPLA - 26a03e86fe0e0b114ff3801801772441 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00487,SURF-CGS2026R1056,CGS2026R1056,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00488,SURF-CGS2026R1057,CGS2026R1057,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 152, Ed. 1 Wednesday, November 24, 1847 - DPLA - 0681e5e158775806dc46c4bb2c937c38 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00489,SURF-CGS2026R1058,CGS2026R1058,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 154, Ed. 1 Wednesday, December 1, 1847 - DPLA - 72ccafd1fd3fecf7651b02a0b178d7f7 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 154, Ed. 1 Wednesday, December 1, 1847 - DPLA - 72ccafd1fd3fecf7651b02a0b178d7f7 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00490,SURF-CGS2026R1059,CGS2026R1059,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00491,SURF-CGS2026R1060,CGS2026R1060,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 155, Ed. 1 Saturday, December 4, 1847 - DPLA - dba4eb7814c9f21a019485f237bfcac3 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00492,SURF-CGS2026R1061,CGS2026R1061,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 156, Ed. 1 Wednesday, December 8, 1847 - DPLA - 6dfda8038a06e9218fedbadf5d2efe7e (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 156, Ed. 1 Wednesday, December 8, 1847 - DPLA - 6dfda8038a06e9218fedbadf5d2efe7e (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00493,SURF-CGS2026R1062,CGS2026R1062,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00494,SURF-CGS2026R1063,CGS2026R1063,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00495,SURF-CGS2026R1064,CGS2026R1064,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 157, Ed. 1 Saturday, December 11, 1847 - DPLA - bd2657cfaee1e61432f9f3e7ad04e902 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00496,SURF-CGS2026R1065,CGS2026R1065,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00497,SURF-CGS2026R1066,CGS2026R1066,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 4).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexi","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 159, Ed. 1 Wednesday, December 22, 1847 - DPLA - 8b492853cda9773c68199b8ede92e0f7 (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00498,SURF-CGS2026R1067,CGS2026R1067,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 1).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00499,SURF-CGS2026R1068,CGS2026R1068,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 160, Ed. 1 Saturday, December 25, 1847 - DPLA - 47aab9cfe16506785d759b25a947e4c1 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00500,SURF-CGS2026R1069,CGS2026R1069,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 64, Ed. 1 Monday, January 4, 1847 - DPLA - c7cbcf4619136c1e69d3eeda46351796 (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Me","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 64, Ed. 1 Monday, January 4, 1847 - DPLA - c7cbcf4619136c1e69d3eeda46351796 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00501,SURF-CGS2026R1070,CGS2026R1070,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 2).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Me","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00502,SURF-CGS2026R1071,CGS2026R1071,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1847; 1848,historical_split_requires_taxonomy_support,historical_split_review,"The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 3).jpg 1847 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: The American Flag. (Matamoros, Tamaulipas, Me","The American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 1, No. 65, Ed. 1 Friday, January 8, 1847 - DPLA - 42ca7fdeb6734b22ef74cf6ef869e7ac (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00503,SURF-CGS2026R1072,CGS2026R1072,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 163, Ed. 1 Thursday, January 6, 1848 - DPLA - f7f7fa1d24b44796bfc1e1e8e0aea1f6 (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico)","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 163, Ed. 1 Thursday, January 6, 1848 - DPLA - f7f7fa1d24b44796bfc1e1e8e0aea1f6 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00504,SURF-CGS2026R1073,CGS2026R1073,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 165, Ed. 1 Wednesday, January 12, 1848 - DPLA - fdf30aea2a550fd3c30c238c21118e68 (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 165, Ed. 1 Wednesday, January 12, 1848 - DPLA - fdf30aea2a550fd3c30c238c21118e68 (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00505,SURF-CGS2026R1074,CGS2026R1074,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 166, Ed. 1 Saturday, January 15, 1848 - DPLA - 58d8fb064b0d1df5d6a45cacdde30b5e (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; Category:Artworks without Wikidata item Category:Media","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 166, Ed. 1 Saturday, January 15, 1848 - DPLA - 58d8fb064b0d1df5d6a45cacdde30b5e (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00506,SURF-CGS2026R1075,CGS2026R1075,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00507,SURF-CGS2026R1076,CGS2026R1076,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 3).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 3).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00508,SURF-CGS2026R1077,CGS2026R1077,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 4).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexico","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 168, Ed. 1 Saturday, January 22, 1848 - DPLA - c04333541df3270591310d2b0b91adae (page 4).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00509,SURF-CGS2026R1078,CGS2026R1078,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 1).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 1).jpg",region_conflict_historical_split_suggestions_v1.csv
RGE-SCORE-00510,SURF-CGS2026R1079,CGS2026R1079,historical_split,United States,Mexico; United States military occupation context,,,medium,historical_period_rule,false,true,unchecked,,split_by_date,1846; 1848,historical_split_requires_taxonomy_support,historical_split_review,"American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 2).jpg 1848 placeText: Latin America / Mexico | sourceSubjects: Latin America; Mexico; advertising; | title: American Flag. (Matamoros, Tamaulipas, Mexic","American Flag. (Matamoros, Tamaulipas, Mexico), Vol. 2, No. 169, Ed. 1 Wednesday, January 26, 1848 - DPLA - 884f43f7e92dcc1f1792d69fd4a753e3 (page 2).jpg",region_conflict_historical_split_suggestions_v1.csv
