surface_id,capture_id,year,title,source_name,region,image_state,surface_type,publication_role,source_scope,source_reading_text_length,reading_text_length,compound_children,review_reason
SURF-CAW2026R00066,CAW2026R00066,1830,"Marianne North (1830-1890) - Talipot Palm near the Botanic Garden, Peradeniya, Ceylon - MN284 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - Talipot Palm near the Botanic Garden, Peradeniya, Ceylon - MN284 - Marianne North Gallery.jpg / page 164676045",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,658,2460,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00067,CAW2026R00067,1830,Marianne North (1830-1890) - The Asoka - MN312 - Marianne North Gallery.jpg,Wikimedia Commons file source / Marianne North (1830-1890) - The Asoka - MN312 - Marianne North Gallery.jpg / page 164744197,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,235,2182,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00068,CAW2026R00068,1830,"Marianne North (1830-1890) - The Canary Islands Pine at Icod, Teneriffe - MN526 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - The Canary Islands Pine at Icod, Teneriffe - MN526 - Marianne North Gallery.jpg / page 164802570",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,532,2381,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00069,CAW2026R00069,1830,"Marianne North (1830-1890) - The Kaffir Plum, Painted in the Perie Bush, South Africa - MN382 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - The Kaffir Plum, Painted in the Perie Bush, South Africa - MN382 - Marianne North Gallery.jpg / page 164791280",South Africa / Botswana,IMG03,sheet,main_sheet,single_anchor_record,658,2461,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00070,CAW2026R00070,1830,"Marianne North (1830-1890) - The Kluet Volcano from Ngantang, Java - MN804 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - The Kluet Volcano from Ngantang, Java - MN804 - Marianne North Gallery.jpg / page 164654972",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,487,2346,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00071,CAW2026R00071,1830,Marianne North (1830-1890) - The Soma-Lata - MN308 - Marianne North Gallery.jpg,Wikimedia Commons file source / Marianne North (1830-1890) - The Soma-Lata - MN308 - Marianne North Gallery.jpg / page 164948946,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,271,2207,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00072,CAW2026R00072,1830,"Marianne North (1830-1890) - The Tapang-Tree, Sarawak, Borneo - MN530 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - The Tapang-Tree, Sarawak, Borneo - MN530 - Marianne North Gallery.jpg / page 164097352",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,442,2310,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00073,CAW2026R00073,1830,"Marianne North (1830-1890) - Three Volcanoes, from Tremangong, Java - MN802 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - Three Volcanoes, from Tremangong, Java - MN802 - Marianne North Gallery.jpg / page 164688544",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,496,2341,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00074,CAW2026R00074,1830,"Marianne North (1830-1890) - Tomb of Ali ud Deen and Neem Tree, Delhi - MN241 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - Tomb of Ali ud Deen and Neem Tree, Delhi - MN241 - Marianne North Gallery.jpg / page 164769456",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,514,2368,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00075,CAW2026R00075,1830,"Marianne North (1830-1890) - Trees near Fernshaw, Victoria - MN777 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - Trees near Fernshaw, Victoria - MN777 - Marianne North Gallery.jpg / page 164448555",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,409,2289,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00076,CAW2026R00076,1830,"Marianne North (1830-1890) - Unidentified Plants - 2009-1-2 - Royal Botanic Gardens, Kew, Library, Art ^ Archives.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - Unidentified Plants - 2009-1-2 - Royal Botanic Gardens, Kew, Library, Art ^ Archives.jpg / page 164188600",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,319,2237,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00077,CAW2026R00077,1830,"Marianne North (1830-1890) - View from the Steps of Table Mountain through a Wood of Silver Trees - MN425 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View from the Steps of Table Mountain through a Wood of Silver Trees - MN425 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg / page 97542339",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,766,2009,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00078,CAW2026R00078,1830,Marianne North (1830-1890) - View in the Brisbane Botanic Garden - MN738 - Marianne North Gallery.jpg,Wikimedia Commons file source / Marianne North (1830-1890) - View in the Brisbane Botanic Garden - MN738 - Marianne North Gallery.jpg / page 164617815,Seychelles,IMG03,sheet,main_sheet,single_anchor_record,463,2332,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00079,CAW2026R00079,1830,"Marianne North (1830-1890) - View near Quilpue, Chili - MN19 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View near Quilpue, Chili - MN19 - Marianne North Gallery.jpg / page 164325185",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,364,2265,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00080,CAW2026R00080,1830,"Marianne North (1830-1890) - View of Cadle's Hotel and the Kloof Beyond near Grahamstown - MN444 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View of Cadle's Hotel and the Kloof Beyond near Grahamstown - MN444 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg / page 97451684",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,685,1892,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00081,CAW2026R00081,1830,"Marianne North (1830-1890) - View of Sitio del Pardo, Orotava, Teneriffe - MN513 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View of Sitio del Pardo, Orotava, Teneriffe - MN513 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg / page 97432239",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,594,2472,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00082,CAW2026R00082,1830,"Marianne North (1830-1890) - View of the Sandy River at Spanish Town, Jamaica - MN167 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View of the Sandy River at Spanish Town, Jamaica - MN167 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg / page 97451506",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,373,2271,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00083,CAW2026R00083,1830,"Marianne North (1830-1890) - View of the South Coast of Mahé and Schools of Venn's Town, Seychelles - MN480 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View of the South Coast of Mahé and Schools of Venn's Town, Seychelles - MN480 - Marianne North Gallery, Royal Botanic Gardens, Kew.jpg / page 97453891",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,784,2544,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00084,CAW2026R00084,1830,"Marianne North (1830-1890) - View on the Flamsted Road, Jamaica - MN181 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View on the Flamsted Road, Jamaica - MN181 - Marianne North Gallery.jpg / page 164481858",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,460,2329,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00085,CAW2026R00085,1830,"Marianne North (1830-1890) - View over Port Royal, Jamaica, with Bamboos in the Foreground - MN149 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - View over Port Royal, Jamaica, with Bamboos in the Foreground - MN149 - Marianne North Gallery.jpg / page 164758607",Seychelles,IMG03,sheet,main_sheet,single_anchor_record,703,2483,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00086,CAW2026R00086,1830,Marianne North (1830-1890) - West Australian Shrubs - MN784 - Marianne North Gallery.jpg,Wikimedia Commons file source / Marianne North (1830-1890) - West Australian Shrubs - MN784 - Marianne North Gallery.jpg / page 164181768,Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,346,2253,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00087,CAW2026R00087,1830,"Marianne North (1830-1890) - Wild Flowers of Mount Tonglo, Sikkim, India - MN249 - Marianne North Gallery.jpg","Wikimedia Commons file source / Marianne North (1830-1890) - Wild Flowers of Mount Tonglo, Sikkim, India - MN249 - Marianne North Gallery.jpg / page 164356770",India,IMG03,sheet,main_sheet,single_anchor_record,541,2380,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00615,CCT2026R00615,1830,Nieuwe Riddersorde.jpg,Wikimedia Commons file source / Nieuwe Riddersorde.jpg / page 141526865,South Africa,IMG03,sheet,main_sheet,single_anchor_record,1031,2930,0,single_anchor_no_subsheet_relation
SURF-CRG2026R0001,CRG2026R0001,1830,Paganini par David d'Angers (Angers) (14911656518).jpg,Wikimedia Commons file source / Paganini par David d'Angers (Angers) (14911656518).jpg / page 37213183,France,IMG03,sheet,main_sheet,single_anchor_record,1836,3397,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00004,CAW2026R00004,1830,Pedro I of Brazil 1830.jpg,Wikimedia Commons file source / Pedro I of Brazil 1830.jpg / page 125246577,Brazil,IMG03,sheet,main_sheet,single_anchor_record,345,2280,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00005,CAW2026R00005,1830,Simplício Rodrigues de Sá - O Chalaça - Google Art Project.jpg,Wikimedia Commons file source / Simplício Rodrigues de Sá - O Chalaça - Google Art Project.jpg / page 150186109,Cape Verde,IMG03,sheet,main_sheet,single_anchor_record,526,2400,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01140,CCT2026R01140,1830,Stamp Shanghai 1893 1c.jpg,Wikimedia Commons file source / Stamp Shanghai 1893 1c.jpg / page 62452,China / Hong Kong,IMG03,sheet,main_sheet,single_anchor_record,658,3084,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01855,CCT2026R01855,1830,Stamp of Bolivia - 1897 - Colnect 226908 - Antonio José de Sucre.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1897 - Colnect 226908 - Antonio José de Sucre.jpeg / page 115575601,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,703,2512,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01856,CCT2026R01856,1830,Stamp of Bolivia - 1913 - Colnect 226880 - Simon Bolivar.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1913 - Colnect 226880 - Simon Bolivar.jpeg / page 115577093,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,918,2684,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01857,CCT2026R01857,1830,Stamp of Bolivia - 1913 - Colnect 226962 - Antonio Sucre.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1913 - Colnect 226962 - Antonio Sucre.jpeg / page 115577390,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,669,2470,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01858,CCT2026R01858,1830,Stamp of Bolivia - 1925 - Colnect 226888 - Gen AJ de Sucre.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1925 - Colnect 226888 - Gen AJ de Sucre.jpeg / page 115579044,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,781,2672,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01859,CCT2026R01859,1830,Stamp of Bolivia - 1937 - Colnect 227807 - Gen AJ de Sucre.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1937 - Colnect 227807 - Gen AJ de Sucre.jpeg / page 115593090,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,878,2587,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00008,CAW2026R00008,1830,The ships 'Vigilant' and 'Harpooner' offshore RMG BHC3390.tiff,Wikimedia Commons file source / The ships 'Vigilant' and 'Harpooner' offshore RMG BHC3390.tiff / page 62522013,Mauritius,IMG03,sheet,main_sheet,single_anchor_record,2096,3206,0,single_anchor_no_subsheet_relation
SURF-SI1970R001,SI1970R001,1830,"Trade Card of John Williams, Clothier",Smithsonian Open Access,United States,IMG03,sheet,main_sheet,single_anchor_record,1124,2157,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00094,CAW2026R00094,1830,Unidentified Puerto Rican Artist - Nino con Cotorra de Juguete - Google Art Project.jpg,Wikimedia Commons file source / Unidentified Puerto Rican Artist - Nino con Cotorra de Juguete - Google Art Project.jpg / page 22126248,Latin America,IMG03,sheet,main_sheet,single_anchor_record,517,2448,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00091,CAW2026R00091,1830,"Washington Sea Eagle, circa 1836-1839, by John James Audubon - SAAM - DSC00865.JPG","Wikimedia Commons file source / Washington Sea Eagle, circa 1836-1839, by John James Audubon - SAAM - DSC00865.JPG / page 14873468",Latin America,IMG03,sheet,main_sheet,single_anchor_record,996,4060,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00098,CAW2026R00098,1831,Eine merkwuerdige lebende Gesellschaft Indianischer Buschmenschen aus Neuholland.jpg,Wikimedia Commons file source / Eine merkwuerdige lebende Gesellschaft Indianischer Buschmenschen aus Neuholland.jpg / page 9099033,Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,932,2853,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00101,CAW2026R00101,1831,Haynes King (1831-1904) - An Interesting Paragraph - LEEAG.PA.1891.0042 - Leeds Art Gallery.jpg,Wikimedia Commons file source / Haynes King (1831-1904) - An Interesting Paragraph - LEEAG.PA.1891.0042 - Leeds Art Gallery.jpg / page 164486727,Latin America,IMG03,sheet,main_sheet,single_anchor_record,364,2301,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00102,CAW2026R00102,1831,"Haynes King (1831-1904) - Industry (Girl at Window, Sewing) - ERYMS (BAG) , 1997.95 - Beverley Art Gallery.jpg","Wikimedia Commons file source / Haynes King (1831-1904) - Industry (Girl at Window, Sewing) - ERYMS (BAG) , 1997.95 - Beverley Art Gallery.jpg / page 167321250",Latin America,IMG03,sheet,main_sheet,single_anchor_record,562,2465,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00103,CAW2026R00103,1831,"Haynes King (1831-1904) - Mother and Child - TWCMS , F4628 - Laing Art Gallery.jpg","Wikimedia Commons file source / Haynes King (1831-1904) - Mother and Child - TWCMS , F4628 - Laing Art Gallery.jpg / page 164100437",Latin America,IMG03,sheet,main_sheet,single_anchor_record,298,2256,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00099,CAW2026R00099,1831,Indianische Buschmenschen.jpg,Wikimedia Commons file source / Indianische Buschmenschen.jpg / page 9100551,Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,878,2806,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0256,CRB2026V2R0256,1831,"Poster; theatre performance at Rotunda, London, 1831 Wellcome L0039148.jpg","Wikimedia Commons file source / Poster; theatre performance at Rotunda, London, 1831 Wellcome L0039148.jpg / page 33925694",Georgia,IMG03,sheet,main_sheet,single_anchor_record,987,3281,0,single_anchor_no_subsheet_relation
SURF-CAW2026R00100,CAW2026R00100,1831,"Print, trade-card (BM 1998,0712.5).jpg","Wikimedia Commons file source / Print, trade-card (BM 1998,0712.5).jpg / page 90253126",China / Hong Kong,IMG03,sheet,main_sheet,single_anchor_record,540,2303,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01860,CCT2026R01860,1831,Stamp of Bolivia - 1901 - Colnect 226923 - Adolfo Ballivian.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1901 - Colnect 226923 - Adolfo Ballivian.jpeg / page 115575993,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,834,2646,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01861,CCT2026R01861,1831,Stamp of Bolivia - 1901 - Colnect 226924 - Eliodoro Camacho.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1901 - Colnect 226924 - Eliodoro Camacho.jpeg / page 115576012,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,576,2510,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01862,CCT2026R01862,1831,Stamp of Bolivia - 1911 - Colnect 226946 - Eliodoro Camacho.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1911 - Colnect 226946 - Eliodoro Camacho.jpeg / page 115576673,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,981,2717,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01863,CCT2026R01863,1831,Stamp of Bolivia - 1911 - Colnect 226947 - Eliodoro Camacho.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1911 - Colnect 226947 - Eliodoro Camacho.jpeg / page 115576700,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,979,2713,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01864,CCT2026R01864,1831,Stamp of Bolivia - 1911 - Colnect 226948 - Eliodoro Camacho.jpeg,Wikimedia Commons file source / Stamp of Bolivia - 1911 - Colnect 226948 - Eliodoro Camacho.jpeg / page 115576736,Bolivia,IMG03,sheet,main_sheet,single_anchor_record,991,2720,0,single_anchor_no_subsheet_relation
