source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,input_review_type,review_class,suggested_action,surface_disposition_override,decision_type,confidence,override_basis,guardrail
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00632,SURF-CAW2026R00632,1890,India,IMG03,Wikimedia Commons file source / Affichette en français pour le souvenir du massacre de Wounded knee.jpg / page 111723836,Affichette en français pour le souvenir du massacre de Wounded knee.jpg,https://commons.wikimedia.org/wiki/File:Affichette_en_fran%C3%A7ais_pour_le_souvenir_du_massacre_de_Wounded_knee.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00650,SURF-CAW2026R00650,1892,Uruguay,IMG03,Wikimedia Commons file source / 1892 Uruguay CINCO 7c Mi84.jpg / page 32451258,1892 Uruguay CINCO 7c Mi84.jpg,https://commons.wikimedia.org/wiki/File:1892_Uruguay_CINCO_7c_Mi84.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00671,SURF-CAW2026R00671,1894,Korean Peninsula,IMG03,Wikimedia Commons file source / Korea Review 1920 cover.png / page 131489907,Korea Review 1920 cover.png,https://commons.wikimedia.org/wiki/File:Korea_Review_1920_cover.png,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00672,SURF-CAW2026R00672,1894,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1894 B-H 1kr typo M1II.jpg / page 30801053,1894 B-H 1kr typo M1II.jpg,https://commons.wikimedia.org/wiki/File:1894_B-H_1kr_typo_M1II.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00673,SURF-CAW2026R00673,1894,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1896 B-H 1kr Konjica Mi1IIL.jpg / page 31016048,1896 B-H 1kr Konjica Mi1IIL.jpg,https://commons.wikimedia.org/wiki/File:1896_B-H_1kr_Konjica_Mi1IIL.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00674,SURF-CAW2026R00674,1894,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1896 Bosnie 20kr-Bos.Gradiska.jpg / page 26704001,1896 Bosnie 20kr-Bos.Gradiska.jpg,https://commons.wikimedia.org/wiki/File:1896_Bosnie_20kr-Bos.Gradiska.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00736,SURF-CAW2026R00736,1897,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / Bosnia 1897 20kr Buchdruck.jpg / page 24801428,Bosnia 1897 20kr Buchdruck.jpg,https://commons.wikimedia.org/wiki/File:Bosnia_1897_20kr_Buchdruck.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00740,SURF-CAW2026R00740,1897,Peru,IMG03,Wikimedia Commons file source / Poetas jóvenes de América (1930) Guillén Paredes.png / page 112661671,Poetas jóvenes de América (1930) Guillén Paredes.png,https://commons.wikimedia.org/wiki/File:Poetas_j%C3%B3venes_de_Am%C3%A9rica_(1930)_Guill%C3%A9n_Paredes.png,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00743,SURF-CAW2026R00743,1897,Indonesia,IMG03,"Wikimedia Commons file source / Alfons mucha, bleu deschamps, 1897 (richard fuxa fundation) 01.jpg / page 51187838","Alfons mucha, bleu deschamps, 1897 (richard fuxa fundation) 01.jpg","https://commons.wikimedia.org/wiki/File:Alfons_mucha,_bleu_deschamps,_1897_(richard_fuxa_fundation)_01.jpg",event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00750,SURF-CAW2026R00750,1898,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / Bosnia 1898 2kr Buchdruck.jpg / page 24801431,Bosnia 1898 2kr Buchdruck.jpg,https://commons.wikimedia.org/wiki/File:Bosnia_1898_2kr_Buchdruck.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00774,SURF-CAW2026R00774,1899,Iran,IMG03,Wikimedia Commons file source / Tehran Bank poster.jpg / page 26188841,Tehran Bank poster.jpg,https://commons.wikimedia.org/wiki/File:Tehran_Bank_poster.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00807,SURF-CAW2026R00807,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 10h Mi15.jpg / page 30812937,1900 B-H 10h Mi15.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_10h_Mi15.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00808,SURF-CAW2026R00808,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 1K Mi21.jpg / page 31014768,1900 B-H 1K Mi21.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_1K_Mi21.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00809,SURF-CAW2026R00809,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 1h Mi10.jpg / page 30812934,1900 B-H 1h Mi10.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_1h_Mi10.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00810,SURF-CAW2026R00810,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 25h Mi17.jpg / page 31014769,1900 B-H 25h Mi17.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_25h_Mi17.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00811,SURF-CAW2026R00811,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 2h Mi11C.jpg / page 30812935,1900 B-H 2h Mi11C.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_2h_Mi11C.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00812,SURF-CAW2026R00812,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 2kr Mi22.jpg / page 30816191,1900 B-H 2kr Mi22.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_2kr_Mi22.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00813,SURF-CAW2026R00813,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 30h Zvornik Mi18.jpg / page 31014767,1900 B-H 30h Zvornik Mi18.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_30h_Zvornik_Mi18.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00814,SURF-CAW2026R00814,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 50h Mi20.jpg / page 30816190,1900 B-H 50h Mi20.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_50h_Mi20.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00815,SURF-CAW2026R00815,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1900 B-H 6h Mi14.jpg / page 30812936,1900 B-H 6h Mi14.jpg,https://commons.wikimedia.org/wiki/File:1900_B-H_6h_Mi14.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00816,SURF-CAW2026R00816,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1901 B-H 20h Nevesinje Mi16.jpg / page 31014773,1901 B-H 20h Nevesinje Mi16.jpg,https://commons.wikimedia.org/wiki/File:1901_B-H_20h_Nevesinje_Mi16.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00817,SURF-CAW2026R00817,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1902 Bosnie 20h Jajce.jpg / page 26931265,1902 Bosnie 20h Jajce.jpg,https://commons.wikimedia.org/wiki/File:1902_Bosnie_20h_Jajce.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00818,SURF-CAW2026R00818,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1903 B-H 10kr Travnik Mi15.jpg / page 30979657,1903 B-H 10kr Travnik Mi15.jpg,https://commons.wikimedia.org/wiki/File:1903_B-H_10kr_Travnik_Mi15.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00819,SURF-CAW2026R00819,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / 1906 B-H 10kr Kiseljak Mi15.jpg / page 30979658,1906 B-H 10kr Kiseljak Mi15.jpg,https://commons.wikimedia.org/wiki/File:1906_B-H_10kr_Kiseljak_Mi15.jpg,event_photo_or_context_image,philatelic_or_stamp_like,card_support_review,support_packet_appendix_text,apply_subsheet_demotion,medium,philatelic_or_stamp_like: Stamp,Stamp/philatelic-like rows need support-packet treatment unless later reviewed as strong design objects.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00820,SURF-CAW2026R00820,1900,Bosnia and Herzegovina,IMG03,Wikimedia Commons file source / Menu for Bosnia Pavillion by Alfons Mucha 1900.jpg / page 73584178,Menu for Bosnia Pavillion by Alfons Mucha 1900.jpg,https://commons.wikimedia.org/wiki/File:Menu_for_Bosnia_Pavillion_by_Alfons_Mucha_1900.jpg,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Own work,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00873,SURF-CAW2026R00873,1901,Germany,IMG03,Wikimedia Commons file source / Afrikaabteilung in Ethnological Museum Berlin 28.JPG / page 14742872,Afrikaabteilung in Ethnological Museum Berlin 28.JPG,https://commons.wikimedia.org/wiki/File:Afrikaabteilung_in_Ethnological_Museum_Berlin_28.JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
capture_batch_commons_open_authority_weighted_expansion_2026_v1_records.csv,CAW2026R00874,SURF-CAW2026R00874,1901,Germany,IMG03,Wikimedia Commons file source / Afrikaabteilung in Ethnological Museum Berlin 29 (cropped).JPG / page 141827174,Afrikaabteilung in Ethnological Museum Berlin 29 (cropped).JPG,https://commons.wikimedia.org/wiki/File:Afrikaabteilung_in_Ethnological_Museum_Berlin_29_(cropped).JPG,event_photo_or_context_image,weak_context_or_profile_image,card_support_candidate,card,apply_card_demotion,high,weak_context_or_profile_image: Self-photographed,Weak profile/own-work/context image; keep source visible but remove main-sheet claim.
