scope	path	tracked_status	ignored_status	size_bytes	mtime_utc	mime_or_signature	source_owner	authority_role	recovery_reference	classification	reason	proposed_action	duplicate_group	content_identity_basis	sha256_if_confirmed_candidate	deletion_risk
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/components/sub-sheets/SUB_SHEET_RULES.md	UNTRACKED	NO	4502	2026-07-28T04:28:53.271765Z	extension:text/markdown	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0052	sha256:7e46ccb29cb050bab59e46f76e1c627759aea50da7f6e41cc10ef3d56c783fb4; from SIZECAND-0766	7e46ccb29cb050bab59e46f76e1c627759aea50da7f6e41cc10ef3d56c783fb4	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/components/sub-sheets/SubSheetLab.tsx	UNTRACKED	NO	18879	2026-07-28T04:28:53.272032Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0024	sha256:9a596c0fa8eb5b01c56df64b8c5cac87504a492cad018ca5113ee3f2f3908241; from SIZECAND-0055	9a596c0fa8eb5b01c56df64b8c5cac87504a492cad018ca5113ee3f2f3908241	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/components/text-pages/TextPageLab.tsx	UNTRACKED	NO	35042	2026-07-28T04:28:53.272493Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0014	sha256:46cb49bb417b2493f7467eaa1fecbf1cfdb45f83d1b2d265541e2e6c08b23d3d; from SIZECAND-0033	46cb49bb417b2493f7467eaa1fecbf1cfdb45f83d1b2d265541e2e6c08b23d3d	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/appendix-layout.ts	UNTRACKED	NO	3177	2026-07-28T04:28:53.330463Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0163	sha256:cb678cfee4d1c81c55529b723ed01863c0f72b433529d8f09c94123277cd1474; from SIZECAND-1248	cb678cfee4d1c81c55529b723ed01863c0f72b433529d8f09c94123277cd1474	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/archive.ts	UNTRACKED	NO	7031	2026-07-28T04:28:53.332157Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0071	sha256:f22569970540dc9a5d4eea7dad56f4b4cdabe4197fcadd5589f68d138d12f3b7; from SIZECAND-0742	f22569970540dc9a5d4eea7dad56f4b4cdabe4197fcadd5589f68d138d12f3b7	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/card-asset-layout.ts	UNTRACKED	NO	1991	2026-07-28T04:28:53.329603Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0171	sha256:d0f22b40aab81b3b23dcae3e32e02c5b9e9a99bcd519cfbd14f4bf7e4d8d816b; from SIZECAND-1276	d0f22b40aab81b3b23dcae3e32e02c5b9e9a99bcd519cfbd14f4bf7e4d8d816b	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/layout.ts	UNTRACKED	NO	4461	2026-07-28T04:28:53.327827Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0154	sha256:74e504643232c29612512f33d597443c5811e04a5175dff07002f69e0f24622a; from SIZECAND-1225	74e504643232c29612512f33d597443c5811e04a5175dff07002f69e0f24622a	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/layouts.tsx	UNTRACKED	NO	17576	2026-07-28T04:28:53.327209Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0025	sha256:033f631ba4b8dc5dbbb4f71eebae76fc5aa0616622d4f9cd67e90ac154269847; from SIZECAND-0061	033f631ba4b8dc5dbbb4f71eebae76fc5aa0616622d4f9cd67e90ac154269847	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/main-sheet-layout.ts	UNTRACKED	NO	6291	2026-07-28T04:28:53.328284Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0089	sha256:c97faff299f91da66f411f52d2a5f6892d29afd628498c05409eecb7975b28ba; from SIZECAND-0831	c97faff299f91da66f411f52d2a5f6892d29afd628498c05409eecb7975b28ba	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/paginate.ts	UNTRACKED	NO	21070	2026-07-28T04:28:53.331593Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0033	sha256:94f3e4522440ce90cabee54e972043f45aa6131f081a35e5ae1dd1b2be2a77c6; from SIZECAND-0081	94f3e4522440ce90cabee54e972043f45aa6131f081a35e5ae1dd1b2be2a77c6	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/reading-note-layout.ts	UNTRACKED	NO	1342	2026-07-28T04:28:53.330827Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0176	sha256:05066a7b1f3650a8daff80f061dcc737a2f6e3f5511ff0e9f7a0dd4204245815; from SIZECAND-1306	05066a7b1f3650a8daff80f061dcc737a2f6e3f5511ff0e9f7a0dd4204245815	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/slip-layout.ts	UNTRACKED	NO	1479	2026-07-28T04:28:53.329953Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0175	sha256:a570da1c03ee25dd46ac5a4f764c66f0000e0c82909743d932f7e64f9f651c17; from SIZECAND-1304	a570da1c03ee25dd46ac5a4f764c66f0000e0c82909743d932f7e64f9f651c17	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/sub-sheet-layout.ts	UNTRACKED	NO	5564	2026-07-28T04:28:53.328718Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0127	sha256:2ad4a77188067b3d91b3b67fddb8f0c6689e84014070f8a55a800be3395defd6; from SIZECAND-1023	2ad4a77188067b3d91b3b67fddb8f0c6689e84014070f8a55a800be3395defd6	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/lib/text-page-layout.ts	UNTRACKED	NO	3079	2026-07-28T04:28:53.329221Z	extension:text/typescript	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0168	sha256:aa59769cae80b9178c82f022f4a91620208b49360f936ff04f462d595514f7b9; from SIZECAND-1251	aa59769cae80b9178c82f022f4a91620208b49360f936ff04f462d595514f7b9	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/appendix/page.tsx	UNTRACKED	NO	217	2026-07-28T04:28:53.385830Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0201	sha256:85140185311e5e73cb756c0e1a41bea23d56546f58c69fdff438cfaebb5e5994; from SIZECAND-1342	85140185311e5e73cb756c0e1a41bea23d56546f58c69fdff438cfaebb5e5994	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/bookmarks/horizontal/page.tsx	UNTRACKED	NO	252	2026-07-28T04:28:53.386441Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0193	sha256:c00a732a56e0058b799fdfb15c998c381f30d5a9fb1beda2f18c9e3185ce8194; from SIZECAND-1333	c00a732a56e0058b799fdfb15c998c381f30d5a9fb1beda2f18c9e3185ce8194	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/bookmarks/page.tsx	UNTRACKED	NO	220	2026-07-28T04:28:53.386680Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0200	sha256:0926f5d4f299363ed7b1d056f8adc3743f51ad310c02f54463c6680295b5aaed; from SIZECAND-1341	0926f5d4f299363ed7b1d056f8adc3743f51ad310c02f54463c6680295b5aaed	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/bookmarks/vertical/page.tsx	UNTRACKED	NO	246	2026-07-28T04:28:53.387135Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0194	sha256:c609d1f1055d0473f3da54d22527493f81cac0baf17c6e5e316cb8667637dff2; from SIZECAND-1334	c609d1f1055d0473f3da54d22527493f81cac0baf17c6e5e316cb8667637dff2	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/cards/color/page.tsx	UNTRACKED	NO	213	2026-07-28T04:28:53.388302Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0203	sha256:c30d6eb6867418fa7cf937e33cdddf56c00724bb0fb23834fe0025343ac227ce; from SIZECAND-1344	c30d6eb6867418fa7cf937e33cdddf56c00724bb0fb23834fe0025343ac227ce	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/cards/dense/page.tsx	UNTRACKED	NO	224	2026-07-28T04:28:53.388901Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0198	sha256:b823e99eeb47ba596de90d86f9e85c63439195a427726fb9d0edab0ad954e38f; from SIZECAND-1339	b823e99eeb47ba596de90d86f9e85c63439195a427726fb9d0edab0ad954e38f	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/cards/page.tsx	UNTRACKED	NO	196	2026-07-28T04:28:53.390063Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0204	sha256:98be20bad1680dbc8bc99d6570093c7af2e565614f7e3faaf1f695b1b931461c; from SIZECAND-1345	98be20bad1680dbc8bc99d6570093c7af2e565614f7e3faaf1f695b1b931461c	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/cards/rectangle/page.tsx	UNTRACKED	NO	225	2026-07-28T04:28:53.389816Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0197	sha256:4b4b355378fca4e2466ad8e952b000f1b6ee40c737c74960cce9a72bdf6c9821; from SIZECAND-1338	4b4b355378fca4e2466ad8e952b000f1b6ee40c737c74960cce9a72bdf6c9821	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/cards/special/page.tsx	UNTRACKED	NO	230	2026-07-28T04:28:53.389401Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0195	sha256:2933de5da71825184e0f5f6ca5508645dd4f998e374c393348f9f1b7db09a74b; from SIZECAND-1335	2933de5da71825184e0f5f6ca5508645dd4f998e374c393348f9f1b7db09a74b	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/cards/square/page.tsx	UNTRACKED	NO	216	2026-07-28T04:28:53.387807Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0202	sha256:7cd3a20675305eef633733108cab4113e54991780bb588a1196586f85031338e; from SIZECAND-1343	7cd3a20675305eef633733108cab4113e54991780bb588a1196586f85031338e	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/main-sheets/page.tsx	UNTRACKED	NO	227	2026-07-28T04:28:53.390476Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0196	sha256:98f5940b100fcc752d17f5bb5a32cda8ef41253132c4918cfb71ca83f0bc7476; from SIZECAND-1336	98f5940b100fcc752d17f5bb5a32cda8ef41253132c4918cfb71ca83f0bc7476	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/slips/page.tsx	UNTRACKED	NO	194	2026-07-28T04:28:53.390953Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0205	sha256:0632d5390bd4401f0df31a25a372b2a97b30d1e10a5da64644ea8a1ddcadda40; from SIZECAND-1346	0632d5390bd4401f0df31a25a372b2a97b30d1e10a5da64644ea8a1ddcadda40	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/sub-sheets/page.tsx	UNTRACKED	NO	142	2026-07-28T04:28:53.391401Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0210	sha256:40ad0447282793d4da4905613eb91faa4a7e1322ef44bdab9dc4a20a0db71ddf; from SIZECAND-1348	40ad0447282793d4da4905613eb91faa4a7e1322ef44bdab9dc4a20a0db71ddf	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/routes/text-pages/page.tsx	UNTRACKED	NO	221	2026-07-28T04:28:53.391847Z	extension:text/tsx	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement	SHA256DUP-0199	sha256:c9c00be4199b567f618cae41650782550f110394857ecb265e22861ab071223d; from SIZECAND-1340	c9c00be4199b567f618cae41650782550f110394857ecb265e22861ab071223d	HIGH
PROTECTED_DIRTY_MAIN	Design/legacy-container-system/implementation/styles/globals-legacy-snapshot.css	UNTRACKED	NO	308684	2026-07-28T04:28:53.445359Z	extension:text/css	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement				HIGH
PROTECTED_DIRTY_MAIN	Design/manifests/active-linear-object-system-v1.md	UNTRACKED	NO	969	2026-07-28T04:52:55.717861Z	extension:text/markdown	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement				HIGH
PROTECTED_DIRTY_MAIN	Design/manifests/catalogue-web-translation-v1.md	UNTRACKED	NO	2081	2026-07-29T04:42:22.789922Z	extension:text/markdown	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement				HIGH
PROTECTED_DIRTY_MAIN	Design/manifests/legacy-container-system-v1.md	UNTRACKED	NO	766	2026-07-28T04:33:46.963292Z	extension:text/markdown	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement				HIGH
PROTECTED_DIRTY_MAIN	Design/manifests/sheet-to-web-translation-v1.md	UNTRACKED	NO	9738	2026-07-29T08:04:42.587807Z	extension:text/markdown	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement				HIGH
PROTECTED_DIRTY_MAIN	Design/preset-planning/PRESET_SAMPLE_200_DECISION_v1.md	UNTRACKED	NO	5908	2026-07-28T05:06:12.827917Z	extension:text/markdown	research/design owner	UNTRACKED_RESEARCH_DESIGN_EVIDENCE	protected-main baseline 2026-08-10; no tracked recovery proven	ARCHIVE_READ_ONLY	untracked artifact has potential evidentiary value	manifest and assign ownership before archival movement				HIGH
