workflow_id	composition_id	category_entry_id	seed_id	start_state_id	target_state_id	target_state_hash	target_semantic_hash	workflow_length	steps	replay_count	replay_pass_count	state_replay_mismatch_count	semantic_replay_mismatch_count
R16A-WORKFLOW-01B3DB3527D3BE07E1C98E6D	R16A-PCOMP-EF5D47CFCA2FCE36B63D	R16A-ENTRY-BCA65C910DD7522D16E5	R16A-SEED-0CAF10AF596486792D40	R16A-STATE-847011D232846212832D7978	R16A-STATE-0C01AEF6F013FCEA2F4E2D03	0c01aef6f013fcea2f4e2d0346809bfdead29ea951a90a77bc5d8b7a77908323	6893bb8c7b413553a8fe1a7e691e779b060c1d0c42e24ae7f93650af5a5bb096	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
R16A-WORKFLOW-01B6CA11A25054EEF816CDD2	R16A-PCOMP-80E63F579DDB20844156	R16A-ENTRY-DCBCD4680AD1D43F8C27	R16A-SEED-B2C21E815E1273F74EC0	R16A-STATE-BBA67F1D532D292EC8C4A4EF	R16A-STATE-A4C10691AEB78983A2B51B5F	a4c10691aeb78983a2b51b5fe6a0634d75a0df27d05384963a33f945e1879113	a355f81b3cce64f6ce4078b1a44f249b4083ff889eacc095d24531ee972e0a69	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""}]"	2	2	0	0
R16A-WORKFLOW-01E872B41A77E6CCBEBA5DCD	R16A-PCOMP-2A8756FB5B686E7C2FA6	R16A-ENTRY-F5EC531FC9A672645000	R16A-SEED-0332C5D59C8E958549C2	R16A-STATE-9FF23C8F4EED65A0A7A62C8A	R16A-STATE-345669FA63406DF55E6FEAD2	345669fa63406df55e6fead2412374bf814ca371678dbfa94caaa81a42f2b61f	e6088f7fddbfbbf39fa5664abcccd1fab6b0f465821169639f9ffe0160585a8a	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""}]"	2	2	0	0
R16A-WORKFLOW-01E99DA735579F6658465C46	R16A-PCOMP-7853A3B308C1140BC8D3	R16A-ENTRY-89D363CFA845AC8DCB9B	R16A-SEED-B54DFC7942D36E41D9C8	R16A-STATE-F5C650833EB0E0004A87C088	R16A-STATE-CC2F3B74181BAE36A9FCAAAF	cc2f3b74181bae36a9fcaaafb17c42ead46ec632372a1c11c56f189366c107c5	3bb31598d844265bbb494ad432cdc02fed1533116360d09de628649b9a0d30ae	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
R16A-WORKFLOW-0200CF04853CB97C6BB7B854	R16A-PCOMP-EC8BF4D73663AFD0BE83	R16A-ENTRY-49EFB16A742B1F13E7CC	R16A-SEED-BE313A9E04E1D8E0341D	R16A-STATE-AF48122522B9BD6D2CE20BD2	R16A-STATE-E0B8E12A0E8D681CAA389671	e0b8e12a0e8d681caa389671c149f936dc6c2982ba24a18ebd6cb82471fd284c	6a0e215f1ff7924b4169681dce4e2cd4ed29eaff0192dc5733b9a532cbdac825	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""}]"	2	2	0	0
R16A-WORKFLOW-02047938BAAE890DCBC337AD	R16A-PCOMP-7374B0FBDC855BC819C6	R16A-ENTRY-EFEAC8CD2CAC663F9A6D	R16A-SEED-EF6E074073BFD251C1F7	R16A-STATE-66414FC7C19DAA931E5D3055	R16A-STATE-4422E75880F4FD52CE685F77	4422e75880f4fd52ce685f77cea1354dff395f7c1fe86bca66eb4424140686ad	62728d4819be5011f2d06853bc515b36d1fd81d597acd06667cc245315647e6c	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""}]"	2	2	0	0
R16A-WORKFLOW-021BC3E282E20B83773C094F	R16A-PCOMP-9D01A6B08F7E9BE1FB81	R16A-ENTRY-1D7017FE8F52F80A5CB0	R16A-SEED-112A08B6B412ACA3BFA2	R16A-STATE-63AB5A6C88196C7BEE5C092D	R16A-STATE-63AB5A6C88196C7BEE5C092D	63ab5a6c88196c7bee5c092d49b7166289ef093284372719188e17952f1b8967	148beccbebca23c546243b992ccbfda310f49bac8d56b595be8f8dfafc68451e	0	[]	2	2	0	0
R16A-WORKFLOW-021DED46ABBD592474591CD0	R16A-PCOMP-F10C6779B0F92622B3A4	R16A-ENTRY-54148ACF0E6203E0DE04	R16A-SEED-BA678571D2BF370565A5	R16A-STATE-1A1C32D9B7CD2134958B11D6	R16A-STATE-ABF6C2C60040CF9C385471BA	abf6c2c60040cf9c385471baa14d6622a1072e652dbf6a0054ae9e8398409c3e	7c42f9da2f984c1ecfd2afd7a6202e9690c01eaf7e4a3c00907a0050feacd839	1	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-0221E3C4A11F1D879919D94D	R16A-PCOMP-4850E3B324231E416207	R16A-ENTRY-83E5BCDE4DF04E69528B	R16A-SEED-19FB03A8043D2A93F018	R16A-STATE-B86148BC03D5AAFBB301CEB6	R16A-STATE-F4DC2A7C6EE2C5F839F7F1E7	f4dc2a7c6ee2c5f839f7f1e7de0922f6431e14a94f5124349e9b69b101c05869	f121bca3c83a91f050e02b84571e0bdb64686bf4cb58bd206625bcf3f9a86c61	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-0222F078C191ACA95C2B42F6	R16A-PCOMP-309A80F6789F94FB8991	R16A-ENTRY-DE8240444578E75B9464	R16A-SEED-5C035CB964F50B0F9F32	R16A-STATE-696A03FC5A1C1E51DF38E76D	R16A-STATE-2F100A7506C8EC262EE0429E	2f100a7506c8ec262ee0429e92aef077bf6a6c615e4dc2eb39e69b531c4397c1	2d53286ed659eacc1ea0a2b771933697db05b3c812e6a88432101343c91e8ef7	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-0233E2B4FFE3E2FB0F9E7E90	R16A-PCOMP-666EDB2671FA31C6E5D8	R16A-ENTRY-72B17DD5501BC143E074	R16A-SEED-C65BDFE18CE4E47211F0	R16A-STATE-3B99F85B001B15AD8E6BBAEA	R16A-STATE-3B99F85B001B15AD8E6BBAEA	3b99f85b001b15ad8e6bbaea6877429cf311e8b477e9728f03a081abeddac018	89976f424967f9e1294bd8a9b5b64f20974d1fbbad91a0d06d2d7a88fe021e59	0	[]	2	2	0	0
R16A-WORKFLOW-02362A4F0F962B15C794DD29	R16A-PCOMP-160A6C7CA89D64FFE252	R16A-ENTRY-62192DD170EB39DE1963	R16A-SEED-160C5D60FCA390968BC0	R16A-STATE-B48365AF8BA838BF23F5294C	R16A-STATE-EFCA5BF7C12B2F44A3A463DE	efca5bf7c12b2f44a3a463deeac14355918b3810ee24ddb67ac188497ccb126f	b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c	3	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""}]"	2	2	0	0
R16A-WORKFLOW-023BBBA5912408A64E8D6E92	R16A-PCOMP-DA79475F314F154BBFF0	R16A-ENTRY-BA03C3421E0AE166F87E	R16A-SEED-CA144420E6F8B41BBF3C	R16A-STATE-083A4DED4635219A0DFF7FB6	R16A-STATE-7E1D7AA86FA7702E2DD3F68B	7e1d7aa86fa7702e2dd3f68b21d1d266d592f49aeb2cbb0ea7e9798c833c17dd	547f0edf7cbd38c251276d304a917bd498462041d33621f63438f93300a1acf7	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97""}]"	2	2	0	0
R16A-WORKFLOW-0240FBCB5115A46D7752977E	R16A-PCOMP-3208DA8095A09ACED7B8	R16A-ENTRY-4BFE43E2A3DE9957FB93	R16A-SEED-43232EB89BDF38C32988	R16A-STATE-C92FBB7554209CAF5379D661	R16A-STATE-C92FBB7554209CAF5379D661	c92fbb7554209caf5379d661e6c65059dac46ca878c0349e62f7095e0e46f7f5	efa650553de7aab45f60a49d0bb84cb04f67ac12b12dec2c86b32a2b2810aa73	0	[]	2	2	0	0
R16A-WORKFLOW-02413C576596C56F4228B7FD	R16A-PCOMP-CA4FBF62D5331DFD039B	R16A-ENTRY-666718734C6948B5C92F	R16A-SEED-7C2763D837F2B6A31DC3	R16A-STATE-9B76DC0C8BEB22FEF3CE5D9E	R16A-STATE-963E7B52C5116F9CE583E219	963e7b52c5116f9ce583e2192f6110cab676128bc37d27a900874db9e7c94a48	a9cea84a924f16506376525087b66e40abb59b2fcfb7a9bf93bea0c01786a82d	1	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""}]"	2	2	0	0
R16A-WORKFLOW-0242984B8EDEBD24FD02006D	R16A-PCOMP-82911CB46830539C8647	R16A-ENTRY-378B477BAD2CA5A0654A	R16A-SEED-E1BEF21097CD6E8077BF	R16A-STATE-C4E40C6A808C3152E1534343	R16A-STATE-C7AE01686AADB579C076E10E	c7ae01686aadb579c076e10e27af05be745e246cb98f00de1c2258f62329e2cb	aa88558e7d38bf883600d2c2ecc227cb0e2ce56abdd18a2ae453e7166c69f898	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-0258D010BCF2978F925C2D7A	R16A-PCOMP-0CA416B8A56B0BCCD5E4	R16A-ENTRY-49EFB16A742B1F13E7CC	R16A-SEED-6029728116DD5C9E0394	R16A-STATE-69C80977DE7BED00ADDE3981	R16A-STATE-BD43FAB2357DC967A25E06BC	bd43fab2357dc967a25e06bc30cffbf31d8457e4f4d3358b68f6a76c899b5dd8	6a0e215f1ff7924b4169681dce4e2cd4ed29eaff0192dc5733b9a532cbdac825	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342""}]"	2	2	0	0
R16A-WORKFLOW-025F49A45E5DF1919E595774	R16A-PCOMP-82911CB46830539C8647	R16A-ENTRY-378B477BAD2CA5A0654A	R16A-SEED-E1BEF21097CD6E8077BF	R16A-STATE-C4E40C6A808C3152E1534343	R16A-STATE-FDDA68D6D57CD886659F1CA2	fdda68d6d57cd886659f1ca29a9d05b03aab2ed9586db49c7e2f7509bcdd3678	aa88558e7d38bf883600d2c2ecc227cb0e2ce56abdd18a2ae453e7166c69f898	1	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-02621B2FF7CB3AF9CFEBBB03	R16A-PCOMP-FE9ADA3029A2FC5C3072	R16A-ENTRY-CB9B84CE82AE4B5167C1	R16A-SEED-5D38AF5AAB86E476740A	R16A-STATE-B862184947BA01E9993FF4A6	R16A-STATE-B7CC0FFB281595DCBD6AB5AD	b7cc0ffb281595dcbd6ab5ad9023132d9f66a2faad649d28deaaa38f223e1195	0e33436025149bf94fbaca4d48bdde087b8f9806782585fd2ea2be1b4fbd8579	3	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-02641FC1FA5B78940095E72F	R16A-PCOMP-F88BD02DA09064CDBDE0	R16A-ENTRY-006D9BE268748B32931E	R16A-SEED-68DDBCC9432E3BEC349B	R16A-STATE-1ABEACFCFF089E562BA90A90	R16A-STATE-93DE76DA0BAF4A211DD7466D	93de76da0baf4a211dd7466dd5002474a1484669a21f714ffb79bdb7a0a40a11	c0456f14eae3680c284c02202f8072063d79e118a5eb4103707a2d9ddc5ff5b5	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
R16A-WORKFLOW-0272B325CD6EE5B16B532E0B	R16A-PCOMP-DEFDAE82AF82AD5D0B49	R16A-ENTRY-34FE968144746CDA094A	R16A-SEED-80BD6FA3957FB56BA56D	R16A-STATE-A6784B2645307CD0909E09A6	R16A-STATE-D765BF184BFCCCC14F6394AB	d765bf184bfcccc14f6394ab31cbc6638f563ab0d981c64bd1cbfa68af890721	e9ba47b78852a848d1899ecad76c2e05c0b91d4cc39f1adfd729bb5fec0bb09d	4	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""}]"	2	2	0	0
R16A-WORKFLOW-027BA555A1352BD96E2C5453	R16A-PCOMP-E27806123653719D8EF7	R16A-ENTRY-E0E3DBF0580D842CA879	R16A-SEED-916DE25A388AECD2DD64	R16A-STATE-DDB116F6D6DFA502FF03CD9D	R16A-STATE-8AD59DB05750E645F35F3700	8ad59db05750e645f35f3700d95cef59da8d5c35fb42cf0b5e1db448745c0f79	bbda548cfc4eb7b59541ffcb6f9d4f45eb9965e081817de4b9870bacfb14b1af	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:177025b0eec6e5e441b7f637224e31440c6cc60afd1d06ced1ad993d4ac8988c""}]"	2	2	0	0
R16A-WORKFLOW-027CBC0DD6B03A7AD67114BE	R16A-PCOMP-42261D526FA6E00A82BB	R16A-ENTRY-430BB9381726BC21FB29	R16A-SEED-FCB7C60141B935381454	R16A-STATE-F7F819F6D170FF9FDAD12FA2	R16A-STATE-F4FDAF33561BD93A4E533740	f4fdaf33561bd93a4e533740f53484883d14135ee89a0255d5b836219d7e7f11	9ef165e1d2c89f7f0f461904978c92539d7b914541c64744e5eaa82206f95cb3	3	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""}]"	2	2	0	0
R16A-WORKFLOW-02826E0357239CA3FF51A02A	R16A-PCOMP-21813FF31163A9967905	R16A-ENTRY-62192DD170EB39DE1963	R16A-SEED-E9D28EC125FB3D3F3EA9	R16A-STATE-FEFE3351A239FC49CFD5BAD9	R16A-STATE-D72724079C71021DF4BE0732	d72724079c71021df4be0732bcdb68224b66dcf3292010c77c9436d14845009e	b17477021f7cdca80e532ee34e63db6b309b1bf714b7c8f0f83f4dd0e75ab96c	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""}]"	2	2	0	0
R16A-WORKFLOW-028A6A6BAE798D448AD55992	R16A-PCOMP-2282E2371F888C2ADA4D	R16A-ENTRY-581AD023EC2EBAE131E5	R16A-SEED-EA3002CFA598B36A193B	R16A-STATE-5CE8F9326838EC8B96601BB9	R16A-STATE-7F9057AFF11ACE74CC57044E	7f9057aff11ace74cc57044ec88f9c97c175968e5dc9553975a90b81d359ea0b	f9c253d359466b36ee1674f795faf1eb474975edf2d43815b50c0b8eb48c3bf9	1	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-029B9AD7EE83DD003FC4CE49	R16A-PCOMP-2C2394E537E6B7E30E53	R16A-ENTRY-C2891B6E634A555E9ACD	R16A-SEED-FDFDF94B05BE359B04AD	R16A-STATE-7D24BDBAF76C32AA765597FC	R16A-STATE-D0F049D5F9491E0346E82A4B	d0f049d5f9491e0346e82a4b7a7c135a76b8539359f55b309d937427aea819e1	3926ffd6932d5c12323096d4b5cb87aedda93f39b1ce1d1a039ff686d131534f	1	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97""}]"	2	2	0	0
R16A-WORKFLOW-02A7527BA3B455642251CE1D	R16A-PCOMP-0778D8A9A87A3E221A2D	R16A-ENTRY-82CBD91839AAF6143CB1	R16A-SEED-8A95ACF20A5EE1E79A20	R16A-STATE-9093A132FBA64C6FB0F28C61	R16A-STATE-AC1903EC5A83E40F53C6172F	ac1903ec5a83e40f53c6172f6490c492ddb2542728e55ac5f3cc745d73984ecc	8daf14effebdfc544fc673e1e942b0458676d32b57c4f3ae5006bd1b8c2cbfdd	2	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:9e44dae2c5ca8dc916878b28f5ec3720e42ea22d2add139759780727e6f487ce""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""}]"	2	2	0	0
R16A-WORKFLOW-02B0280BB62A0952721A3F6F	R16A-PCOMP-BBF31442BB323BF620E9	R16A-ENTRY-378B477BAD2CA5A0654A	R16A-SEED-51773AF0976D7C0F508B	R16A-STATE-D40580502B7E31206058FF75	R16A-STATE-525210CAB27CA1AB47FB3014	525210cab27ca1ab47fb3014e297f981aa65f15507770e62797aeec7fd7c5b6e	aa88558e7d38bf883600d2c2ecc227cb0e2ce56abdd18a2ae453e7166c69f898	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ab8e18ef4ebebeddc0b3152ce9c9006e14fc05242e3fc9ce32246ea6a9543074""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:ad8c6f6e417a6d2db992c155701ed13494624142922d58eda2e4ad0fa4672fa8""}]"	2	2	0	0
R16A-WORKFLOW-02B6020122857979A8439235	R16A-PCOMP-4F3FB819761FE6F3DF08	R16A-ENTRY-E3E7F7FE5935F715005D	R16A-SEED-CCDF2AEF54F996B0277D	R16A-STATE-E3A84A904C18D1EE2F6CCD52	R16A-STATE-21F4D71D346AD4FBA1B8ED82	21f4d71d346ad4fba1b8ed82dc2d65b6e31c6cd35d32b21fa035a847a35617b0	cb5bb3359e0f1d9f8a156b42cfcc5f4888a28dd1b1b6833413c4e786ebdf2b61	5	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:83a2bff84b1d599d9eed884a09666501c96224a0b3b7457699ef0be145e76e73""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-02B6E339F456B3D85D7C3A47	R16A-PCOMP-E176E44A6D418733CD45	R16A-ENTRY-89D363CFA845AC8DCB9B	R16A-SEED-23C1B3EBB40AE6D4B460	R16A-STATE-09D80E582A2E296695446BB8	R16A-STATE-23E68112EBDC5065016DC7D3	23e68112ebdc5065016dc7d3161a65a5aa4ea2ba3175e3012f20727988e059aa	3bb31598d844265bbb494ad432cdc02fed1533116360d09de628649b9a0d30ae	3	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""},{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""}]"	2	2	0	0
R16A-WORKFLOW-02BEF1D186935C77B73DA3AD	R16A-PCOMP-9C75870125A7EB6DB1D3	R16A-ENTRY-85401689737D363D4BD5	R16A-SEED-2C0A7A2096928600FF8B	R16A-STATE-130F315406F9F9FA65F6C33D	R16A-STATE-AD5A54F486A0F815DEF1C82C	ad5a54f486a0f815def1c82cdca17ae81108232ad735a86ca97594d7127409e8	1df5f5f05ae4bce14827048bba4c2424827ddd8a70ccf9195382258f28fa383c	2	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b""}]"	2	2	0	0
R16A-WORKFLOW-02C6B6098FA2C62525C71105	R16A-PCOMP-11B4CB49ECB912252D11	R16A-ENTRY-006D9BE268748B32931E	R16A-SEED-F3975222A1B6634AB4B5	R16A-STATE-3B9F23EAE46C39AF6F26D4DD	R16A-STATE-21174343B1FE07D238669F06	21174343b1fe07d238669f06738be6dee66781cd71a7beee086cb0b6528a9541	c0456f14eae3680c284c02202f8072063d79e118a5eb4103707a2d9ddc5ff5b5	3	"[{""action"":""FOCUS_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:276446ba01e3aa387c83b06f54fccc5ac65bdc6099157a2a828716eac9c6fd4d""},{""action"":""EXPAND_NODE"",""target_id"":""TRV:c82d3d4865e41e2a263ff0427c4df2b8e3e43a85c835404d033d764468b3ba55""}]"	2	2	0	0
R16A-WORKFLOW-02CBB3F0007B821B30FF16C4	R16A-PCOMP-41548491B6DA81ACF82B	R16A-ENTRY-602E47DAF2475D706A2B	R16A-SEED-E333DD0B39BB87A5AD47	R16A-STATE-2280C990A39C7DA0E22B43EC	R16A-STATE-369C8355DC9ED09A78695201	369c8355dc9ed09a78695201693c473feb5b8e26b485fc2b6ca3e82b7d11f3fb	46c5896d504954cbd21fd3d4a5e422761ef565abc3a17751bd8932232d020858	1	"[{""action"":""EXPAND_NODE"",""target_id"":""TRV:303eafd7c2afb63e99e140c4ba2abd1de5f78f9e8ebbb3040b4531b6df568639""}]"	2	2	0	0
