ledger_id	pair_id	evidence_channel	source_id	source_kind	creator	year	title	locator	stable_url	doi	domain_alignment	review_disposition	rejection_reason	supports_active_edge	association_context	source_metadata_verified	evidence_verified
R16A-R16A-PAIR:07f20cb4b7aebd4b308a292a44166ced233eee2313fbd8282c2f0d60b5783ae7-XREF-03	R16A-PAIR:07f20cb4b7aebd4b308a292a44166ced233eee2313fbd8282c2f0d60b5783ae7	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.53788/swbe0100	book-chapter	Sandra Bischler; Sarah Klein; Jonas Niedermann; Rudolf Barmettler; Michael Renner		A Visual Approach to the History of Swiss Graphic Design and Typography		https://doi.org/10.53788/swbe0100	10.53788/swbe0100	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:07f20cb4b7aebd4b308a292a44166ced233eee2313fbd8282c2f0d60b5783ae7-XREF-04	R16A-PAIR:07f20cb4b7aebd4b308a292a44166ced233eee2313fbd8282c2f0d60b5783ae7	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1201/9780429021251-10	book-chapter	Katherine A. Hughes		Typography in Design		https://doi.org/10.1201/9780429021251-10	10.1201/9780429021251-10	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:07f20cb4b7aebd4b308a292a44166ced233eee2313fbd8282c2f0d60b5783ae7-XREF-05	R16A-PAIR:07f20cb4b7aebd4b308a292a44166ced233eee2313fbd8282c2f0d60b5783ae7	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781350075054.ch-003	other			Typography		https://doi.org/10.5040/9781350075054.ch-003	10.5040/9781350075054.ch-003	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R14-EVID-021-01	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	EXTERNAL_SCHOLARSHIP	COMP-SRC-001	ARTICLE	Grace Lees-Maffei	2008	Introduction: Professionalization as a Focus in Interior Design History	accepted manuscript p.9	https://academic.oup.com/jdh/article/21/1/1/361205	10.1093/jdh/epn007	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		true	Professionalization is defined through the institutionalisation of occupational trust and reputation in an interior-design history.	true	true
R16A-R14-EVID-021-02	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	EXTERNAL_SCHOLARSHIP	COMP-SRC-002	ARTICLE	Turid Moldenæs;Hilde Marie Pettersen	2021	The Professional Project of Graphic Designers and Universities' Visual Identities	pp.185, 194	https://munin.uit.no/handle/10037/22810	10.1093/jpo/joab010	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		true	Graphic designers' professional project and the institutionalization of their logic are described as interwoven and mutually reinforcing.	true	true
R16A-R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677-XREF-01	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677-XREF-02	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677-XREF-03	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677-XREF-04	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epp041	journal-article	T. Triggs		Designing Graphic Design History		https://doi.org/10.1093/jdh/epp041	10.1093/jdh/epp041	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677-XREF-05	R16A-PAIR:09108fb32fbc17acaa1205d07d048a5e74371e81f8c5919a24f86af4ddc3d677	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epn019	journal-article	P. Jobling		Graphic Design, A New History		https://doi.org/10.1093/jdh/epn019	10.1093/jdh/epn019	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-01	R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-02	R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.9774/gleaf.9781783534937_4	book-chapter	Robert Crocker		Imitation in design and consumption		https://doi.org/10.9774/gleaf.9781783534937_4	10.9774/gleaf.9781783534937_4	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-03	R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9781351284127-3	book-chapter	Robert Crocker		Imitation in design and consumption		https://doi.org/10.4324/9781351284127-3	10.4324/9781351284127-3	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-04	R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-05	R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R14-EVID-024-01	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	EXTERNAL_SCHOLARSHIP	COMP-SRC-001	ARTICLE	Grace Lees-Maffei	2008	Introduction: Professionalization as a Focus in Interior Design History	accepted manuscript p.9	https://academic.oup.com/jdh/article/21/1/1/361205	10.1093/jdh/epn007	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		false	Professionalization is defined through the institutionalisation of occupational trust and reputation in an interior-design history.	true	true
R16A-R14-EVID-024-02	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	EXTERNAL_SCHOLARSHIP	COMP-SRC-004	ARTICLE	Livia Rezende	2017	Manufacturing the Raw in Design Pageantries: the Commodification and Gendering of Brazilian Tropical Nature	title; abstract; pp.122–138	https://researchonline.rca.ac.uk/2773/	10.1093/jdh/epx007	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		false	A Brazilian exposition case analyzes gendering and commodification as parallel processes acting on tropical nature and raw materials.	true	true
R16A-R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e-XREF-01	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e-XREF-02	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e-XREF-03	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e-XREF-04	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epp041	journal-article	T. Triggs		Designing Graphic Design History		https://doi.org/10.1093/jdh/epp041	10.1093/jdh/epp041	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e-XREF-05	R16A-PAIR:091f8507fa62134f0bd0d718357a195bb1b80c6e56618bceec5a76f9c4ca359e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epn019	journal-article	P. Jobling		Graphic Design, A New History		https://doi.org/10.1093/jdh/epn019	10.1093/jdh/epn019	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e-XREF-01	R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474293761.0186	other			Propaganda		https://doi.org/10.5040/9781474293761.0186	10.5040/9781474293761.0186	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e-XREF-02	R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e-XREF-03	R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.2307/j.ctt18mvngc.7	book-chapter			Craft and Design		https://doi.org/10.2307/j.ctt18mvngc.7	10.2307/j.ctt18mvngc.7	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e-XREF-04	R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e-XREF-05	R16A-PAIR:09609b72710b934e9aef9c61165ed53e9e1484543313a16eb7689599e00b584e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.26887/educraf.v1i1.2197	journal-article	M. Barka; Husni Mubarak; Didiek Prasety		PERANCANGAN ENVIROMENTAL GRAPHIC DESIGN  UNIVERSITAS INDO GLOBAL MANDIRI PALEMBANG		https://doi.org/10.26887/educraf.v1i1.2197	10.26887/educraf.v1i1.2197	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e-XREF-01	R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e-XREF-02	R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e-XREF-03	R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e-XREF-04	R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epp041	journal-article	T. Triggs		Designing Graphic Design History		https://doi.org/10.1093/jdh/epp041	10.1093/jdh/epp041	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e-XREF-05	R16A-PAIR:09940533bc7a99c9f347d673d6be0f2aab34b8d3c17d682e3577fdcf68d5647e	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epn019	journal-article	P. Jobling		Graphic Design, A New History		https://doi.org/10.1093/jdh/epn019	10.1093/jdh/epn019	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1-XREF-01	R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epw049	journal-article	Anders V. Munch		On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design		https://doi.org/10.1093/jdh/epw049	10.1093/jdh/epw049	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1-XREF-02	R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474293761.0186	other			Propaganda		https://doi.org/10.5040/9781474293761.0186	10.5040/9781474293761.0186	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1-XREF-03	R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.2307/j.ctv224txwk.9	book-chapter			Profits and Propaganda		https://doi.org/10.2307/j.ctv224txwk.9	10.2307/j.ctv224txwk.9	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1-XREF-04	R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1-XREF-05	R16A-PAIR:0a2a7c8035cc085dc2abb889edae203d700cfbfe4bd140a1fa7ca310b1c954b1	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5151/despro-icdhs2016-02_001	proceedings-article	Li-Min CHEN		The journey from self-exploration to self-identity: The evolution of contemporary Taiwanese graphic design		https://doi.org/10.5151/despro-icdhs2016-02_001	10.5151/despro-icdhs2016-02_001	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4-XREF-01	R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1086/659397	journal-article	Marta Filipova		Cosi tísnivého: Surrealismus a grafický design / Uncanny: Surrealism and Graphic Design		https://doi.org/10.1086/659397	10.1086/659397	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4-XREF-02	R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4-XREF-03	R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1086/665695	journal-article	Kim Dhillon		Graphic Design: History in the Making		https://doi.org/10.1086/665695	10.1086/665695	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4-XREF-04	R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1177/146954050200200206	journal-article	Matthew Soar		Book Review: An Insular Profession		https://doi.org/10.1177/146954050200200206	10.1177/146954050200200206	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4-XREF-05	R16A-PAIR:0a517802bed526dd5523a0af511ca3a3a980d7c35567c502e483a595728605b4	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1086/688200	journal-article	Matthew C. Hunter		Graphic Making, Actuarial Knowing: Transfer and Countertransference in Frederic Edwin Church’s South American Drawings		https://doi.org/10.1086/688200	10.1086/688200	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:0ab42b7a3823a04c08bfa27cd989ba4ddad3bb3a4e4fed529eb98abf341c3c08-XREF-01	R16A-PAIR:0ab42b7a3823a04c08bfa27cd989ba4ddad3bb3a4e4fed529eb98abf341c3c08	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
